unitid,"cipcode",awlevel,_type_,_freq_,crace15,crace16
107901,"99.0000",1,7,1,0,3
107901,"99.0000",2,7,1,4,15
107901,"99.0000",3,7,1,35,13
107910,"07.0000",1,7,3,,4
107910,"07.0000",2,7,5,,11
107910,"11.0000",1,7,1,1,
107910,"11.0000",3,7,1,16,48
107910,"15.0000",1,7,1,3,
107910,"15.0000",3,7,2,173,39
107910,"99.0000",1,7,1,4,4
107910,"99.0000",2,7,1,,11
107910,"99.0000",3,7,1,189,87
107974,"07.0000",2,7,1,0,1
107974,"07.0000",3,7,3,1,7
107974,"17.0000",3,7,2,,14
107974,"24.0000",3,7,1,14,22
107974,"99.0000",2,7,1,0,1
107974,"99.0000",3,7,1,15,43
107983,"01.0000",5,7,1,4,2
107983,"06.0000",5,7,6,45,37
107983,"07.0000",3,7,1,0,7
107983,"07.0000",5,7,2,8,7
107983,"09.0000",5,7,1,3,8
107983,"13.0000",5,7,11,26,69
107983,"13.0000",7,7,8,5,21
107983,"15.0000",3,7,1,1,0
107983,"17.0000",5,7,1,0,2
107983,"18.0000",3,7,1,2,22
107983,"23.0000",5,7,1,0,2
107983,"24.0000",3,7,1,2,0
107983,"26.0000",5,7,1,2,4
107983,"27.0000",5,7,1,2,0
107983,"30.0000",5,7,2,4,1
107983,"40.0000",5,7,2,2,3
107983,"42.0000",5,7,1,1,4
107983,"44.0000",5,7,1,0,1
107983,"45.0000",5,7,3,4,4
107983,"99.0000",3,7,1,5,29
107983,"99.0000",5,7,1,101,144
107983,"99.0000",7,7,1,5,21
107992,"06.0000",3,7,1,3,5
107992,"07.0000",3,7,3,1,5
107992,"08.0000",3,7,2,1,2
107992,"15.0000",3,7,2,24,
107992,"15.0000",4,7,1,4,0
107992,"24.0000",3,7,1,2,2
107992,"47.0000",3,7,1,5,0
107992,"48.0000",3,7,3,7,6
107992,"99.0000",3,7,1,43,20
107992,"99.0000",4,7,1,4,0
108029,"07.0000",1,7,2,4,115
108029,"15.0000",1,7,1,23,14
108029,"17.0000",1,7,1,8,50
108029,"20.0000",1,7,1,4,16
108029,"46.0000",1,7,1,8,1
108029,"47.0000",1,7,3,43,12
108029,"48.0000",1,7,2,56,7
108029,"49.0000",1,7,2,40,7
108029,"99.0000",1,7,1,186,222
108092,"07.0000",2,7,1,,3
108092,"07.0000",3,7,3,5,21
108092,"08.0000",3,7,1,13,26
108092,"15.0000",3,7,1,19,2
108092,"17.0000",2,7,2,2,13
108092,"17.0000",3,7,1,,3
108092,"18.0000",3,7,1,3,52
108092,"24.0000",3,7,1,38,75
108092,"43.0000",3,7,1,1,1
108092,"47.0000",2,7,2,29,2
108092,"47.0000",3,7,1,4,
108092,"47.0000",4,7,1,3,0
108092,"48.0000",2,7,3,12,3
108092,"48.0000",3,7,3,5,2
108092,"99.0000",2,7,1,43,21
108092,"99.0000",3,7,1,88,182
108092,"99.0000",4,7,1,3,0
108108,"07.0000",2,7,3,6,30
108108,"08.0000",1,7,1,2,28
108108,"17.0000",2,7,1,1,9
108108,"47.0000",2,7,4,32,
108108,"48.0000",2,7,1,5,
108108,"49.0000",1,7,1,18,4
108108,"49.0000",2,7,1,2,2
108108,"99.0000",1,7,1,20,32
108108,"99.0000",2,7,1,46,41
108232,"95.0000",7,7,1,11,18
108232,"99.0000",7,7,1,11,18
108250,"07.0000",2,7,2,7,57
108250,"11.0000",1,7,1,6,19
108250,"15.0000",3,7,1,44,6
108250,"99.0000",1,7,1,6,19
108250,"99.0000",2,7,1,7,57
108250,"99.0000",3,7,1,44,6
108667,"06.0000",3,7,3,19,41
108667,"07.0000",2,7,1,,4
108667,"07.0000",3,7,1,,2
108667,"08.0000",2,7,1,,6
108667,"08.0000",3,7,1,,5
108667,"17.0000",2,7,1,,9
108667,"17.0000",3,7,1,,3
108667,"19.0000",2,7,1,1,5
108667,"19.0000",3,7,1,,4
108667,"20.0000",2,7,2,,9
108667,"20.0000",3,7,2,1,2
108667,"24.0000",3,7,1,11,15
108667,"27.0000",3,7,1,7,1
108667,"42.0000",3,7,1,1,6
108667,"45.0000",3,7,4,5,4
108667,"47.0000",2,7,4,83,4
108667,"47.0000",3,7,2,10,2
108667,"48.0000",2,7,1,2,1
108667,"99.0000",2,7,1,86,38
108667,"99.0000",3,7,1,54,85
108807,"01.0000",3,7,1,1,0
108807,"04.0000",3,7,1,0,1
108807,"06.0000",2,7,2,5,1
108807,"06.0000",3,7,6,28,48
108807,"07.0000",2,7,1,0,1
108807,"07.0000",3,7,2,0,6
108807,"11.0000",3,7,3,7,6
108807,"12.0000",3,7,1,0,1
108807,"13.0000",2,7,1,0,11
108807,"13.0000",3,7,1,0,7
108807,"14.0000",3,7,2,2,0
108807,"15.0000",2,7,4,13,2
108807,"15.0000",3,7,3,24,4
108807,"17.0000",2,7,3,6,84
108807,"17.0000",3,7,1,0,1
108807,"18.0000",2,7,1,0,23
108807,"18.0000",3,7,1,0,7
108807,"19.0000",2,7,1,0,1
108807,"24.0000",3,7,1,86,103
108807,"31.0000",3,7,2,1,1
108807,"40.0000",3,7,2,1,1
108807,"41.0000",3,7,1,1,0
108807,"43.0000",3,7,2,17,6
108807,"44.0000",2,7,1,2,4
108807,"45.0000",3,7,1,0,3
108807,"47.0000",2,7,1,5,0
108807,"47.0000",3,7,2,17,0
108807,"48.0000",2,7,1,1,0
108807,"48.0000",3,7,3,4,1
108807,"50.0000",2,7,1,1,1
108807,"50.0000",3,7,6,8,15
108807,"99.0000",2,7,1,33,128
108807,"99.0000",3,7,1,197,211
108852,"50.0000",3,7,1,3,8
108852,"50.0000",4,7,1,20,28
108852,"99.0000",3,7,1,3,8
108852,"99.0000",4,7,1,20,28
108861,"39.0000",7,7,1,1,1
108861,"39.0000",9,7,1,1,
108861,"39.0601",10,7,1,8,5
108861,"99.0000",7,7,1,1,1
108861,"99.0000",9,7,1,1,
108861,"99.0000",10,7,1,8,5
108870,"50.0000",7,7,1,14,6
108870,"99.0000",7,7,1,14,6
109013,"04.0000",3,7,1,1,1
109013,"04.0000",5,7,1,,9
109013,"06.0000",5,7,1,5,6
109013,"08.0000",3,7,1,,3
109013,"08.0000",5,7,1,1,31
109013,"20.0000",2,7,1,,1
109013,"20.0000",3,7,1,1,1
109013,"20.0000",5,7,1,1,8
109013,"50.0000",3,7,1,,1
109013,"50.0000",5,7,1,1,1
109013,"99.0000",2,7,1,,1
109013,"99.0000",3,7,1,2,6
109013,"99.0000",5,7,1,8,55
109086,"50.0000",7,7,1,2,3
109086,"99.0000",7,7,1,2,3
109095,"06.0000",7,7,1,13,0
109095,"99.0000",7,7,1,13,0
109208,"01.0000",2,7,2,3,9
109208,"01.0000",3,7,2,2,3
109208,"03.0000",3,7,2,1,2
109208,"04.0000",2,7,1,1,1
109208,"04.0000",3,7,1,,5
109208,"06.0000",2,7,5,17,10
109208,"06.0000",3,7,6,81,103
109208,"07.0000",2,7,4,4,17
109208,"07.0000",3,7,6,5,33
109208,"08.0000",3,7,2,2,4
109208,"09.0000",3,7,2,1,1
109208,"11.0000",3,7,1,8,9
109208,"14.0000",3,7,1,3,
109208,"15.0000",2,7,1,2,
109208,"15.0000",3,7,1,7,4
109208,"17.0000",2,7,1,1,13
109208,"17.0000",3,7,4,5,24
109208,"18.0000",3,7,1,3,39
109208,"19.0000",2,7,1,,5
109208,"20.0000",2,7,2,1,48
109208,"20.0000",3,7,3,1,17
109208,"22.0000",2,7,1,2,14
109208,"22.0000",3,7,1,,9
109208,"24.0000",3,7,1,94,216
109208,"27.0000",3,7,1,40,24
109208,"31.0000",3,7,1,1,3
109208,"43.0000",2,7,1,11,
109208,"43.0000",3,7,1,13,
109208,"47.0000",2,7,4,81,12
109208,"47.0000",3,7,5,148,25
109208,"48.0000",2,7,1,4,1
109208,"48.0000",3,7,1,1,
109208,"50.0000",3,7,1,3,6
109208,"99.0000",2,7,1,127,130
109208,"99.0000",3,7,1,419,527
109350,"01.0000",2,7,1,1,2
109350,"01.0000",3,7,1,2,2
109350,"06.0000",2,7,2,4,2
109350,"06.0000",3,7,3,37,46
109350,"07.0000",2,7,2,0,2
109350,"07.0000",3,7,2,0,4
109350,"11.0000",2,7,1,1,2
109350,"11.0000",3,7,1,6,3
109350,"13.0000",2,7,1,0,5
109350,"13.0000",3,7,1,0,1
109350,"14.0000",2,7,1,1,0
109350,"14.0000",3,7,1,13,5
109350,"15.0000",2,7,1,4,1
109350,"15.0000",3,7,3,36,3
109350,"18.0000",3,7,2,4,44
109350,"20.0000",2,7,2,0,11
109350,"20.0000",3,7,2,0,7
109350,"24.0000",3,7,2,79,115
109350,"40.0000",3,7,1,5,18
109350,"43.0000",2,7,1,3,1
109350,"43.0000",3,7,2,12,6
109350,"46.0000",3,7,1,3,0
109350,"47.0000",2,7,1,2,0
109350,"47.0000",3,7,1,3,0
109350,"50.0000",2,7,1,0,1
109350,"99.0000",2,7,1,16,27
109350,"99.0000",3,7,1,200,254
109642,"06.0000",3,7,1,4,4
109642,"06.0000",5,7,5,12,11
109642,"06.0000",7,7,6,49,22
109642,"07.0000",3,7,1,,2
109642,"11.0000",5,7,1,4,0
109642,"24.0000",3,7,1,2,5
109642,"99.0000",3,7,1,6,11
109642,"99.0000",5,7,1,16,11
109642,"99.0000",7,7,1,49,22
109651,"04.0000",5,7,1,6,8
109651,"09.0000",5,7,1,23,12
109651,"50.0000",2,7,1,6,1
109651,"50.0000",4,7,1,,1
109651,"50.0000",5,7,6,149,103
109651,"50.0000",7,7,3,8,2
109651,"99.0000",2,7,1,6,1
109651,"99.0000",4,7,1,,1
109651,"99.0000",5,7,1,178,123
109651,"99.0000",7,7,1,8,2
109785,"05.0000",5,7,1,2,2
109785,"06.0000",5,7,1,27,22
109785,"06.0000",7,7,1,13,7
109785,"07.0000",5,7,2,10,7
109785,"08.0000",5,7,1,1,3
109785,"09.0000",5,7,1,8,13
109785,"11.0000",5,7,1,10,1
109785,"11.0000",7,7,1,1,
109785,"13.0000",5,7,1,6,4
109785,"13.0000",7,7,2,121,241
109785,"18.0000",5,7,1,1,21
109785,"18.0000",7,7,1,1,4
109785,"23.0000",5,7,1,2,5
109785,"24.0000",5,7,1,,17
109785,"26.0000",5,7,1,2,2
109785,"27.0000",5,7,1,2,2
109785,"30.0000",5,7,1,1,
109785,"31.0000",5,7,1,3,
109785,"38.0000",5,7,1,15,5
109785,"38.0000",7,7,1,10,
109785,"39.0000",5,7,1,3,
109785,"39.0000",7,7,1,12,
109785,"40.0000",5,7,1,1,
109785,"42.0000",5,7,1,9,16
109785,"42.0000",7,7,1,25,48
109785,"44.0000",5,7,1,2,9
109785,"45.0000",5,7,3,10,3
109785,"45.0000",7,7,1,13,24
109785,"50.0000",5,7,2,6,4
109785,"50.0000",7,7,1,3,1
109785,"99.0000",5,7,1,121,136
109785,"99.0000",7,7,1,199,325
109819,"01.0000",2,7,2,3,0
109819,"01.0000",3,7,2,1,2
109819,"02.0000",3,7,2,3,1
109819,"03.0000",3,7,1,2,0
109819,"04.0000",2,7,1,0,9
109819,"04.0000",3,7,2,1,2
109819,"06.0000",2,7,3,1,6
109819,"06.0000",3,7,4,26,25
109819,"07.0000",2,7,3,0,12
109819,"07.0000",3,7,2,0,4
109819,"09.0000",2,7,2,0,2
109819,"09.0000",3,7,2,2,0
109819,"11.0000",2,7,2,4,3
109819,"11.0000",3,7,2,5,3
109819,"13.0000",3,7,1,2,0
109819,"14.0000",3,7,1,3,0
109819,"15.0000",2,7,1,18,1
109819,"15.0000",3,7,3,9,1
109819,"16.0000",3,7,1,1,0
109819,"17.0000",2,7,3,9,24
109819,"17.0000",3,7,2,8,14
109819,"18.0000",3,7,2,5,49
109819,"20.0000",2,7,1,1,3
109819,"20.0000",3,7,3,1,18
109819,"23.0000",3,7,1,1,0
109819,"24.0000",3,7,1,66,145
109819,"26.0000",3,7,1,1,0
109819,"27.0000",3,7,1,0,1
109819,"42.0000",3,7,1,0,6
109819,"43.0000",2,7,1,5,0
109819,"43.0000",3,7,4,10,2
109819,"44.0000",2,7,1,2,1
109819,"44.0000",3,7,1,0,1
109819,"45.0000",3,7,3,1,5
109819,"47.0000",2,7,1,16,0
109819,"48.0000",2,7,2,2,0
109819,"48.0000",3,7,1,1,0
109819,"50.0000",3,7,3,6,2
109819,"99.0000",2,7,1,61,61
109819,"99.0000",3,7,1,155,281
109837,"11.0000",1,7,1,13,6
109837,"11.0000",2,7,1,9,2
109837,"11.0000",4,7,1,1,
109837,"48.0000",1,7,1,43,6
109837,"48.0000",2,7,1,71,8
109837,"48.0000",3,7,1,4,0
109837,"48.0000",4,7,1,10,1
109837,"99.0000",1,7,1,56,12
109837,"99.0000",2,7,1,80,10
109837,"99.0000",3,7,1,4,0
109837,"99.0000",4,7,1,11,1
109907,"06.0000",2,7,1,,2
109907,"06.0000",3,7,1,7,14
109907,"07.0000",2,7,1,,1
109907,"11.0000",3,7,1,4,2
109907,"15.0000",2,7,1,,1
109907,"15.0000",3,7,1,1,
109907,"20.0000",2,7,1,,4
109907,"20.0000",3,7,1,,2
109907,"24.0000",3,7,1,1,2
109907,"27.0000",3,7,1,1,
109907,"30.0000",3,7,1,8,17
109907,"45.0000",3,7,1,5,11
109907,"47.0000",3,7,1,1,
109907,"99.0000",2,7,1,,8
109907,"99.0000",3,7,1,28,48
109925,"95.0000",1,7,1,34,111
109925,"99.0000",1,7,1,34,111
109943,"07.0000",2,7,1,,1
109943,"07.0000",3,7,1,,4
109943,"11.0000",3,7,1,24,6
109943,"15.0000",1,7,1,6,
109943,"15.0000",3,7,2,90,15
109943,"99.0000",1,7,1,6,
109943,"99.0000",2,7,1,,1
109943,"99.0000",3,7,1,114,25
110042,"15.0000",4,7,1,25,5
110042,"99.0000",4,7,1,25,5
110051,"06.0000",3,7,1,,3
110051,"07.0000",3,7,1,,4
110051,"09.0000",5,7,1,2,2
110051,"23.0000",5,7,1,2,4
110051,"30.0000",5,7,1,1,8
110051,"39.0000",4,7,1,,2
110051,"39.0000",5,7,2,28,4
110051,"42.0000",5,7,1,3,7
110051,"45.0000",5,7,2,6,8
110051,"50.0000",5,7,1,2,1
110051,"99.0000",3,7,1,,7
110051,"99.0000",4,7,1,,2
110051,"99.0000",5,7,1,44,34
110060,"39.0000",4,7,1,3,2
110060,"39.0000",5,7,1,8,3
110060,"99.0000",4,7,1,3,2
110060,"99.0000",5,7,1,8,3
110097,"06.0000",5,7,1,24,22
110097,"09.0000",5,7,1,12,20
110097,"11.0000",5,7,1,8,2
110097,"13.0000",5,7,2,6,32
110097,"13.0000",7,7,1,2,4
110097,"18.0000",5,7,1,1,30
110097,"23.0000",5,7,1,3,8
110097,"26.0000",5,7,1,5,4
110097,"27.0000",5,7,1,5,3
110097,"30.0000",5,7,1,3,2
110097,"31.0000",5,7,1,2,1
110097,"39.0000",5,7,2,22,8
110097,"39.0000",7,7,6,45,15
110097,"39.0000",9,7,3,4,
110097,"39.0601",10,7,1,66,1
110097,"40.0000",5,7,2,2,
110097,"42.0000",5,7,1,11,12
110097,"42.0000",7,7,1,14,16
110097,"42.0000",9,7,1,17,7
110097,"44.0000",5,7,1,4,1
110097,"45.0000",5,7,4,15,30
110097,"45.0000",7,7,1,14,6
110097,"50.0000",5,7,2,3,9
110097,"50.0000",7,7,1,3,1
110097,"99.0000",5,7,1,126,184
110097,"99.0000",7,7,1,78,42
110097,"99.0000",9,7,1,21,7
110097,"99.0000",10,7,1,66,1
110176,"04.0000",2,7,1,7,67
110176,"04.0000",3,7,1,4,64
110176,"04.0000",4,7,1,0,7
110176,"08.0000",2,7,1,9,174
110176,"08.0000",3,7,1,2,127
110176,"19.0000",2,7,1,4,55
110176,"19.0000",3,7,1,11,43
110176,"99.0000",2,7,1,20,296
110176,"99.0000",3,7,1,17,234
110176,"99.0000",4,7,1,0,7
110185,"50.0000",4,7,1,6,3
110185,"50.0000",5,7,1,97,32
110185,"50.0000",7,7,1,1,1
110185,"99.0000",4,7,1,6,3
110185,"99.0000",5,7,1,97,32
110185,"99.0000",7,7,1,1,1
110219,"07.0000",2,7,1,4,62
110219,"07.0000",4,7,2,9,73
110219,"99.0000",2,7,1,4,62
110219,"99.0000",4,7,1,9,73
110246,"01.0000",2,7,1,,1
110246,"01.0000",3,7,1,2,
110246,"02.0000",3,7,1,4,2
110246,"03.0000",3,7,1,4,0
110246,"06.0000",2,7,1,1,2
110246,"06.0000",3,7,4,19,20
110246,"07.0000",2,7,5,,23
110246,"07.0000",3,7,5,,17
110246,"08.0000",2,7,2,,16
110246,"08.0000",3,7,2,,4
110246,"09.0000",2,7,1,1,
110246,"09.0000",3,7,1,1,
110246,"11.0000",2,7,1,2,1
110246,"11.0000",3,7,1,4,
110246,"12.0000",3,7,1,,3
110246,"13.0000",3,7,1,2,1
110246,"15.0000",2,7,2,24,1
110246,"15.0000",3,7,4,22,3
110246,"17.0000",2,7,3,5,32
110246,"17.0000",3,7,4,4,17
110246,"18.0000",3,7,2,2,15
110246,"19.0000",2,7,1,,1
110246,"19.0000",3,7,1,,1
110246,"20.0000",2,7,1,,3
110246,"20.0000",3,7,1,,7
110246,"22.0000",2,7,1,,9
110246,"22.0000",3,7,1,,4
110246,"24.0000",3,7,2,30,51
110246,"26.0000",3,7,1,2,
110246,"27.0000",3,7,1,3,
110246,"40.0000",3,7,1,4,2
110246,"43.0000",2,7,2,13,7
110246,"43.0000",3,7,2,10,6
110246,"45.0000",3,7,1,31,68
110246,"46.0000",2,7,1,30,9
110246,"46.0000",3,7,1,14,3
110246,"48.0000",2,7,1,,1
110246,"50.0000",2,7,1,1,3
110246,"50.0000",3,7,3,2,3
110246,"99.0000",2,7,1,77,109
110246,"99.0000",3,7,1,160,227
110307,"19.0000",7,7,1,22,120
110307,"99.0000",7,7,1,22,120
110316,"38.0000",9,7,1,1,
110316,"42.0000",7,7,2,9,23
110316,"42.0000",9,7,2,10,6
110316,"99.0000",7,7,1,9,23
110316,"99.0000",9,7,1,11,6
110334,"01.0000",3,7,1,,5
110334,"06.0000",2,7,2,2,1
110334,"06.0000",3,7,2,16,33
110334,"07.0000",2,7,3,,13
110334,"07.0000",3,7,4,2,10
110334,"09.0000",3,7,1,1,
110334,"11.0000",3,7,1,3,2
110334,"13.0000",3,7,2,1,1
110334,"14.0000",3,7,1,8,1
110334,"15.0000",3,7,2,4,1
110334,"16.0000",3,7,1,,1
110334,"17.0000",2,7,3,10,48
110334,"17.0000",3,7,2,7,21
110334,"18.0000",3,7,1,4,35
110334,"20.0000",2,7,1,1,5
110334,"20.0000",3,7,2,2,11
110334,"23.0000",3,7,2,,3
110334,"24.0000",3,7,1,37,80
110334,"26.0000",3,7,1,3,4
110334,"27.0000",3,7,1,2,5
110334,"38.0000",3,7,1,1,
110334,"40.0000",3,7,2,2,1
110334,"42.0000",3,7,1,,2
110334,"43.0000",3,7,2,16,5
110334,"45.0000",3,7,3,1,2
110334,"47.0000",2,7,1,2,
110334,"47.0000",3,7,1,11,3
110334,"48.0000",3,7,1,1,
110334,"50.0000",3,7,3,4,9
110334,"99.0000",2,7,1,15,67
110334,"99.0000",3,7,1,126,235
110361,"06.0000",5,7,1,37,20
110361,"13.0000",5,7,2,7,12
110361,"16.0000",5,7,1,1,1
110361,"23.0000",5,7,1,3,1
110361,"26.0000",5,7,1,1,1
110361,"38.0000",5,7,1,12,
110361,"40.0000",5,7,1,1,
110361,"42.0000",5,7,1,5,5
110361,"42.0000",7,7,1,5,11
110361,"45.0000",5,7,5,4,8
110361,"50.0000",5,7,1,1,1
110361,"99.0000",5,7,1,72,49
110361,"99.0000",7,7,1,5,11
110370,"04.0000",5,7,2,7,17
110370,"50.0000",4,7,1,,1
110370,"50.0000",5,7,15,41,107
110370,"50.0000",7,7,7,8,9
110370,"99.0000",4,7,1,,1
110370,"99.0000",5,7,1,48,124
110370,"99.0000",7,7,1,8,9
110398,"22.0101",10,7,1,248,237
110398,"99.0000",10,7,1,248,237
110404,"11.0000",7,7,1,3,1
110404,"14.0000",5,7,4,107,7
110404,"14.0000",7,7,9,67,11
110404,"14.0000",9,7,8,49,11
110404,"26.0000",5,7,1,8,3
110404,"26.0000",7,7,1,1,0
110404,"26.0000",9,7,1,8,1
110404,"27.0000",5,7,2,6,2
110404,"27.0000",7,7,2,4,
110404,"27.0000",9,7,2,5,
110404,"30.0000",1,7,1,1,
110404,"40.0000",5,7,4,43,4
110404,"40.0000",7,7,3,25,5
110404,"40.0000",9,7,4,59,10
110404,"45.0000",5,7,1,3,
110404,"45.0000",7,7,1,6,
110404,"45.0000",9,7,1,2,1
110404,"99.0000",1,7,1,1,
110404,"99.0000",5,7,1,167,16
110404,"99.0000",7,7,1,106,17
110404,"99.0000",9,7,1,123,23
110413,"06.0000",5,7,2,63,38
110413,"06.0000",7,7,1,34,17
110413,"09.0000",5,7,1,8,14
110413,"11.0000",5,7,1,10,1
110413,"13.0000",5,7,2,2,26
110413,"13.0000",7,7,5,20,61
110413,"16.0000",5,7,2,1,2
110413,"19.0000",7,7,1,5,5
110413,"23.0000",5,7,1,3,11
110413,"26.0000",5,7,1,8,8
110413,"27.0000",5,7,1,1,3
110413,"30.0000",5,7,1,1,2
110413,"38.0000",5,7,3,3,2
110413,"40.0000",5,7,2,4,3
110413,"42.0000",5,7,1,7,13
110413,"42.0000",7,7,2,,11
110413,"43.0000",5,7,1,3,2
110413,"44.0000",7,7,1,2,1
110413,"45.0000",5,7,4,12,8
110413,"50.0000",5,7,3,5,12
110413,"99.0000",5,7,1,131,145
110413,"99.0000",7,7,1,61,95
110422,"01.0000",5,7,3,159,80
110422,"02.0000",5,7,8,102,95
110422,"02.0000",7,7,1,18,11
110422,"03.0000",5,7,1,19,13
110422,"04.0000",5,7,3,146,50
110422,"04.0000",7,7,2,17,5
110422,"06.0000",5,7,1,151,193
110422,"06.0000",7,7,1,39,16
110422,"09.0000",5,7,1,23,42
110422,"11.0000",5,7,1,75,34
110422,"11.0000",7,7,1,8,5
110422,"13.0000",5,7,3,25,41
110422,"13.0000",7,7,4,13,40
110422,"14.0000",5,7,10,560,91
110422,"14.0000",7,7,2,17,1
110422,"15.0000",5,7,2,152,16
110422,"19.0000",5,7,3,5,209
110422,"23.0000",5,7,2,24,40
110422,"23.0000",7,7,1,2,3
110422,"24.0000",5,7,1,6,85
110422,"26.0000",5,7,4,56,61
110422,"26.0000",7,7,1,2,3
110422,"27.0000",5,7,2,21,18
110422,"27.0000",7,7,1,2,4
110422,"31.0000",5,7,1,10,22
110422,"40.0000",5,7,3,32,6
110422,"40.0000",7,7,1,2,2
110422,"42.0000",5,7,1,0,1
110422,"45.0000",5,7,4,85,66
110422,"48.0000",5,7,1,28,29
110422,"50.0000",5,7,1,14,30
110422,"99.0000",5,7,1,1693,1222
110422,"99.0000",7,7,1,120,90
110440,"42.0000",9,7,1,20,12
110440,"99.0000",9,7,1,20,12
110459,"42.0000",7,7,1,22,43
110459,"42.0000",9,7,2,17,39
110459,"99.0000",7,7,1,22,43
110459,"99.0000",9,7,1,17,39
110468,"42.0000",7,7,2,12,28
110468,"42.0000",9,7,1,17,9
110468,"99.0000",7,7,1,12,28
110468,"99.0000",9,7,1,17,9
110477,"06.0000",7,7,1,1,6
110477,"42.0000",9,7,1,26,31
110477,"99.0000",7,7,1,1,6
110477,"99.0000",9,7,1,26,31
110486,"06.0000",5,7,1,60,55
110486,"06.0000",7,7,2,36,13
110486,"09.0000",5,7,1,4,12
110486,"11.0000",5,7,1,3,2
110486,"13.0000",5,7,2,12,17
110486,"13.0000",7,7,2,20,51
110486,"16.0000",5,7,1,4,0
110486,"18.0000",5,7,2,5,57
110486,"23.0000",5,7,1,6,15
110486,"23.0000",7,7,1,0,1
110486,"24.0000",5,7,1,15,89
110486,"26.0000",5,7,1,7,3
110486,"27.0000",5,7,1,3,7
110486,"30.0000",5,7,1,1,0
110486,"38.0000",5,7,1,1,0
110486,"40.0000",5,7,2,9,4
110486,"42.0000",5,7,1,10,18
110486,"42.0000",7,7,1,3,1
110486,"43.0000",5,7,1,9,5
110486,"44.0000",5,7,1,4,9
110486,"44.0000",7,7,1,9,11
110486,"45.0000",5,7,5,16,17
110486,"45.0000",7,7,1,2,2
110486,"50.0000",5,7,2,3,4
110486,"99.0000",5,7,1,172,314
110486,"99.0000",7,7,1,70,79
110495,"06.0000",5,7,1,71,79
110495,"06.0000",7,7,1,15,9
110495,"09.0000",5,7,1,6,13
110495,"11.0000",5,7,1,20,4
110495,"13.0000",5,7,3,11,19
110495,"13.0000",7,7,1,3,10
110495,"16.0000",5,7,1,1,2
110495,"18.0000",5,7,2,0,32
110495,"18.0000",7,7,1,0,8
110495,"23.0000",5,7,2,12,14
110495,"23.0000",7,7,1,1,5
110495,"24.0000",5,7,1,24,154
110495,"26.0000",5,7,1,12,9
110495,"27.0000",5,7,1,6,12
110495,"30.0000",5,7,1,1,3
110495,"30.0000",7,7,2,7,6
110495,"38.0000",5,7,1,1,0
110495,"40.0000",5,7,4,11,0
110495,"42.0000",5,7,1,17,27
110495,"42.0000",7,7,1,5,7
110495,"43.0000",5,7,1,6,2
110495,"44.0000",7,7,1,13,2
110495,"45.0000",5,7,7,39,45
110495,"45.0000",7,7,1,2,1
110495,"50.0000",5,7,3,8,11
110495,"99.0000",5,7,1,246,426
110495,"99.0000",7,7,1,46,48
110510,"06.0000",5,7,1,173,152
110510,"06.0000",7,7,1,39,23
110510,"09.0000",5,7,1,7,13
110510,"11.0000",5,7,1,36,8
110510,"13.0000",5,7,2,16,10
110510,"13.0000",7,7,1,45,88
110510,"16.0000",5,7,2,3,6
110510,"18.0000",5,7,2,4,18
110510,"19.0000",5,7,1,0,1
110510,"23.0000",5,7,1,6,35
110510,"23.0000",7,7,1,1,3
110510,"24.0000",5,7,2,25,179
110510,"26.0000",5,7,1,11,8
110510,"26.0000",7,7,1,0,1
110510,"27.0000",5,7,1,12,9
110510,"30.0000",5,7,2,8,2
110510,"30.0000",7,7,1,18,7
110510,"38.0000",5,7,1,2,1
110510,"40.0000",5,7,2,3,2
110510,"42.0000",5,7,2,18,58
110510,"42.0000",7,7,1,1,12
110510,"43.0000",5,7,1,9,11
110510,"44.0000",5,7,1,2,5
110510,"44.0000",7,7,1,5,5
110510,"45.0000",5,7,7,42,43
110510,"50.0000",5,7,3,9,18
110510,"99.0000",5,7,1,386,579
110510,"99.0000",7,7,1,109,139
110529,"01.0000",5,7,3,23,10
110529,"02.0000",5,7,6,19,40
110529,"02.0000",7,7,2,3,6
110529,"04.0000",5,7,3,68,20
110529,"04.0000",7,7,3,14,11
110529,"05.0000",5,7,1,2,1
110529,"06.0000",5,7,2,427,433
110529,"06.0000",7,7,1,59,24
110529,"09.0000",5,7,1,17,41
110529,"11.0000",5,7,1,37,21
110529,"11.0000",7,7,1,3,3
110529,"13.0000",5,7,1,19,13
110529,"13.0000",7,7,2,21,79
110529,"14.0000",5,7,7,372,60
110529,"14.0000",7,7,1,29,2
110529,"15.0000",5,7,1,151,20
110529,"19.0000",5,7,2,2,44
110529,"23.0000",5,7,1,1,18
110529,"23.0000",7,7,1,1,1
110529,"24.0000",5,7,1,16,107
110529,"26.0000",5,7,3,39,33
110529,"26.0000",7,7,1,3,2
110529,"27.0000",5,7,1,15,15
110529,"27.0000",7,7,1,1,1
110529,"31.0000",5,7,2,14,11
110529,"38.0000",5,7,1,2,0
110529,"40.0000",5,7,3,21,6
110529,"40.0000",7,7,1,4,0
110529,"42.0000",5,7,2,15,54
110529,"44.0000",5,7,1,1,23
110529,"45.0000",5,7,5,56,39
110529,"45.0000",7,7,1,6,2
110529,"50.0000",5,7,3,10,11
110529,"99.0000",5,7,1,1327,1020
110529,"99.0000",7,7,1,144,131
110538,"01.0000",5,7,1,13,8
110538,"02.0000",5,7,1,21,16
