unitid,cipcode,awlevel,_type_,_freq_,crace15,crace16
204796,400000,7,7,4,28,9
204796,400000,9,7,3,33,6
204796,420000,2,7,1,1,1
204796,420000,5,7,1,64,108
204796,420000,7,7,1,18,25
204796,420000,9,7,1,16,19
204796,440000,5,7,1,10,72
204796,440000,7,7,2,38,110
204796,440000,9,7,2,4,1
204796,450000,2,7,3,2,2
204796,450000,5,7,8,222,174
204796,450000,7,7,6,49,27
204796,450000,9,7,6,22,11
204796,490000,5,7,1,14,1
204796,500000,5,7,16,95,116
204796,500000,7,7,7,36,51
204796,500000,9,7,3,9,10
204796,990000,2,7,1,14,80
204796,990000,3,7,1,59,82
204796,990000,5,7,1,3616,3351
204796,990000,7,7,1,1048,998
204796,990000,9,7,1,336,185
204796,990000,10,7,1,529,198
204802,70000,3,7,1,1,2
204802,440000,3,7,1,7,8
204802,990000,3,7,1,8,10
204820,70000,3,7,2,7,6
204820,170000,3,7,1,0,4
204820,430000,3,7,2,11,1
204820,440000,3,7,1,5,3
204820,990000,3,7,1,23,14
204848,70000,3,7,3,3,22
204848,150000,3,7,1,11,1
204848,250000,3,7,1,0,1
204848,440000,3,7,1,8,4
204848,990000,3,7,1,22,28
204857,60000,5,7,6,305,169
204857,60000,7,7,1,105,32
204857,70000,3,7,1,0,4
204857,90000,5,7,2,182,174
204857,90000,7,7,2,22,14
204857,90000,9,7,1,1,2
204857,110000,3,7,1,1,3
204857,110000,5,7,1,58,22
204857,110000,7,7,1,1,0
204857,130000,5,7,7,113,319
204857,130000,7,7,8,97,125
204857,130000,9,7,4,15,6
204857,140000,5,7,5,166,20
204857,140000,7,7,5,38,1
204857,150000,3,7,1,4,0
204857,150000,5,7,1,36,1
204857,160000,5,7,3,2,12
204857,160000,7,7,3,5,6
204857,170000,3,7,1,1,7
204857,180000,5,7,2,1,80
204857,180000,7,7,1,1,25
204857,181301,10,7,1,55,15
204857,190000,5,7,4,3,60
204857,190000,7,7,4,0,12
204857,230000,5,7,2,91,113
204857,230000,7,7,3,27,24
204857,230000,9,7,2,11,4
204857,240000,3,7,2,1,1
204857,240000,5,7,1,62,34
204857,260000,5,7,3,33,32
204857,260000,7,7,3,2,6
204857,260000,9,7,3,3,1
204857,270000,5,7,1,11,5
204857,270000,7,7,1,23,11
204857,270000,9,7,1,0,1
204857,300000,7,7,1,3,6
204857,300000,9,7,1,0,1
204857,380000,5,7,1,3,0
204857,380000,7,7,1,6,2
204857,400000,5,7,4,28,12
204857,400000,7,7,3,23,4
204857,400000,9,7,2,10,0
204857,420000,5,7,1,18,42
204857,420000,7,7,1,7,7
204857,420000,9,7,1,6,6
204857,440000,3,7,1,3,2
204857,440000,5,7,1,3,18
204857,450000,5,7,8,81,47
204857,450000,7,7,6,92,55
204857,450000,9,7,1,0,1
204857,500000,5,7,7,62,81
204857,500000,7,7,5,43,35
204857,500000,9,7,1,0,1
204857,990000,3,7,1,10,17
204857,990000,5,7,1,1258,1241
204857,990000,7,7,1,495,365
204857,990000,9,7,1,46,23
204857,990000,10,7,1,55,15
204866,70000,3,7,1,3,2
204866,100000,3,7,1,3,2
204866,180000,3,7,1,6,66
204866,440000,3,7,1,5,3
204866,990000,3,7,1,17,73
204909,60000,5,7,3,49,28
204909,90000,5,7,1,6,6
204909,110000,5,7,1,3,2
204909,130000,5,7,3,8,20
204909,160000,5,7,3,2,6
204909,180000,5,7,3,8,18
204909,190000,5,7,1,0,6
204909,220101,5,7,1,1,3
204909,230000,5,7,3,22,26
204909,260000,5,7,2,6,8
204909,270000,5,7,1,9,4
204909,300000,5,7,1,3,1
204909,380000,5,7,2,1,2
204909,400000,5,7,3,12,7
204909,420000,5,7,1,10,21
204909,450000,5,7,6,68,40
204909,500000,5,7,3,10,20
204909,990000,5,7,1,218,218
204936,60000,5,7,2,39,43
204936,90000,5,7,2,6,6
204936,110000,5,7,1,5,3
204936,130000,5,7,4,11,25
204936,160000,5,7,1,1,0
204936,170000,3,7,1,0,2
204936,170000,5,7,1,0,1
204936,180000,3,7,1,0,30
204936,180000,5,7,1,0,11
204936,190000,5,7,1,0,8
204936,230000,5,7,1,0,1
204936,260000,5,7,2,11,6
204936,390601,5,7,1,0,1
204936,400000,5,7,2,6,2
204936,420000,5,7,1,3,10
204936,450000,5,7,3,8,2
204936,500000,5,7,3,11,15
204936,990000,3,7,1,0,32
204936,990000,5,7,1,101,134
204945,10000,3,7,2,9,3
204945,60000,3,7,5,48,60
204945,70000,3,7,2,0,32
204945,80000,3,7,1,0,9
204945,110000,3,7,1,33,30
204945,150000,3,7,12,152,5
204945,170000,3,7,6,10,71
204945,180000,3,7,1,14,143
204945,200000,3,7,2,5,15
204945,310000,3,7,1,2,2
204945,430000,3,7,2,14,7
204945,990000,3,7,1,287,377
205027,50000,5,7,1,2,0
205027,230000,5,7,1,3,0
205027,380000,5,7,2,14,0
205027,390601,7,7,1,3,2
205027,390601,10,7,1,19,0
205027,450000,5,7,1,3,0
205027,990000,5,7,1,22,0
205027,990000,7,7,1,3,2
205027,990000,10,7,1,19,0
205124,390601,10,7,1,9,0
205124,990000,10,7,1,9,0
205179,150000,1,7,2,144,62
205179,150000,2,7,1,67,7
205179,150000,3,7,1,25,1
205179,990000,1,7,1,144,62
205179,990000,2,7,1,67,7
205179,990000,3,7,1,25,1
205203,60000,3,7,1,4,3
205203,60000,5,7,4,17,9
205203,70000,3,7,1,0,4
205203,90000,3,7,1,1,0
205203,90000,5,7,1,3,3
205203,110000,3,7,1,6,6
205203,130000,3,7,1,1,0
205203,130000,5,7,3,10,36
205203,150000,3,7,2,17,1
205203,170000,3,7,1,3,9
205203,180000,3,7,1,2,26
205203,230000,3,7,1,1,1
205203,230000,5,7,1,3,4
205203,260000,5,7,1,0,4
205203,270000,5,7,1,4,2
205203,300000,5,7,1,0,1
205203,420000,3,7,1,1,3
205203,440000,3,7,1,0,5
205203,440000,5,7,1,0,8
205203,450000,3,7,1,0,1
205203,450000,5,7,2,2,4
205203,470000,3,7,1,4,0
205203,500000,3,7,1,0,1
205203,990000,3,7,1,40,60
205203,990000,5,7,1,39,71
205319,390601,10,7,1,7,0
205319,990000,10,7,1,7,0
205443,60000,3,7,2,18,25
205443,70000,3,7,1,0,11
205443,110000,3,7,1,23,18
205443,130000,3,7,1,0,8
205443,150000,3,7,7,68,2
205443,170000,2,7,3,7,41
205443,170000,3,7,3,2,38
205443,180000,3,7,1,1,47
205443,240000,3,7,1,2,0
205443,270000,3,7,1,7,3
205443,300000,3,7,1,4,3
205443,310000,3,7,1,2,1
205443,430000,3,7,1,1,0
205443,440000,3,7,1,1,6
205443,450000,3,7,1,9,7
205443,990000,2,7,1,7,41
205443,990000,3,7,1,138,169
205470,60000,1,7,3,3,3
205470,60000,3,7,9,108,127
205470,70000,1,7,4,0,21
205470,70000,3,7,1,0,56
205470,90000,3,7,1,0,11
205470,110000,3,7,1,45,59
205470,130000,1,7,1,0,3
205470,130000,3,7,2,5,28
205470,150000,1,7,4,25,3
205470,150000,3,7,9,106,9
205470,150000,5,7,1,1,0
205470,170000,3,7,7,21,115
205470,180000,3,7,2,15,161
205470,200000,3,7,1,3,8
205470,220000,3,7,1,3,19
205470,240000,3,7,1,27,53
205470,410000,3,7,1,13,15
205470,430000,3,7,3,33,7
205470,440000,1,7,1,1,7
205470,440000,3,7,1,0,3
205470,470000,1,7,1,11,0
205470,480000,3,7,1,8,23
205470,490000,3,7,1,5,5
205470,500000,3,7,4,7,10
205470,990000,1,7,1,40,37
205470,990000,3,7,1,399,709
205470,990000,5,7,1,1,0
205629,60000,1,7,1,277,171
205629,60000,2,7,1,2,4
205629,60000,3,7,5,65,44
205629,70000,2,7,7,67,617
205629,70000,3,7,4,2,33
205629,80000,2,7,2,13,21
205629,80000,3,7,4,7,20
205629,90000,3,7,1,14,4
205629,110000,2,7,1,1,0
205629,110000,3,7,1,119,82
205629,170000,2,7,3,145,606
205629,170000,3,7,3,7,38
205629,430000,2,7,1,119,41
205629,480000,2,7,1,4,0
205629,480000,3,7,2,14,2
205629,990000,1,7,1,277,171
205629,990000,2,7,1,351,1289
205629,990000,3,7,1,228,223
205841,60000,3,7,2,41,34
205841,70000,3,7,2,0,39
205841,80000,3,7,1,2,5
205841,110000,3,7,1,33,44
205841,150000,3,7,7,104,14
205841,170000,3,7,5,8,66
205841,430000,3,7,1,1,0
205841,990000,3,7,1,189,202
205957,60000,3,7,2,0,2
205957,60000,5,7,2,30,18
205957,60000,7,7,1,12,6
205957,130000,5,7,1,1,17
205957,140000,5,7,1,6,2
205957,160000,5,7,1,1,1
205957,170000,5,7,1,0,5
205957,180000,5,7,1,1,19
205957,230000,5,7,1,4,6
205957,240000,5,7,1,1,0
205957,260000,5,7,1,8,2
205957,270000,5,7,1,1,2
205957,390601,3,7,1,2,1
205957,390601,5,7,1,7,9
205957,390601,7,7,1,4,6
205957,400000,5,7,1,1,0
205957,420000,5,7,2,6,20
205957,450000,5,7,2,5,3
205957,990000,3,7,1,2,3
205957,990000,5,7,1,72,104
205957,990000,7,7,1,16,12
205966,10000,3,7,1,0,2
205966,60000,3,7,2,3,2
205966,70000,3,7,2,2,24
205966,150000,3,7,4,14,0
205966,170000,2,7,1,1,61
205966,170000,3,7,1,0,6
205966,240000,3,7,1,11,18
205966,990000,2,7,1,1,61
205966,990000,3,7,1,30,52
206011,60000,3,7,4,31,32
206011,70000,3,7,2,0,29
206011,110000,3,7,1,26,23
206011,150000,3,7,9,106,8
206011,200000,3,7,2,3,18
206011,300000,3,7,1,1,2
206011,410000,3,7,1,19,4
206011,430000,3,7,1,3,2
206011,500000,3,7,1,5,11
206011,990000,3,7,1,194,129
206048,60000,2,7,1,0,4
206048,60000,3,7,3,20,28
206048,60000,5,7,2,26,11
206048,70000,2,7,2,0,6
206048,70000,3,7,4,0,30
206048,70000,5,7,2,6,2
206048,110000,2,7,1,1,7
206048,110000,3,7,1,2,11
206048,430000,3,7,1,3,6
206048,430000,5,7,1,1,0
206048,990000,2,7,1,1,17
206048,990000,3,7,1,25,75
206048,990000,5,7,1,33,13
206084,60000,3,7,3,31,57
206084,60000,5,7,12,271,156
206084,60000,7,7,11,99,32
206084,70000,3,7,5,47,124
206084,80000,3,7,3,62,60
206084,90000,5,7,1,43,48
206084,110000,5,7,1,43,32
206084,110000,7,7,1,9,4
206084,130000,5,7,16,59,142
206084,130000,7,7,17,76,186
206084,130000,9,7,8,11,17
206084,140000,5,7,7,243,30
206084,140000,7,7,6,34,3
206084,140000,9,7,1,6,0
206084,150000,3,7,8,146,8
206084,150000,5,7,2,72,5
206084,160000,5,7,1,1,2
206084,160000,7,7,1,0,1
206084,170000,3,7,3,11,72
206084,170000,5,7,2,6,9
206084,180000,3,7,1,2,80
206084,180000,5,7,2,13,105
206084,180000,7,7,2,7,8
206084,181401,5,7,1,37,34
206084,181401,7,7,1,3,3
206084,200000,3,7,1,3,4
206084,220101,10,7,1,159,62
206084,230000,5,7,3,8,10
206084,230000,7,7,1,3,6
206084,230000,9,7,1,1,0
206084,240000,3,7,1,7,4
206084,240000,5,7,1,5,6
206084,260000,5,7,1,42,33
206084,260000,7,7,1,1,1
206084,260000,9,7,1,0,1
206084,270000,5,7,1,4,3
206084,270000,7,7,1,9,0
206084,300000,5,7,1,49,67
206084,380000,5,7,1,3,0
206084,380000,7,7,1,3,4
206084,400000,5,7,3,24,3
206084,400000,7,7,3,7,4
206084,400000,9,7,2,3,0
206084,410000,3,7,2,3,4
206084,420000,5,7,1,15,26
206084,420000,7,7,1,0,2
206084,420000,9,7,1,5,6
206084,430000,3,7,2,30,17
206084,430000,5,7,1,11,4
206084,440000,3,7,2,3,20
206084,440000,5,7,2,4,36
206084,440000,7,7,1,8,3
206084,450000,5,7,8,42,26
206084,450000,7,7,6,19,8
206084,480000,3,7,1,13,4
206084,500000,5,7,4,16,16
206084,990000,3,7,1,358,454
206084,990000,5,7,1,1011,793
206084,990000,7,7,1,278,265
206084,990000,9,7,1,26,24
206084,990000,10,7,1,159,62
206215,390000,5,7,1,1,0
206215,390000,7,7,1,1,1
206215,390000,9,7,1,2,0
206215,390601,7,7,1,1,1
206215,390601,10,7,1,46,13
206215,990000,5,7,1,1,0
206215,990000,7,7,1,2,2
206215,990000,9,7,1,2,0
206215,990000,10,7,1,46,13
206279,40000,5,7,1,0,1
206279,50000,9,7,1,1,0
206279,60000,5,7,6,6,7
206279,60000,9,7,4,5,0
206279,90000,5,7,1,1,1
206279,90000,9,7,1,1,0
206279,110000,5,7,1,0,1
206279,130000,5,7,3,1,3
206279,130000,9,7,10,6,6
206279,170000,5,7,3,0,3
206279,180000,9,7,3,2,3
206279,181001,9,7,1,1,0
206279,190000,5,7,1,0,1
206279,190000,9,7,1,0,1
206279,230000,9,7,2,1,1
206279,240000,5,7,1,0,1
206279,260000,9,7,1,0,1
206279,300000,5,7,1,0,1
206279,300000,9,7,1,0,2
206279,380000,9,7,1,1,1
206279,420000,5,7,4,13,55
206279,420000,9,7,9,17,29
206279,430000,5,7,2,1,1
206279,430000,9,7,1,1,0
206279,440000,5,7,2,4,3
206279,440000,9,7,3,2,2
206279,450000,9,7,5,5,2
206279,500000,5,7,3,2,1
206279,500000,9,7,2,1,1
206279,990000,5,7,1,28,79
206279,990000,9,7,1,44,49
206288,390000,7,7,1,2,1
206288,390601,7,7,1,1,2
206288,390601,10,7,1,46,19
206288,990000,7,7,1,3,3
206288,990000,10,7,1,46,19
206330,60000,5,7,1,32,20
206330,130000,5,7,2,3,9
206330,240000,3,7,1,12,9
206330,300000,5,7,4,8,13
206330,440000,5,7,1,3,7
206330,990000,3,7,1,12,9
206330,990000,5,7,1,46,49
206349,40000,5,7,1,0,1
206349,60000,3,7,1,0,1
206349,60000,5,7,1,2,16
206349,80000,5,7,1,0,18
206349,160000,5,7,1,0,1
206349,180000,5,7,2,5,101
206349,190000,5,7,1,0,1
206349,230000,5,7,2,0,8
206349,240000,5,7,1,0,1
206349,260000,5,7,1,0,4
206349,420000,5,7,1,1,13
206349,450000,5,7,3,1,13
206349,500000,5,7,3,3,5
206349,990000,3,7,1,0,1
206349,990000,5,7,1,12,182
206437,60000,3,7,2,3,2
206437,60000,5,7,4,42,14
206437,90000,5,7,1,2,2
206437,110000,5,7,1,1,0
206437,130000,5,7,2,4,5
206437,130000,7,7,2,4,13
206437,170000,3,7,1,8,32
206437,170000,5,7,1,0,1
206437,230000,5,7,1,3,5
206437,260000,5,7,1,6,6
206437,270000,5,7,1,3,1
206437,380000,5,7,1,0,1
206437,400000,5,7,2,1,14
206437,420000,5,7,1,2,4
206437,450000,5,7,2,9,2
206437,990000,3,7,1,11,34
206437,990000,5,7,1,73,55
206437,990000,7,7,1,4,13
206446,10000,3,7,1,1,0
206446,60000,1,7,1,0,1
206446,60000,3,7,2,8,4
206446,70000,1,7,2,0,7
206446,70000,3,7,2,6,14
206446,110000,1,7,1,0,1
206446,110000,3,7,1,4,10
206446,150000,1,7,2,12,0
206446,150000,3,7,5,18,4
206446,170000,2,7,1,0,35
206446,170000,3,7,2,0,4
206446,470000,3,7,1,7,0
206446,990000,1,7,1,12,9
206446,990000,2,7,1,0,35
206446,990000,3,7,1,44,36
206473,990000,3,7,1,85,1
206491,60000,5,7,2,25,20
206491,90000,5,7,1,9,8
206491,170000,5,7,1,7,17
206491,180000,5,7,1,2,2
206491,230000,5,7,1,0,3
206491,240000,5,7,1,2,0
206491,260000,5,7,1,1,1
206491,300000,5,7,1,1,1
206491,420000,5,7,1,0,3
206491,450000,5,7,2,4,4
206491,500000,5,7,3,2,1
206491,990000,5,7,1,53,60
206507,10000,5,7,2,32,2
206507,20000,5,7,2,2,0
206507,60000,3,7,1,24,0
206507,60000,5,7,4,46,12
206507,90000,5,7,1,1,3
206507,110000,3,7,1,27,0
206507,110000,5,7,1,0,1
206507,130000,5,7,5,9,36
206507,140000,5,7,1,6,0
206507,150000,3,7,1,9,0
206507,160000,5,7,1,2,0
206507,180000,5,7,1,1,3
206507,230000,5,7,2,2,8
206507,260000,5,7,1,1,5
206507,270000,5,7,1,1,2
206507,300000,5,7,1,1,0
206507,310000,5,7,1,1,1
206507,380000,5,7,1,4,0
206507,400000,5,7,1,2,1
206507,420000,5,7,1,3,3
206507,430000,5,7,1,2,1
206507,440000,5,7,2,2,3
206507,450000,3,7,1,32,0
206507,450000,5,7,3,1,6
206507,500000,5,7,2,5,1
206507,990000,3,7,1,92,0
206507,990000,5,7,1,124,88
206525,50000,5,7,2,3,7
206525,60000,5,7,2,114,88
206525,130000,5,7,3,4,37
206525,160000,5,7,2,0,6
206525,170000,5,7,1,0,1
206525,230000,5,7,2,13,17
206525,240000,5,7,1,21,21
206525,260000,5,7,1,23,20
206525,270000,5,7,1,0,1
206525,300000,5,7,1,0,2
206525,380000,5,7,2,8,2
206525,390000,7,7,1,1,4
206525,400000,5,7,4,14,4
206525,410000,5,7,1,1,1
206525,420000,5,7,1,8,19
206525,450000,5,7,6,62,56
206525,500000,5,7,3,7,20
206525,990000,5,7,1,278,302
206525,990000,7,7,1,1,4
206589,50000,5,7,1,1,3
206589,60000,5,7,1,11,5
206589,110000,5,7,1,2,1
206589,130000,5,7,2,8,10
206589,160000,5,7,4,1,9
206589,230000,5,7,2,19,21
206589,260000,5,7,1,10,11
206589,270000,5,7,1,7,3
206589,380000,5,7,2,9,5
206589,400000,5,7,3,33,25
206589,420000,5,7,1,8,12
206589,450000,5,7,7,67,46
206589,500000,5,7,3,8,12
206589,990000,5,7,1,184,163
206604,60000,5,7,5,174,167
206604,60000,7,7,6,74,42
206604,90000,5,7,2,41,50
206604,110000,5,7,1,41,20
206604,110000,7,7,1,17,0
206604,130000,5,7,17,33,110
206604,130000,7,7,16,63,215
206604,140000,5,7,8,113,24
206604,140000,7,7,1,13,0
206604,160000,5,7,5,3,10
206604,170000,5,7,2,10,21
206604,170000,7,7,5,25,77
206604,180000,5,7,2,8,103
206604,180000,7,7,2,3,17
206604,181001,10,7,1,72,19
206604,230000,5,7,2,3,12
206604,230000,7,7,1,3,7
206604,240000,5,7,1,0,2
206604,240000,7,7,1,0,5
206604,260000,5,7,1,19,12
206604,260000,7,7,5,13,8
206604,270000,5,7,1,2,2
206604,270000,7,7,3,6,5
206604,300000,7,7,1,0,2
206604,300000,9,7,1,1,1
206604,380000,5,7,2,7,2
206604,400000,5,7,3,28,19
206604,400000,7,7,3,22,3
206604,420000,5,7,1,23,37
206604,420000,7,7,1,4,7
206604,440000,5,7,1,5,20
206604,450000,5,7,7,74,40
206604,450000,7,7,1,2,5
206604,500000,5,7,9,31,36
206604,809999,10,7,1,7,2
206604,990000,5,7,1,615,687
206604,990000,7,7,1,245,393
206604,990000,9,7,1,1,1
206604,990000,10,7,1,79,21
206613,60000,3,7,2,7,18
206613,70000,3,7,1,0,7
206613,110000,3,7,1,8,6
206613,150000,3,7,5,23,0
206613,400000,3,7,1,1,0
206613,990000,3,7,1,39,31
206622,60000,3,7,4,1,4
206622,60000,5,7,8,165,80
206622,60000,7,7,11,302,114
206622,90000,5,7,1,19,21
206622,90000,7,7,1,0,1
206622,110000,3,7,1,1,2
206622,110000,5,7,2,34,22
206622,110000,7,7,2,19,12
206622,120000,3,7,1,1,0
206622,120000,5,7,1,3,1
206622,130000,5,7,4,1,18
206622,130000,7,7,14,73,179
206622,160000,5,7,3,0,3
206622,170000,3,7,1,2,3
206622,170000,5,7,2,1,6
206622,180000,5,7,1,0,15
206622,182401,7,7,1,19,20
206622,190000,5,7,2,2,7
206622,200000,3,7,1,0,1
206622,230000,5,7,1,4,12
206622,230000,7,7,1,2,7
206622,240000,5,7,1,1,12
206622,260000,3,7,1,0,1
206622,260000,5,7,1,5,7
206622,270000,5,7,1,3,4
206622,300000,5,7,2,17,5
206622,300000,7,7,1,1,2
206622,390601,5,7,1,2,1
206622,390601,7,7,1,0,1
206622,400000,5,7,3,6,2
206622,400000,7,7,1,1,0
206622,410000,1,7,1,0,15
206622,420000,3,7,1,0,1
206622,420000,5,7,1,7,14
206622,420000,7,7,1,3,7
206622,430000,5,7,1,3,2
206622,430000,7,7,1,13,8
206622,440000,5,7,1,0,4
206622,440000,7,7,1,4,4
206622,450000,3,7,2,2,0
206622,450000,5,7,4,35,24
206622,450000,7,7,1,1,3
206622,500000,5,7,4,5,15
206622,500000,7,7,1,0,1
206622,990000,1,7,1,0,15
206622,990000,3,7,1,7,12
206622,990000,5,7,1,313,275
206622,990000,7,7,1,438,359
206631,60000,3,7,1,14,16
206631,70000,2,7,1,0,39
206631,70000,3,7,2,28,22
206631,480000,3,7,2,35,7
206631,990000,2,7,1,0,39
206631,990000,3,7,1,77,45
206695,60000,3,7,5,32,30
206695,60000,5,7,6,247,94
206695,60000,7,7,4,57,23
206695,70000,3,7,2,0,51
206695,70000,5,7,1,0,6
206695,80000,5,7,1,1,12
206695,90000,3,7,1,3,10
206695,90000,5,7,2,9,10
206695,110000,5,7,1,21,19
206695,130000,5,7,11,17,91
206695,130000,7,7,10,38,91
206695,140000,5,7,6,181,21
206695,140000,7,7,3,12,1
206695,150000,3,7,5,146,55
206695,150000,5,7,4,124,28
206695,160000,5,7,4,2,4
206695,160000,7,7,2,0,2
206695,170000,3,7,3,8,81
206695,170000,5,7,1,3,12
206695,180000,3,7,1,13,105
206695,180000,5,7,2,3,32
206695,190000,3,7,1,2,21
206695,190000,5,7,2,0,17
206695,200000,3,7,1,0,13
206695,230000,5,7,2,13,39
206695,230000,7,7,1,2,5
206695,240000,3,7,1,7,15
206695,260000,5,7,1,16,12
206695,260000,7,7,1,4,3
206695,270000,5,7,1,15,5
206695,270000,7,7,1,2,1
206695,300000,5,7,2,44,31
206695,380000,5,7,2,8,2
206695,400000,5,7,4,12,2
206695,400000,7,7,1,3,0
206695,420000,5,7,1,14,20
206695,430000,3,7,1,18,8
206695,430000,5,7,2,26,12
206695,430000,7,7,1,2,3
206695,440000,5,7,2,4,21
206695,450000,3,7,1,0,1
206695,450000,5,7,7,70,20
206695,450000,7,7,2,5,3
206695,500000,5,7,4,27,33
206695,500000,7,7,1,3,5
206695,990000,3,7,1,229,390
206695,990000,5,7,1,857,543
206695,990000,7,7,1,128,137
206817,60000,3,7,1,4,3
206817,130000,3,7,1,3,15
206817,180000,3,7,1,6,35
206817,990000,3,7,1,13,53
206835,60000,3,7,1,0,1
206835,60000,5,7,2,13,19
206835,70000,3,7,1,0,4
206835,130000,5,7,4,6,10
206835,240000,3,7,1,3,17
206835,260000,3,7,1,1,2
206835,260000,5,7,1,0,1
206835,390000,5,7,1,0,1
206835,390601,5,7,1,13,1
206835,420000,5,7,1,4,7
206835,450000,5,7,1,1,0
206835,990000,3,7,1,4,24
206835,990000,5,7,1,37,39
206862,60000,3,7,3,3,6
206862,60000,5,7,3,22,15
206862,60000,7,7,1,3,0
206862,70000,3,7,1,0,3
206862,70000,5,7,1,0,1
206862,110000,5,7,1,3,1
206862,130000,5,7,7,3,25
206862,130000,7,7,3,0,12
206862,180000,5,7,1,0,5
206862,190000,5,7,1,0,5
206862,230000,5,7,2,1,8
206862,260000,5,7,1,3,2
206862,270000,5,7,1,3,1
206862,310000,5,7,1,1,1
206862,380000,5,7,1,18,3
206862,380000,7,7,1,3,1
206862,390000,5,7,1,2,2
206862,400000,5,7,2,5,0
206862,420000,5,7,1,4,4
206862,430000,5,7,1,0,1
206862,450000,5,7,3,1,5
206862,500000,3,7,1,0,1
206862,500000,5,7,2,1,11
206862,990000,3,7,1,3,10
206862,990000,5,7,1,67,90
206862,990000,7,7,1,6,13
206914,20000,5,7,1,19,6
206914,60000,5,7,2,58,53
206914,70000,3,7,1,13,14
206914,110000,5,7,1,4,0
206914,130000,5,7,4,55,66
206914,150000,3,7,1,14,1
206914,150000,5,7,1,27,15
206914,160000,5,7,1,1,1
206914,180000,3,7,1,3,30
206914,180000,5,7,2,0,4
206914,190000,5,7,1,0,7
206914,230000,5,7,2,3,15
206914,240000,3,7,1,12,1
206914,240000,5,7,1,14,9
206914,260000,5,7,1,9,4
206914,270000,5,7,1,8,7
206914,300000,5,7,1,0,1
206914,400000,5,7,2,5,8
206914,430000,3,7,1,15,5
206914,450000,5,7,3,20,29
206914,480000,3,7,1,6,1
206914,500000,5,7,2,8,6
206914,990000,3,7,1,63,52
206914,990000,5,7,1,231,231
206923,60000,3,7,3,9,13
206923,70000,3,7,2,0,5
206923,90000,3,7,1,1,1
206923,100000,3,7,1,1,0
206923,110000,3,7,1,2,2
206923,130000,3,7,5,20,40
206923,140000,3,7,1,6,1
206923,150000,3,7,1,12,0
206923,180000,3,7,1,1,17
206923,230000,3,7,1,0,1
206923,240000,3,7,1,24,25
206923,260000,3,7,1,3,1
206923,270000,3,7,1,0,1
206923,400000,3,7,1,1,0
206923,450000,3,7,2,5,9
206923,460000,3,7,1,9,0
206923,480000,3,7,1,1,0
206923,500000,3,7,2,5,2
206923,990000,3,7,1,100,118
206941,60000,5,7,6,246,190
206941,60000,7,7,1,124,27
206941,70000,2,7,2,1,4
206941,70000,5,7,1,0,17
206941,90000,5,7,1,16,22
206941,110000,5,7,1,103,47
206941,130000,5,7,15,100,212
206941,130000,7,7,13,79,225
206941,150000,5,7,1,9,2
206941,160000,5,7,1,0,1
206941,170000,2,7,1,2,1
206941,180000,5,7,3,19,65
206941,180000,7,7,1,4,14
206941,190000,5,7,2,3,33
206941,190000,7,7,1,2,27
206941,230000,5,7,2,23,24
206941,230000,7,7,1,2,9
206941,240000,5,7,1,0,1
206941,260000,5,7,1,14,12
206941,270000,5,7,1,4,1
206941,400000,5,7,2,17,6
206941,400000,7,7,1,7,0
206941,420000,5,7,1,9,25
206941,450000,5,7,6,46,22
206941,450000,7,7,3,35,6
206941,500000,5,7,1,8,15
206941,990000,2,7,1,3,5
206941,990000,5,7,1,617,695
206941,990000,7,7,1,253,308
206996,10000,3,7,1,3,7
206996,20000,3,7,1,16,2
206996,60000,3,7,2,16,25
206996,70000,3,7,2,3,9
206996,80000,3,7,1,4,0
206996,90000,3,7,1,0,1
206996,100000,3,7,1,0,3
206996,130000,3,7,3,10,36
206996,140000,3,7,1,5,0
206996,190000,3,7,1,0,5
206996,230000,3,7,2,2,7
206996,260000,3,7,1,5,13
206996,270000,3,7,1,2,3
206996,420000,3,7,1,2,3
206996,430000,3,7,1,3,2
206996,440000,3,7,1,1,3
206996,450000,3,7,2,8,3
206996,480000,3,7,1,4,0
206996,990000,3,7,1,84,122
207041,60000,5,7,2,55,44
207041,70000,5,7,1,0,7
207041,90000,5,7,1,3,4
207041,130000,5,7,9,32,107
207041,130000,7,7,6,27,82
207041,140000,5,7,2,9,2
207041,150000,5,7,1,5,2
207041,170000,5,7,1,4,3
207041,180000,5,7,4,7,29
207041,190000,5,7,1,1,4
207041,230000,5,7,2,3,8
207041,240000,5,7,1,1,2
207041,260000,5,7,1,11,5
207041,270000,5,7,1,7,3
207041,300000,7,7,1,5,19
207041,400000,5,7,2,6,2
207041,420000,5,7,1,7,4
207041,420000,7,7,2,2,5
207041,440000,5,7,2,13,39
207041,440000,7,7,1,1,4
207041,450000,5,7,4,12,2
207041,500000,5,7,1,3,0
207041,990000,5,7,1,179,267
207041,990000,7,7,1,35,110
207050,10000,2,7,1,13,2
207050,10000,3,7,1,2,0
207050,20000,3,7,2,4,0
207050,30000,3,7,2,7,0
207050,60000,3,7,1,11,12
207050,70000,2,7,1,0,1
207050,70000,3,7,3,17,21
207050,90000,3,7,1,1,2
207050,100000,2,7,1,0,3
207050,130000,3,7,4,24,20
207050,150000,3,7,4,18,0
207050,180000,3,7,1,4,18
207050,190000,3,7,1,0,2
207050,200000,3,7,1,4,1
207050,230000,3,7,2,2,1
207050,260000,3,7,1,6,3
207050,270000,3,7,1,2,0
207050,310000,3,7,1,5,1
