unitid,"cipcode",awlevel,crace01,crace02,crace03,crace04,crace05,crace06,crace07,crace08,crace09,crace10,crace11,crace12,crace13,crace14,crace15,crace16,bal_m,bal_w
100706,"40.0000",5,1,,0,0,0,0,0,0,0,0,11,4,0,0,12,4,0,0
100706,"42.0000",5,0,0,2,0,0,0,0,0,0,0,0,4,0,0,2,4,0,0
100706,"43.0000",5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
100706,"45.0000",5,0,0,0,0,0,0,0,0,0,1,5,12,0,0,5,13,0,0
100706,"50.0000",5,0,0,0,0,0,0,0,1,0,0,6,14,0,0,6,15,0,0
100706,"99.0000",5,20,1,15,17,0,0,11,9,1,6,292,292,0,0,339,325,0,0
100706,"06.0000",7,1,,0,0,0,0,0,0,0,0,13,12,0,0,14,12,0,0
100706,"11.0000",7,2,0,0,0,0,0,0,1,1,0,16,13,0,0,19,14,0,0
100706,"13.0000",7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
100706,"14.0000",7,9,2,5,1,0,0,1,1,1,0,52,11,0,0,68,15,0,0
100706,"18.0000",7,0,1,0,2,0,0,0,0,0,0,1,9,0,0,1,12,0,0
100706,"23.0000",7,0,0,0,0,0,0,0,0,0,0,3,12,0,0,3,12,0,0
100706,"26.0000",7,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0
100706,"27.0000",7,1,0,0,0,0,0,0,0,0,0,3,1,0,0,4,1,0,0
100706,"40.0000",7,4,2,0,0,0,0,0,0,0,0,11,5,0,0,15,7,0,0
100706,"99.0000",7,17,5,5,3,0,0,1,2,2,0,101,67,0,0,126,77,0,0
100706,"11.0000",9,1,0,0,0,0,0,0,0,0,0,3,2,0,0,4,2,0,0
100706,"14.0000",9,3,0,0,0,0,0,1,0,0,0,4,2,0,0,8,2,0,0
100706,"27.0000",9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100706,"30.0000",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
100706,"40.0000",9,3,1,0,0,0,0,0,0,0,0,4,0,0,0,7,1,0,0
100706,"99.0000",9,7,1,0,0,0,0,1,0,0,0,12,5,0,0,20,6,0,0
100724,"06.0000",5,1,0,11,22,0,0,0,0,,1,0,0,0,0,12,23,0,0
100724,"07.0000",5,0,0,2,24,0,0,0,0,0,0,0,0,0,0,2,24,0,0
100724,"09.0000",5,0,0,4,12,0,0,0,0,0,0,0,0,0,0,4,12,0,0
100724,"11.0000",5,1,1,8,9,0,0,0,0,0,0,0,0,0,0,9,10,0,0
100724,"13.0000",5,0,0,2,24,0,0,0,0,,1,1,,0,0,3,25,0,0
100724,"14.0000",5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
100724,"23.0000",5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
100724,"26.0000",5,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0
100724,"27.0000",5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0
100724,"31.0000",5,0,0,4,5,0,0,0,0,0,0,0,0,0,0,4,5,0,0
100724,"40.0000",5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
100724,"42.0000",5,0,0,6,8,0,0,0,0,0,0,0,0,0,0,6,8,0,0
100724,"43.0000",5,0,0,13,11,0,0,0,0,0,0,0,0,0,0,13,11,0,0
100724,"44.0000",5,0,0,2,12,0,0,0,0,0,0,0,0,0,0,2,12,0,0
100724,"45.0000",5,0,0,2,5,0,0,0,0,0,0,0,0,0,0,2,5,0,0
100724,"50.0000",5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0
100724,"99.0000",5,2,1,64,146,0,0,0,0,,2,1,,0,0,67,149,0,0
100724,"13.0000",7,0,0,13,30,0,0,0,0,1,2,7,7,0,0,21,39,0,0
100724,"27.0000",7,2,1,1,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0
100724,"44.0000",7,1,,4,6,0,0,,1,0,0,0,0,0,0,5,7,0,0
100724,"50.0000",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100724,"99.0000",7,3,1,19,38,0,0,,1,1,2,7,7,0,0,30,49,0,0
100724,"13.0000",8,0,0,2,7,0,0,0,0,0,0,0,0,0,0,2,7,0,0
100724,"44.0000",8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100724,"99.0000",8,0,0,2,8,0,0,0,0,0,0,0,0,0,0,2,8,0,0
100751,"04.0000",5,0,0,0,0,0,0,0,0,,1,,23,,1,,25,0,0
100751,"05.0000",5,0,0,1,1,0,0,0,0,0,0,6,13,0,0,7,14,0,0
100751,"06.0000",5,8,2,17,39,1,,1,2,1,2,352,214,1,,381,259,0,0
100751,"09.0000",5,1,1,6,12,0,0,0,0,,2,111,177,0,0,118,192,0,0
100751,"11.0000",5,1,1,4,1,0,0,0,0,0,0,16,11,0,0,21,13,0,0
100751,"13.0000",5,2,4,8,6,0,0,1,,,2,50,189,,1,61,202,0,0
100751,"14.0000",5,29,3,8,6,0,0,,2,1,,150,24,2,,190,35,0,0
100751,"15.0000",5,0,0,1,3,0,0,0,0,0,0,9,,0,0,10,3,0,0
100751,"16.0000",5,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,9,0,0
100751,"17.0000",5,0,0,0,0,0,0,0,0,0,0,,2,0,0,,2,0,0
100751,"18.0000",5,0,0,,21,0,0,0,0,0,0,16,75,0,0,16,96,0,0
100751,"19.0000",5,,2,1,5,,1,0,0,0,0,3,81,0,0,4,89,0,0
100751,"20.0000",5,0,0,0,0,0,0,0,0,0,0,,1,0,0,,1,0,0
100751,"22.0000",5,0,0,,1,0,0,0,0,0,0,2,4,0,0,2,5,0,0
100751,"23.0000",5,0,0,1,5,0,0,0,0,0,0,30,47,0,0,31,52,0,0
100751,"24.0000",5,0,0,0,0,0,0,0,0,0,0,,1,0,0,,1,0,0
100751,"26.0000",5,0,0,2,4,0,0,0,0,,1,23,14,0,0,25,19,0,0
100751,"27.0000",5,2,1,,1,0,0,0,0,0,0,5,8,0,0,7,10,0,0
100751,"30.0000",5,2,1,2,,0,0,,1,0,0,43,54,0,0,47,56,0,0
100751,"31.0000",5,0,0,,1,0,0,0,0,0,0,3,,0,0,3,1,0,0
100751,"38.0000",5,0,0,0,0,0,0,0,0,0,0,1,,0,0,1,,0,0
100751,"40.0000",5,1,1,,1,1,,0,0,0,0,10,4,0,0,12,6,0,0
100751,"42.0000",5,0,0,,3,0,0,0,0,0,0,25,41,0,0,25,44,0,0
100751,"43.0000",5,0,0,4,5,0,0,0,0,0,0,30,14,0,0,34,19,0,0
100751,"44.0000",5,0,0,,8,0,0,0,0,0,0,3,25,0,0,3,33,0,0
100751,"45.0000",5,,1,1,5,0,0,1,,1,,112,42,0,0,115,48,0,0
100751,"50.0000",5,,2,2,1,0,0,,2,0,0,14,35,0,0,16,40,0,0
100751,"99.0000",5,46,19,58,129,2,1,3,7,3,8,1015,1108,3,2,1130,1274,0,0
100751,"05.0000",7,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,4,0,0
100751,"06.0000",7,11,6,1,,0,0,0,0,0,0,60,26,0,0,72,32,0,0
100751,"09.0000",7,0,0,,2,0,0,0,0,0,0,4,6,0,0,4,8,0,0
100751,"11.0000",7,4,,0,0,0,0,0,0,0,0,2,1,0,0,6,1,0,0
100751,"13.0000",7,3,3,1,1,,1,0,0,0,0,25,118,,1,29,124,0,0
100751,"14.0000",7,38,,0,0,0,0,0,0,0,0,12,2,0,0,50,2,0,0
100751,"16.0000",7,0,0,0,0,0,0,,1,0,0,,5,0,0,,6,0,0
100751,"17.0000",7,0,0,1,,0,0,0,0,0,0,1,2,0,0,2,2,0,0
100751,"18.0000",7,0,0,0,0,0,0,0,0,0,0,,7,0,0,,7,0,0
100751,"19.0000",7,,1,0,0,0,0,0,0,,1,1,12,0,0,1,14,0,0
100751,"22.0000",7,1,,0,0,0,0,0,0,0,0,2,,0,0,3,,0,0
100751,"23.0000",7,0,0,0,0,0,0,,1,0,0,6,14,,1,6,16,0,0
100751,"25.0000",7,1,1,,3,,1,0,0,0,0,5,35,0,0,6,40,0,0
100751,"26.0000",7,2,2,0,0,0,0,0,0,0,0,3,3,0,0,5,5,0,0
100751,"27.0000",7,1,1,0,0,0,0,0,0,1,,3,4,,1,5,6,0,0
100751,"30.0000",7,,3,,1,0,0,0,0,0,0,,2,0,0,,6,0,0
100751,"40.0000",7,2,1,0,0,0,0,0,0,0,0,9,,0,0,11,1,0,0
100751,"42.0000",7,1,,,1,0,0,0,0,0,0,4,7,0,0,5,8,0,0
100751,"43.0000",7,0,0,0,0,0,0,0,0,0,0,5,2,0,0,5,2,0,0
100751,"44.0000",7,3,4,1,5,0,0,0,0,,1,9,47,0,0,13,57,0,0
100751,"45.0000",7,,1,0,0,0,0,0,0,0,0,17,11,2,,19,12,0,0
100751,"50.0000",7,1,1,,1,0,0,0,0,0,0,14,16,0,0,15,18,0,0
100751,"99.0000",7,68,24,4,14,,2,,2,1,2,187,324,2,3,262,371,0,0
100751,"13.0000",8,0,0,0,0,0,0,0,0,0,0,2,7,0,0,2,7,0,0
100751,"25.0000",8,,1,0,0,0,0,0,0,0,0,,3,0,0,,4,0,0
100751,"99.0000",8,,1,0,0,0,0,0,0,0,0,2,10,0,0,2,11,0,0
100751,"06.0000",9,8,1,0,0,0,0,0,0,0,0,9,3,2,,19,4,0,0
100751,"13.0000",9,2,,1,1,0,0,0,0,0,0,22,29,,1,25,31,0,0
100751,"14.0000",9,5,,0,0,0,0,0,0,0,0,1,,1,,7,,0,0
100751,"23.0000",9,0,0,0,0,0,0,0,0,0,0,2,6,0,0,2,6,0,0
100751,"26.0000",9,1,,0,0,0,0,0,0,0,0,,1,0,0,1,1,0,0
100751,"27.0000",9,,1,0,0,0,0,,1,0,0,2,1,0,0,2,3,0,0
100751,"40.0000",9,5,2,0,0,0,0,0,0,0,0,3,1,2,,10,3,0,0
100751,"42.0000",9,0,0,1,,0,0,0,0,0,0,3,6,0,0,4,6,0,0
100751,"44.0000",9,1,,0,0,0,0,0,0,0,0,4,2,0,0,5,2,0,0
100751,"45.0000",9,1,,0,0,0,0,0,0,0,0,2,,0,0,3,,0,0
100751,"50.0000",9,0,0,0,0,0,0,0,0,0,0,1,,0,0,1,,0,0
100751,"99.0000",9,23,4,2,1,0,0,,1,0,0,49,49,5,1,79,56,0,0
100751,"22.0101",10,0,0,6,4,0,0,,1,0,0,103,50,0,0,109,55,0,0
100751,"99.0000",10,0,0,6,4,0,0,,1,0,0,103,50,0,0,109,55,0,0
100760,"07.0000",2,0,0,0,10,0,0,0,0,0,0,0,24,0,0,0,34,0,0
100760,"11.0000",2,0,0,0,3,0,0,0,0,0,0,2,12,0,0,2,15,0,0
100760,"12.0000",2,0,0,1,4,0,0,0,0,0,0,0,16,0,0,1,20,0,0
100760,"17.0000",2,0,0,0,2,0,0,0,0,0,1,1,28,0,0,1,31,0,0
100760,"46.0000",2,0,0,4,0,0,0,0,0,0,0,1,,0,0,5,0,0,0
100760,"47.0000",2,0,0,4,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0
100760,"48.0000",2,0,0,1,1,0,0,0,0,0,0,7,1,0,0,8,2,0,0
100760,"99.0000",2,0,0,10,20,0,0,0,0,0,1,20,81,0,0,30,102,0,0
100760,"06.0000",3,0,0,1,,0,0,0,0,0,0,,3,0,0,1,3,0,0
100760,"07.0000",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100760,"11.0000",3,0,0,0,2,0,0,0,0,0,0,4,12,0,0,4,14,0,0
100760,"17.0000",3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0
100760,"24.0000",3,0,0,6,10,0,0,1,0,0,0,64,49,0,0,71,59,0,0
100760,"43.0000",3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
100760,"47.0000",3,0,0,0,0,0,0,0,0,0,0,9,2,0,0,9,2,0,0
100760,"48.0000",3,0,0,2,3,0,0,0,0,0,0,10,1,0,0,12,4,0,0
100760,"99.0000",3,0,0,10,15,0,0,1,0,0,0,89,70,0,0,100,85,0,0
100812,"06.0000",5,0,0,10,19,0,0,,2,1,,140,150,,1,151,172,0,0
