unitid,cipcode,awlevel,crace15,crace16
1595,60000,5,10,17
1595,90000,5,0,2
1595,110000,5,0,3
1595,130000,5,5,68
1595,230000,5,0,6
1595,260000,5,0,1
1595,270000,5,0,1
1595,380000,5,0,1
1595,400000,5,0,2
1595,420000,5,2,11
1595,430000,5,8,1
1595,440000,5,0,7
1595,450000,5,1,5
1595,500000,5,0,1
1595,990000,5,26,126
1755,500000,5,3,4
1755,500000,7,1,0
1755,990000,5,3,4
1755,990000,7,1,0
1942,60000,3,1,0
1942,60000,5,4,3
1942,70000,3,0,1
1942,130000,5,3,6
1942,180000,3,1,14
1942,240000,3,6,9
1942,390000,3,0,2
1942,390000,5,12,1
1942,390601,5,4,0
1942,500000,5,0,1
1942,990000,3,8,26
1942,990000,5,23,11
2296,60000,1,0,1
2296,60000,3,14,31
2296,70000,1,1,15
2296,70000,2,0,27
2296,70000,3,25,144
2296,150000,2,1,0
2296,150000,3,21,7
2296,170000,2,0,3
2296,170000,3,0,18
2296,990000,1,1,16
2296,990000,2,1,30
2296,990000,3,60,200
2381,130000,2,0,2
2381,170000,1,1,9
2381,170000,2,16,18
2381,170000,3,10,64
2381,180000,1,2,15
2381,180000,3,12,107
2381,990000,1,3,24
2381,990000,2,16,20
2381,990000,3,22,171
2510,70000,3,1,6
2510,240000,3,6,1
2510,390000,3,2,5
2510,390601,3,3,0
2510,990000,3,12,12
2610,70000,2,0,1
2610,110000,2,0,2
2610,130000,5,0,15
2610,170000,3,0,6
2610,180000,3,1,52
2610,180000,5,0,24
2610,260000,5,0,5
2610,420000,1,1,7
2610,420000,2,1,3
2610,420000,5,0,3
2610,990000,1,1,7
2610,990000,2,1,6
2610,990000,3,1,58
2610,990000,5,0,47
2662,60000,3,6,4
2662,60000,5,74,57
2662,130000,5,1,14
2662,150000,3,11,2
2662,160000,5,0,1
2662,170000,3,13,14
2662,180000,3,7,72
2662,220000,3,2,2
2662,240000,5,12,6
2662,260000,5,1,0
2662,270000,3,1,0
2662,270000,5,13,0
2662,300000,5,3,0
2662,420000,5,1,1
2662,430000,3,7,3
2662,430000,5,0,2
2662,450000,5,17,11
2662,480000,3,1,0
2662,490000,3,3,0
2662,490000,5,5,2
2662,500000,5,2,0
2662,990000,3,51,97
2662,990000,5,129,94
3462,10000,3,3,0
3462,60000,3,1,1
3462,70000,3,0,2
3462,130000,3,1,1
3462,140000,3,1,0
3462,170000,2,0,1
3462,170000,3,0,3
3462,240000,3,1,4
3462,470000,3,1,0
3462,990000,2,0,1
3462,990000,3,8,11
3913,500000,3,5,1
3913,500000,5,15,18
3913,500000,7,8,4
3913,990000,3,5,1
3913,990000,5,15,18
3913,990000,7,8,4
4007,10000,1,55,8
4007,10000,3,1,36
4007,20000,1,6,0
4007,20000,2,13,2
4007,40000,3,1,17
4007,60000,3,83,140
4007,70000,2,1,139
4007,70000,3,66,109
4007,80000,2,1,9
4007,80000,3,10,31
4007,100000,3,7,3
4007,120000,2,6,9
4007,130000,3,53,32
4007,150000,3,103,13
4007,170000,1,0,40
4007,170000,2,4,101
4007,170000,3,21,86
4007,180000,3,5,85
4007,190000,3,2,23
4007,200000,2,8,22
4007,200000,3,14,2
4007,240000,3,5,10
4007,430000,3,36,13
4007,440000,3,0,11
4007,470000,2,111,1
4007,480000,2,62,9
4007,480000,3,32,51
4007,990000,1,61,48
4007,990000,2,206,292
4007,990000,3,439,662
4673,40000,3,0,7
4673,60000,2,0,4
4673,60000,3,19,69
4673,70000,1,0,3
4673,70000,2,0,13
4673,70000,3,1,145
4673,80000,3,3,47
4673,110000,3,19,46
4673,140000,3,12,2
4673,150000,3,3,1
4673,170000,3,1,28
4673,500000,3,4,4
4673,990000,1,0,3
4673,990000,2,0,17
4673,990000,3,62,349
5000,10000,2,7,0
5000,10000,3,1,0
5000,60000,3,59,23
5000,70000,1,0,5
5000,70000,2,0,6
5000,70000,3,9,22
5000,80000,2,2,0
5000,80000,3,0,1
5000,110000,3,13,9
5000,150000,2,2,0
5000,150000,3,17,1
5000,170000,2,12,19
5000,170000,3,13,64
5000,200000,3,1,11
5000,240000,2,1,0
5000,240000,3,435,211
5000,310000,2,0,1
5000,310000,3,5,1
5000,430000,2,2,1
5000,430000,3,8,1
5000,470000,2,10,2
5000,470000,3,2,1
5000,480000,2,10,0
5000,990000,1,0,5
5000,990000,2,46,29
5000,990000,3,563,345
5523,70000,2,6,1
5523,70000,3,25,12
5523,150000,2,12,0
5523,150000,3,69,1
5523,170000,2,0,31
5523,170000,3,3,9
5523,470000,2,4,0
5523,470000,3,19,0
5523,480000,3,6,7
5523,990000,2,22,32
5523,990000,3,122,29
6741,130000,5,0,7
6741,390000,3,1,3
6741,390000,5,21,1
6741,990000,3,1,3
6741,990000,5,21,8
8192,470000,1,17,0
8192,470000,2,83,0
8192,470000,3,8,0
8192,990000,1,17,0
8192,990000,2,83,0
8192,990000,3,8,0
8915,390000,5,7,3
8915,390000,7,12,8
8915,390601,10,8,7
8915,990000,5,7,3
8915,990000,7,12,8
8915,990000,10,8,7
10668,390601,2,5,8
10668,390601,3,2,3
10668,390601,5,89,45
10668,390601,7,2,0
10668,390601,10,2,0
10668,990000,2,5,8
10668,990000,3,2,3
10668,990000,5,89,45
10668,990000,7,2,0
10668,990000,10,2,0
11600,60000,3,4,6
11600,70000,1,0,6
11600,70000,3,0,12
11600,80000,3,0,1
11600,110000,2,3,7
11600,170000,1,0,2
11600,170000,2,0,11
11600,990000,1,0,8
11600,990000,2,3,18
11600,990000,3,4,19
11996,70000,2,0,2
11996,70000,3,1,31
11996,990000,2,0,2
11996,990000,3,1,31
29026,10000,5,0,1
29026,40000,7,2,2
29026,60000,5,3,0
29026,60000,7,8,0
29026,90000,7,0,1
29026,110000,7,1,0
29026,130000,7,3,14
29026,170000,7,2,4
29026,220000,5,1,0
29026,300000,7,1,0
29026,380000,7,1,0
29026,420000,5,1,0
29026,420000,7,9,29
29026,430000,5,4,0
29026,430000,7,13,0
29026,450000,5,1,2
29026,450000,7,2,0
29026,500000,7,0,1
29026,990000,5,10,3
29026,990000,7,42,51
100636,60000,3,713,357
100636,70000,3,363,231
100636,80000,3,432,178
100636,90000,3,264,78
100636,100000,3,107,21
100636,110000,3,199,79
100636,130000,3,283,256
100636,140000,3,761,234
100636,150000,3,245,39
100636,160000,3,138,38
100636,170000,3,181,67
100636,180000,3,111,90
100636,190000,3,14,15
100636,220000,3,18,18
100636,300000,3,75,15
100636,400000,3,66,21
100636,430000,3,557,103
100636,440000,3,47,43
100636,460000,3,25,15
100636,470000,3,2087,349
100636,480000,3,73,10
100636,490000,3,186,39
100636,500000,3,4,1
100636,990000,3,6949,2297
100645,470000,1,64,2
100645,470000,2,102,2
100645,480000,2,12,1
100645,490000,3,12,0
100645,990000,1,64,2
100645,990000,2,114,3
100645,990000,3,12,0
100654,10000,5,7,0
100654,10000,7,10,0
100654,20000,5,15,3
100654,20000,7,12,1
100654,30000,5,1,0
100654,40000,5,7,0
100654,40000,7,9,2
100654,60000,5,110,64
100654,60000,7,55,14
100654,70000,5,2,5
100654,100000,5,11,15
100654,110000,5,31,33
100654,110000,7,20,4
100654,130000,5,10,30
100654,130000,7,22,47
100654,140000,5,10,2
100654,150000,5,34,8
100654,150000,7,13,1
100654,190000,5,1,8
100654,190000,7,1,1
100654,260000,5,9,8
100654,260000,7,0,1
100654,270000,5,3,4
100654,400000,5,4,1
100654,400000,7,3,1
100654,420000,5,1,6
100654,420000,7,4,6
100654,440000,5,2,5
100654,450000,5,13,7
100654,470000,5,2,2
100654,990000,5,273,201
100654,990000,7,149,78
100663,60000,5,149,118
100663,60000,7,45,23
100663,90000,5,24,32
100663,110000,5,50,37
100663,110000,7,7,1
100663,110000,9,1,0
100663,130000,5,29,140
100663,130000,7,34,239
100663,130000,9,1,0
100663,140000,5,99,24
100663,140000,7,8,3
100663,150000,2,15,1
100663,160000,5,1,3
100663,170000,1,76,25
100663,170000,2,72,140
100663,170000,5,27,73
100663,170000,7,21,49
100663,180000,5,33,210
100663,180000,7,85,132
100663,180000,9,1,11
100663,180401,7,2,1
100663,180401,10,40,10
100663,181001,10,110,45
100663,181201,10,28,14
100663,190000,2,1,16
100663,230000,5,7,21
100663,230000,7,1,7
100663,260000,5,15,19
100663,260000,7,4,2
100663,260000,9,11,3
100663,270000,5,9,4
100663,300000,5,27,15
100663,380000,5,1,0
100663,400000,5,7,3
100663,400000,7,5,4
100663,400000,9,1,0
100663,420000,5,16,14
100663,420000,7,3,2
100663,420000,9,2,1
100663,430000,5,30,20
100663,430000,7,3,2
100663,440000,5,3,20
100663,440000,7,3,6
100663,450000,5,41,28
100663,450000,7,9,3
100663,500000,5,7,23
100663,990000,1,76,25
100663,990000,2,88,157
100663,990000,5,575,804
100663,990000,7,230,474
100663,990000,9,17,15
100663,990000,10,178,69
100706,50000,5,0,1
100706,60000,5,85,97
100706,60000,7,25,16
100706,110000,5,18,21
100706,110000,7,12,7
100706,110000,9,1,0
100706,130000,5,0,18
100706,130000,7,0,6
100706,140000,5,168,43
100706,140000,7,24,2
100706,140000,9,2,0
100706,160000,5,2,4
100706,180000,5,9,72
100706,180000,7,0,15
100706,230000,5,5,10
100706,230000,7,1,3
100706,260000,5,11,9
100706,260000,7,3,1
100706,270000,5,11,2
100706,270000,7,5,0
100706,310000,5,1,0
100706,400000,5,5,4
100706,400000,7,6,1
100706,400000,9,1,0
100706,420000,5,3,5
100706,430000,5,1,7
100706,450000,5,8,14
100706,450000,7,1,3
100706,500000,5,2,5
100706,990000,5,329,312
100706,990000,7,77,54
100706,990000,9,4,0
100724,60000,3,1,0
100724,60000,5,22,33
100724,70000,3,0,1
100724,70000,5,7,53
100724,90000,5,8,15
100724,110000,5,21,30
100724,130000,3,0,4
100724,130000,5,1,9
100724,130000,7,11,44
100724,170000,5,1,6
100724,200000,3,0,2
100724,230000,5,1,2
100724,260000,5,4,8
100724,260000,7,3,1
100724,270000,5,1,2
100724,270000,7,1,0
100724,310000,5,4,2
100724,400000,5,4,0
100724,420000,5,3,8
100724,430000,5,19,28
100724,440000,5,9,20
100724,440000,7,8,10
100724,450000,3,1,0
100724,450000,5,10,3
100724,450000,7,1,0
100724,500000,5,6,1
100724,500000,7,1,0
100724,990000,3,2,7
100724,990000,5,121,220
100724,990000,7,25,55
100742,70000,2,0,12
100742,70000,3,0,10
100742,120000,2,2,22
100742,150000,2,17,2
100742,150000,3,30,0
100742,460000,2,20,2
100742,470000,2,26,0
100742,470000,3,6,0
100742,480000,2,20,2
100742,480000,3,5,0
100742,990000,2,85,40
100742,990000,3,41,10
100751,40000,5,0,25
100751,50000,5,7,1
100751,50000,7,2,3
100751,60000,5,318,240
100751,60000,7,68,27
100751,60000,9,7,3
100751,70000,5,0,7
100751,90000,5,158,189
100751,90000,7,1,3
100751,110000,5,27,22
100751,110000,7,5,1
100751,130000,5,28,141
100751,130000,7,21,99
100751,130000,9,29,37
100751,140000,5,261,48
100751,140000,7,36,6
100751,140000,9,5,1
100751,150000,5,19,1
100751,160000,5,1,5
100751,160000,7,1,1
100751,170000,5,1,3
100751,170000,7,1,4
100751,180000,5,22,126
100751,180000,7,1,4
100751,190000,5,0,81
100751,190000,7,0,8
100751,200000,5,0,3
100751,200000,7,0,1
100751,220000,5,7,0
100751,220000,7,20,2
100751,220101,7,1,1
100751,220101,10,88,64
100751,230000,5,13,25
100751,230000,7,9,16
100751,230000,9,0,4
100751,240000,5,0,2
100751,250000,7,6,32
100751,260000,5,27,24
100751,260000,7,3,0
100751,260000,9,1,1
100751,270000,5,11,20
100751,270000,7,1,3
100751,300000,5,55,38
100751,300000,7,1,3
100751,300000,9,2,0
100751,310000,5,4,14
100751,310000,7,3,3
100751,310000,9,3,1
100751,380000,5,2,2
100751,400000,5,38,12
100751,400000,7,10,3
100751,400000,9,4,1
100751,420000,5,22,19
100751,420000,7,6,3
100751,420000,9,5,5
100751,430000,5,16,10
100751,430000,7,5,2
100751,440000,5,4,10
100751,440000,7,17,55
100751,440000,9,7,2
100751,450000,5,89,35
100751,450000,7,22,9
100751,450000,9,2,0
100751,500000,5,15,15
100751,500000,7,8,9
100751,500000,9,1,0
100751,990000,5,1145,1118
100751,990000,7,248,298
100751,990000,9,66,55
100751,990000,10,88,64
100760,60000,3,3,9
100760,70000,2,0,1
100760,70000,3,0,2
100760,110000,3,2,1
100760,240000,3,54,50
100760,430000,3,3,0
100760,990000,2,0,1
100760,990000,3,63,66
100779,420000,9,6,5
100779,990000,9,6,5
100812,60000,5,91,98
100812,70000,5,0,6
100812,110000,5,2,4
100812,130000,5,26,57
100812,180000,5,2,1
100812,230000,5,1,12
100812,240000,5,16,3
100812,260000,5,3,3
100812,270000,5,7,9
100812,300000,5,1,5
100812,380000,5,2,1
100812,400000,5,5,2
100812,410000,5,25,2
100812,420000,5,6,19
100812,430000,5,3,1
100812,450000,5,10,7
100812,500000,5,0,1
100812,990000,5,200,231
100830,60000,5,113,117
100830,60000,7,28,17
100830,90000,5,3,2
100830,110000,5,18,11
100830,110000,7,8,4
100830,130000,5,15,57
100830,130000,7,8,59
100830,170000,5,0,7
100830,180000,5,2,54
100830,230000,5,6,18
100830,240000,5,15,13
100830,260000,5,12,8
100830,270000,5,5,2
100830,400000,5,5,2
100830,420000,5,5,15
100830,420000,7,6,9
100830,430000,5,7,18
100830,430000,7,5,3
100830,440000,7,22,10
100830,450000,5,17,25
100830,450000,7,15,3
100830,500000,5,4,5
100830,990000,5,227,354
100830,990000,7,92,105
100858,10000,5,38,4
100858,10000,7,12,3
100858,10000,9,2,0
100858,20000,5,68,18
100858,20000,7,27,8
100760,170000,3,1,4
100858,20000,9,13,2
100858,30000,5,23,8
100858,30000,7,3,0
100858,30000,9,3,0
100858,40000,5,173,30
100858,40000,7,1,1
100858,50000,5,1,3
100858,60000,5,416,268
100858,60000,7,13,12
100858,70000,5,0,26
100858,80000,5,0,32
100858,90000,5,35,113
100858,110000,5,16,13
100858,110000,7,1,2
100858,110000,9,0,1
100858,130000,5,76,257
100858,130000,7,35,71
100858,130000,9,14,18
100858,140000,5,558,110
100858,140000,7,55,3
100858,140000,9,13,0
100858,160000,5,14,33
100858,160000,7,4,5
100858,170000,5,2,24
100858,170000,7,0,14
100858,170000,9,1,1
100858,180000,5,11,79
100858,180000,7,0,13
100858,181401,5,23,35
100858,181401,7,2,1
100858,181401,10,3,1
100858,182401,7,3,0
100858,182401,9,1,0
100858,182401,10,52,38
100858,190000,5,3,86
100858,190000,7,1,6
100858,230000,5,16,53
100858,230000,7,6,17
100858,230000,9,2,1
100858,260000,5,27,21
100858,260000,7,11,10
100858,260000,9,5,1
100858,270000,5,26,12
100858,270000,7,5,1
100858,270000,9,1,1
100858,310000,5,10,5
100858,380000,5,5,2
100858,390000,5,0,1
100858,400000,5,48,11
100858,400000,7,10,2
100858,400000,9,6,1
100858,410000,5,2,13
100858,420000,5,19,36
100858,420000,7,6,4
100858,420000,9,6,0
100858,430000,5,17,9
100858,440000,5,16,26
100858,450000,5,97,39
100858,450000,7,5,1
100858,450000,9,3,1
100858,500000,5,58,56
100858,500000,7,1,1
100858,990000,5,1798,1423
100858,990000,7,201,175
100858,990000,9,70,27
100858,990000,10,55,39
100919,20000,3,2,1
100919,70000,1,1,26
100919,70000,2,3,14
100919,70000,3,14,19
100919,80000,3,3,0
100919,150000,2,9,3
100919,150000,3,3,2
100919,170000,1,44,18
100919,170000,2,8,83
100919,200000,2,3,9
100919,460000,1,2,0
100919,460000,2,9,1
100919,460000,3,8,0
100919,470000,2,95,0
100919,470000,3,26,3
100919,480000,2,25,16
100919,480000,3,2,0
100919,990000,1,47,44
100919,990000,2,152,126
100919,990000,3,58,25
100937,60000,5,57,52
100937,60000,7,5,5
100937,90000,5,1,1
100937,110000,5,3,0
100937,130000,5,1,22
100937,160000,5,1,2
100937,180000,5,2,21
100937,180000,7,0,2
100937,230000,5,4,9
100937,260000,5,10,10
100937,270000,5,10,7
100937,380000,5,4,2
100937,400000,5,14,9
100937,420000,5,6,9
100937,450000,5,17,10
100937,500000,5,8,10
100937,990000,5,138,164
100937,990000,7,5,7
100955,60000,3,3,8
100955,70000,3,5,12
100955,990000,3,8,20
100964,60000,3,0,9
100964,70000,3,4,5
100964,110000,3,4,4
100964,170000,3,1,1
100964,240000,3,9,30
100964,990000,3,18,49
101028,30000,3,0,1
101028,60000,3,3,12
101028,70000,2,1,3
101028,70000,3,0,15
101028,110000,3,2,0
101028,130000,3,1,12
101028,140000,3,7,6
101028,170000,2,0,12
101028,170000,3,1,0
101028,180000,3,2,27
101028,181401,3,0,1
101028,230000,3,0,1
101028,240000,3,7,17
101028,430000,2,17,0
101028,430000,3,15,1
101028,990000,2,18,15
101028,990000,3,38,93
101037,70000,2,0,29
101037,110000,2,0,4
101037,120000,2,0,15
101037,170000,2,1,12
101037,460000,2,6,0
101037,460000,3,4,0
101037,470000,2,7,1
101037,470000,3,5,0
101037,480000,1,1,0
101037,480000,2,2,0
101037,480000,3,5,3
101037,990000,1,1,0
101037,990000,2,16,61
101037,990000,3,14,3
101073,240000,3,10,41
101073,990000,3,10,41
101107,70000,2,0,16
101107,70000,3,3,21
101107,120000,2,5,24
101107,170000,2,3,47
101107,470000,2,46,4
101107,470000,3,9,0
101107,480000,2,14,1
101107,480000,3,5,4
101107,990000,2,68,92
101107,990000,3,17,25
101143,60000,2,1,10
101143,60000,3,0,12
101143,70000,2,0,33
101143,70000,3,0,24
101143,110000,2,4,14
101143,110000,3,13,15
101143,170000,3,0,2
101143,200000,2,0,2
101143,200000,3,0,1
101143,240000,3,73,87
101143,430000,2,6,4
101143,490000,3,8,1
101143,990000,2,11,63
101143,990000,3,94,142
101161,60000,2,0,1
101161,60000,3,16,15
101161,70000,2,0,4
101161,70000,3,0,8
101161,110000,3,4,5
101161,130000,3,4,11
101161,140000,3,1,2
101161,170000,2,0,22
101161,170000,3,0,8
101161,220000,3,0,6
101161,240000,3,5,13
101161,270000,3,1,2
101161,430000,3,1,1
101161,500000,3,0,1
101161,990000,2,0,27
101161,990000,3,32,72
101189,60000,3,27,29
101189,60000,5,5,8
101189,70000,1,0,19
101189,70000,2,0,4
101189,70000,3,1,15
101189,70000,5,1,1
101189,110000,2,3,14
101189,110000,3,14,13
101189,130000,5,2,5
101189,170000,3,5,3
101189,240000,3,6,7
101189,240000,5,3,3
101189,260000,5,1,0
101189,270000,5,1,0
101189,390000,3,4,0
101189,390000,5,6,0
101189,420000,5,0,2
101189,480000,3,2,0
101189,990000,1,0,19
101189,990000,2,3,18
101189,990000,3,59,67
101189,990000,5,19,19
101240,10000,3,2,0
101240,60000,3,34,31
101240,70000,3,0,15
101240,80000,3,4,1
101240,100000,3,3,0
101240,110000,3,17,15
101240,130000,3,3,20
101240,140000,3,8,0
101240,150000,3,12,0
101240,160000,3,0,1
101240,170000,3,15,30
101240,180000,3,2,60
101240,190000,3,0,1
101240,220000,3,0,2
101240,230000,3,1,1
101240,240000,3,20,22
101240,260000,3,0,3
101240,270000,3,1,2
101240,380000,3,1,0
101240,400000,3,1,17
101240,420000,3,0,1
101240,430000,3,13,2
101240,450000,3,1,0
101240,490000,3,1,0
101240,500000,3,0,2
101240,990000,3,139,226
101286,10000,2,1,0
101286,10000,3,2,0
101286,60000,3,2,0
101286,70000,2,10,71
101286,70000,3,0,14
101602,110000,3,1,1
101602,240000,3,29,46
101602,990000,2,0,8
101602,990000,3,38,47
101648,240000,3,98,4
101648,990000,3,98,4
101675,60000,5,13,12
101675,90000,5,2,2
101675,130000,5,1,2
101675,230000,5,0,3
101675,260000,5,2,0
101675,270000,5,2,1
101675,450000,5,8,6
101675,990000,5,28,26
101693,60000,5,7,16
101693,110000,5,1,2
101693,130000,5,6,17
101693,130000,7,1,4
101693,180000,3,7,52
101693,180000,5,2,25
101693,230000,5,3,2
101693,260000,5,1,3
101693,270000,5,4,2
101693,380000,5,12,3
101693,390000,5,6,0
101693,420000,5,4,8
101693,450000,5,2,8
101693,500000,5,0,1
101693,990000,3,7,52
101693,990000,5,48,87
101693,990000,7,1,4
101709,40000,5,0,1
101709,60000,5,44,46
101709,80000,5,0,15
101709,80000,7,0,1
101709,90000,5,20,10
101709,90000,7,2,2
101709,130000,5,17,71
101709,130000,7,9,33
101709,170000,5,0,9
101709,170000,7,0,13
101709,190000,5,0,12
101709,230000,5,3,13
101709,230000,7,0,5
101709,260000,5,1,3
101286,170000,2,2,46
101286,170000,3,5,23
101286,180000,3,8,62
101286,240000,3,41,56
101286,430000,3,4,1
101286,460000,2,18,0
101286,460000,3,3,0
101286,470000,2,35,2
101286,470000,3,21,2
101286,480000,2,18,10
101286,480000,3,5,2
101286,490000,3,1,0
101286,990000,2,89,182
101286,990000,3,92,160
101295,10000,2,1,2
101295,60000,3,14,15
101295,70000,2,0,3
101295,70000,3,6,42
101295,120000,2,0,42
101295,150000,3,2,0
101295,170000,2,0,13
101295,170000,3,5,42
101295,180000,3,9,55
101295,200000,2,0,2
101295,200000,3,0,1
101295,220000,3,3,13
101295,240000,3,10,31
101295,430000,3,4,2
101295,460000,2,3,0
101295,470000,2,47,5
101295,470000,3,3,5
101295,480000,2,34,7
101295,500000,3,0,1
101295,990000,2,85,74
101295,990000,3,56,207
101301,60000,3,2,4
101301,70000,2,0,51
101301,70000,3,0,7
101301,110000,3,2,4
101301,120000,2,1,32
101301,170000,2,0,32
101301,170000,3,10,12
101301,180000,3,2,60
101301,240000,3,9,32
101301,430000,3,16,0
101301,460000,2,7,0
101301,460000,3,4,0
101301,470000,2,29,1
101301,470000,3,11,0
101301,480000,2,13,1
101301,480000,3,1,1
101301,990000,2,50,117
101301,990000,3,57,120
101347,70000,1,0,7
101347,70000,2,7,38
101347,110000,1,1,2
101347,110000,2,8,10
101347,120000,1,0,2
101347,120000,2,0,19
101347,170000,2,0,33
101347,460000,2,6,2
101347,460000,3,21,1
101347,470000,2,37,0
101347,470000,3,2,0
101347,480000,1,1,0
101347,480000,2,24,5
101347,480000,3,14,1
101347,990000,1,2,11
101347,990000,2,82,107
101347,990000,3,37,2
101383,70000,1,15,46
101383,70000,2,0,25
101383,70000,3,0,25
101383,120000,2,0,42
101383,150000,1,16,0
101383,150000,2,7,2
101383,150000,3,1,0
101383,170000,2,0,39
101383,200000,1,0,14
101383,200000,2,0,17
101383,460000,1,17,1
101383,460000,2,14,0
101383,470000,1,21,0
101383,470000,2,22,0
101383,470000,3,9,2
101383,480000,1,14,1
101383,480000,2,8,0
101383,990000,1,83,62
101383,990000,2,51,125
101383,990000,3,10,27
101435,60000,5,12,24
101435,110000,5,6,2
101435,130000,5,3,4
101435,170000,5,2,2
101435,220000,2,0,6
101435,230000,5,0,7
101435,240000,5,0,2
101435,260000,5,2,2
101435,270000,5,2,5
101435,380000,5,1,0
101435,390000,5,3,3
101435,400000,5,3,1
101435,420000,5,5,9
101435,440000,5,0,2
101435,450000,5,3,5
101435,500000,5,2,7
101435,990000,2,0,6
101435,990000,5,44,75
101453,380000,3,3,2
101453,380000,5,24,0
101453,990000,3,3,2
101453,990000,5,24,0
101462,70000,1,7,39
101462,70000,2,4,11
101462,70000,3,1,7
101462,120000,2,0,13
101462,150000,2,6,0
101462,150000,3,26,6
101462,170000,2,3,40
101462,460000,1,1,0
101462,460000,2,5,0
101462,470000,2,12,0
101462,480000,1,1,1
101462,480000,2,5,0
101462,480000,3,6,3
101462,990000,1,9,40
101462,990000,2,35,64
101462,990000,3,33,16
101480,60000,5,180,169
101480,60000,7,21,4
101480,70000,5,0,15
101480,90000,5,3,7
101480,110000,5,18,8
101480,130000,5,42,116
101480,130000,7,41,89
101480,180000,5,6,58
101480,190000,5,2,40
101480,200000,5,0,1
101480,230000,5,3,8
101480,230000,7,0,7
101480,240000,5,3,2
101480,240000,7,1,1
101480,260000,5,12,18
101480,260000,7,0,5
101480,270000,5,7,7
101480,270000,7,3,0
101480,300000,5,4,4
101480,310000,5,7,4
101480,400000,5,6,1
101480,420000,5,12,21
101480,420000,7,1,6
101480,430000,5,29,20
101480,430000,7,4,1
101480,440000,7,18,3
101480,450000,5,50,33
101480,450000,7,3,9
101480,500000,5,13,10
101480,990000,5,397,542
101480,990000,7,92,125
101499,70000,3,1,4
101499,170000,3,1,4
101499,180000,3,0,30
101499,240000,3,50,43
101499,430000,3,13,3
101499,990000,3,65,84
101505,10000,3,2,1
101505,60000,2,1,1
101505,60000,3,32,28
101505,70000,2,0,6
101505,70000,3,11,45
101505,80000,3,7,5
101505,90000,3,1,1
101505,100000,3,1,0
101505,110000,3,4,4
101505,120000,3,19,1
101505,140000,3,1,1
101505,150000,3,20,3
101505,170000,3,11,56
101505,180000,3,15,65
101505,200000,3,2,21
101505,240000,3,25,52
101505,310000,3,2,2
101505,430000,3,21,5
101505,990000,2,1,7
101505,990000,3,174,290
101514,10000,2,1,0
101514,60000,2,1,9
101514,60000,3,28,70
101514,70000,2,0,14
101514,70000,3,1,14
101514,80000,3,1,5
101514,100000,3,2,2
101514,110000,3,21,33
101514,120000,2,4,28
101514,130000,3,31,47
101514,150000,2,36,4
101514,150000,3,17,1
101514,170000,2,2,28
101514,170000,3,0,9
101514,180000,3,6,58
101514,220000,3,1,7
101514,230000,3,0,1
101514,260000,3,1,1
101514,270000,3,16,7
101514,290000,3,27,1
101514,430000,3,7,0
101514,460000,2,9,0
101514,470000,2,31,1
101514,470000,3,1,0
101514,480000,2,19,4
101514,500000,3,5,1
101514,990000,2,103,88
101514,990000,3,165,257
101523,70000,1,1,2
101523,70000,2,0,40
101523,70000,3,11,15
101523,120000,1,5,7
101523,120000,2,11,55
101523,470000,2,54,0
101523,470000,3,15,2
101523,480000,2,34,6
101523,480000,3,6,2
101523,990000,1,6,9
101523,990000,2,99,101
101523,990000,3,32,19
101541,40000,5,0,2
101541,60000,5,0,10
101541,80000,5,0,4
101541,110000,5,0,5
101541,130000,5,0,7
101541,180000,5,0,2
101541,230000,5,0,3
101541,260000,5,0,4
101541,270000,5,0,2
101541,380000,5,0,1
101541,400000,5,0,1
101541,420000,5,0,7
101541,440000,5,0,1
101541,450000,5,0,3
101541,500000,5,0,4
101541,990000,5,0,56
101569,60000,3,9,13
101569,70000,2,0,12
101569,70000,3,0,6
101569,110000,3,5,13
101569,120000,2,2,15
101569,130000,3,0,8
101569,170000,1,2,13
101569,170000,3,1,0
101569,180000,3,2,21
101569,190000,3,0,2
101569,200000,2,5,15
101569,220000,3,0,3
101569,240000,3,0,10
101569,420000,3,1,0
101569,430000,3,2,0
101569,440000,3,1,7
101569,450000,3,0,1
101569,460000,2,18,1
101569,470000,2,3,0
101569,480000,2,1,2
101569,990000,1,2,13
101569,990000,2,29,45
101569,990000,3,21,84
101587,60000,5,22,23
101587,70000,3,0,3
101587,110000,5,18,8
101587,130000,5,10,30
101587,130000,7,15,52
101587,150000,5,2,1
101587,170000,3,1,4
101587,170000,5,1,0
101587,180000,3,1,25
101587,230000,5,0,3
101587,260000,5,4,5
101587,270000,5,1,2
101587,300000,5,3,2
101587,400000,5,0,1
101587,450000,5,2,3
101587,500000,5,1,0
101587,990000,3,2,32
101587,990000,5,64,78
101587,990000,7,15,52
101602,30000,3,8,0
101602,70000,2,0,8
101286,120000,2,5,53
101709,270000,5,5,2
101709,400000,5,2,4
101709,420000,5,3,7
101709,440000,5,1,10
101709,450000,5,11,9
101709,500000,5,13,14
101709,500000,7,0,2
101709,990000,5,120,226
101709,990000,7,11,56
101736,70000,2,1,32
101736,110000,2,11,17
101736,120000,2,1,39
101736,150000,2,73,3
101736,170000,1,7,10
101736,170000,2,3,30
101736,460000,2,10,0
101736,470000,2,27,0
101736,480000,2,41,8
101736,990000,1,7,10
101736,990000,2,167,129
101745,60000,2,2,16
101745,70000,2,0,16
101745,110000,2,5,4
