unitid,"cipcode",awlevel,crace01,crace02,crace03,crace04,crace05,crace06,crace07,crace08,crace09,crace10,crace11,crace12,crace13,crace14,crace15,crace16,bal_m,bal_w
146278,"12.0000",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
146278,"17.0000",2,0,0,0,1,0,0,0,0,0,1,2,43,0,0,2,45,0,0
146278,"46.0000",2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0
146278,"47.0000",2,0,0,5,0,0,0,0,0,1,0,17,0,0,0,23,0,0,0
146278,"48.0000",2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0
146278,"99.0000",2,0,0,8,1,0,0,0,0,1,1,29,50,0,0,38,52,0,0
146278,"01.0000",3,0,0,1,0,0,0,0,0,0,0,11,0,0,0,12,0,0,0
146278,"06.0000",3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
146278,"07.0000",3,0,0,0,0,0,0,0,0,0,0,1,12,0,0,1,12,0,0
146278,"08.0000",3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
146278,"10.0000",3,0,0,0,0,0,0,0,0,1,0,3,1,0,0,4,1,0,0
146278,"18.0000",3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
146278,"20.0000",3,0,0,3,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0
146278,"24.0000",3,0,0,0,1,0,0,0,1,0,0,8,24,0,0,8,26,0,0
146278,"30.0000",3,0,0,0,0,0,0,0,0,0,0,20,28,0,0,20,28,0,0
146278,"43.0000",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
146278,"47.0000",3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0
146278,"48.0000",3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
146278,"99.0000",3,0,0,5,1,0,0,,1,1,,58,70,0,0,64,72,0,0
146296,"01.0000",1,0,0,0,0,0,0,0,0,0,0,19,9,0,0,19,9,0,0
146296,"07.0000",1,0,0,0,6,0,0,0,0,0,0,7,23,0,0,7,29,0,0
146296,"08.0000",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
146296,"15.0000",1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
146296,"17.0000",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
146296,"20.0000",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
146296,"43.0000",1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
146296,"46.0000",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
146296,"47.0000",1,0,0,0,0,0,0,0,0,1,0,5,2,0,0,6,2,0,0
146296,"99.0000",1,0,0,,8,0,0,0,0,1,,36,37,0,0,37,45,0,0
146296,"06.0000",2,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2,2,0,0
146296,"07.0000",2,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,8,0,0
146296,"08.0000",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
146296,"15.0000",2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
146296,"20.0000",2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
146296,"43.0000",2,0,0,0,0,0,0,0,0,0,0,13,5,0,0,13,5,0,0
146296,"46.0000",2,0,0,0,0,0,0,0,0,2,0,5,1,0,0,7,1,0,0
146296,"47.0000",2,0,0,0,0,0,0,0,0,2,0,19,0,0,0,21,0,0,0
146296,"99.0000",2,0,0,,3,0,0,0,0,4,,42,17,0,0,46,20,0,0
146296,"01.0000",3,0,0,0,0,0,0,0,0,0,0,27,17,0,0,27,17,0,0
146296,"06.0000",3,0,0,0,0,0,0,0,0,0,0,5,1,0,0,5,1,0,0
146296,"07.0000",3,0,0,0,1,0,0,1,2,1,0,2,17,0,0,4,20,0,0
146296,"08.0000",3,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,4,0,0
146296,"15.0000",3,0,0,1,0,0,0,0,0,2,0,18,3,0,0,21,3,0,0
146296,"18.0000",3,0,1,0,1,0,1,0,1,0,1,4,59,0,0,4,64,0,0
146296,"20.0000",3,0,0,1,2,0,0,0,0,0,0,13,32,0,0,14,34,0,0
146296,"24.0000",3,0,0,10,9,0,1,0,0,2,4,124,194,0,0,136,208,0,0
146296,"30.0000",3,0,0,1,3,0,0,0,0,1,0,28,34,0,0,30,37,0,0
146296,"43.0000",3,0,0,2,0,0,0,0,0,0,0,7,4,0,0,9,4,0,0
146296,"46.0000",3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2,0,0
146296,"47.0000",3,0,0,0,0,0,0,0,0,1,0,34,2,0,0,35,2,0,0
146296,"99.0000",3,,1,15,16,,2,1,3,7,5,267,369,0,0,290,396,0,0
146339,"06.0000",5,0,0,1,0,0,0,0,0,1,1,5,6,0,0,7,7,0,0
146339,"09.0000",5,1,1,0,0,0,0,0,0,0,0,3,3,0,0,4,4,0,0
146339,"11.0000",5,0,1,0,1,0,0,0,0,0,0,5,1,0,0,5,3,0,0
146339,"13.0000",5,0,0,0,0,0,0,0,0,0,1,10,14,0,0,10,15,0,0
146339,"23.0000",5,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,1,0,0
146339,"26.0000",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
146339,"27.0000",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
146339,"30.0000",5,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,3,0,0
146339,"38.0000",5,0,0,0,0,0,0,1,0,0,0,3,3,0,0,4,3,0,0
146339,"39.0000",5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0
146339,"40.0000",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
146339,"42.0000",5,0,0,0,1,0,0,0,0,1,0,5,19,0,0,6,20,0,0
146339,"45.0000",5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0
146339,"50.0000",5,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,5,0,0
146339,"99.0000",5,1,2,1,2,0,0,1,,2,2,49,58,0,0,54,64,0,0
146348,"17.0000",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
146348,"99.0000",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
146348,"07.0000",2,0,0,0,1,0,0,0,0,0,0,1,11,0,0,1,12,0,0
146348,"15.0000",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
146348,"17.0000",2,0,0,0,2,0,0,0,0,0,0,4,36,0,0,4,38,0,0
146348,"47.0000",2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
146348,"48.0000",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
146348,"99.0000",2,0,0,,3,0,0,0,0,0,0,9,47,0,0,9,50,0,0
146348,"01.0000",3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
146348,"06.0000",3,0,0,0,0,0,0,0,0,0,0,14,11,0,0,14,11,0,0
146348,"07.0000",3,0,0,1,3,0,0,1,1,0,0,2,20,0,0,4,24,0,0
146348,"08.0000",3,0,0,0,1,0,0,0,0,0,0,3,7,0,0,3,8,0,0
146348,"15.0000",3,0,0,0,0,0,0,0,0,0,0,9,1,0,0,9,1,0,0
146348,"17.0000",3,0,0,0,0,0,0,0,0,0,0,2,17,0,0,2,17,0,0
146348,"18.0000",3,0,0,0,0,0,0,0,0,0,0,4,25,0,0,4,25,0,0
146348,"24.0000",3,1,0,5,1,0,0,1,0,0,0,24,50,0,0,31,51,0,0
146348,"30.0000",3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
146348,"43.0000",3,0,0,2,2,0,0,0,0,1,0,11,3,0,0,14,5,0,0
146348,"47.0000",3,0,0,0,0,0,0,0,0,0,0,9,1,0,0,9,1,0,0
146348,"48.0000",3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
146348,"99.0000",3,1,,8,7,0,0,2,1,1,,87,135,0,0,99,143,0,0
146366,"46.0000",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
146366,"47.0000",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
146366,"48.0000",1,0,0,3,0,0,0,0,0,3,0,5,0,0,0,11,0,0,0
146366,"99.0000",1,0,0,3,,0,0,0,0,3,,7,,0,0,13,0,0,0
146366,"01.0000",2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0
146366,"07.0000",2,0,0,0,0,0,0,0,0,0,0,4,15,0,0,4,15,0,0
146366,"08.0000",2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
146366,"12.0000",2,0,0,0,0,0,0,0,0,0,0,2,14,0,0,2,14,0,0
146366,"15.0000",2,0,0,14,0,0,0,0,0,2,0,16,1,0,0,32,1,0,0
146366,"17.0000",2,0,0,0,0,0,0,0,0,1,1,2,50,0,0,3,51,0,0
146366,"20.0000",2,0,0,7,0,0,0,0,0,0,0,3,2,0,0,10,2,0,0
146366,"43.0000",2,0,0,0,0,0,0,0,0,0,0,11,1,0,0,11,1,0,0
146366,"47.0000",2,0,0,14,0,1,0,0,0,1,0,22,0,0,0,38,0,0,0
146366,"48.0000",2,0,0,10,0,0,0,0,0,0,0,12,0,0,0,22,0,0,0
146366,"99.0000",2,0,0,46,,1,,0,0,4,1,79,86,0,0,130,87,0,0
146366,"01.0000",3,0,0,0,0,0,0,0,0,0,0,5,1,0,0,5,1,0,0
146366,"06.0000",3,0,0,0,0,0,0,0,0,0,0,4,13,0,0,4,13,0,0
146366,"07.0000",3,0,0,0,0,0,0,0,0,0,0,2,45,0,0,2,45,0,0
146366,"15.0000",3,0,0,5,0,0,0,0,0,0,0,10,1,0,0,15,1,0,0
146366,"17.0000",3,0,0,0,0,1,0,0,0,0,0,7,12,0,0,8,12,0,0
146366,"18.0000",3,0,0,0,0,0,0,0,0,0,1,4,33,0,0,4,34,0,0
146366,"20.0000",3,0,0,2,0,0,0,0,0,0,0,1,4,0,0,3,4,0,0
146366,"24.0000",3,0,0,12,0,1,0,0,0,1,1,53,97,0,0,67,98,0,0
146366,"30.0000",3,0,0,0,0,0,0,0,0,0,0,27,7,0,0,27,7,0,0
146366,"43.0000",3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
146366,"47.0000",3,0,0,2,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0
146366,"48.0000",3,0,0,3,0,0,0,0,0,1,0,7,1,0,0,11,1,0,0
146366,"99.0000",3,0,0,24,,2,,0,0,2,2,124,215,0,0,152,217,0,0
146384,"06.0000",7,0,0,8,8,1,0,7,3,2,1,205,91,0,0,223,103,0,0
146384,"99.0000",7,0,0,8,8,1,,7,3,2,1,205,91,0,0,223,103,0,0
146393,"06.0000",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
146393,"13.0000",3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
146393,"20.0000",3,2,0,2,1,0,0,2,0,0,1,42,21,0,0,48,23,0,0
146393,"24.0000",3,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,4,0,0
146393,"99.0000",3,3,,3,5,0,0,2,,,1,42,24,0,0,50,30,0,0
146393,"06.0000",5,1,0,1,0,0,0,0,0,0,0,11,3,0,0,13,3,0,0
146393,"13.0000",5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0
146393,"44.0000",5,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,6,0,0
146393,"45.0000",5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
146393,"99.0000",5,1,,1,3,0,0,0,0,0,0,11,10,0,0,13,13,0,0
146418,"01.0000",1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,6,1,0,0
146418,"06.0000",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
146418,"07.0000",1,0,0,1,0,0,0,0,0,0,0,2,9,0,0,3,9,0,0
146418,"08.0000",1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0
146418,"15.0000",1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,10,1,0,0
146418,"17.0000",1,0,0,0,4,0,0,0,1,0,3,3,44,0,0,3,52,0,0
146418,"20.0000",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
146418,"47.0000",1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
146418,"48.0000",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
146418,"99.0000",1,0,0,1,4,0,0,,1,,3,29,59,0,0,30,67,0,0
146418,"01.0000",2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
146418,"07.0000",2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0
146418,"15.0000",2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
146418,"17.0000",2,0,0,0,0,0,0,0,1,0,0,1,8,0,0,1,9,0,0
146418,"47.0000",2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
146418,"48.0000",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
146418,"99.0000",2,0,0,0,0,0,0,,1,0,0,9,17,0,0,9,18,0,0
146418,"01.0000",3,0,0,0,0,0,0,0,0,0,0,15,6,0,0,15,6,0,0
146418,"06.0000",3,0,0,0,0,0,0,0,0,0,0,2,6,0,0,2,6,0,0
146418,"07.0000",3,0,0,1,0,0,0,0,0,0,0,1,13,0,0,2,13,0,0
146418,"15.0000",3,0,0,0,0,0,0,0,0,0,0,10,1,0,0,10,1,0,0
146418,"17.0000",3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0
146418,"18.0000",3,0,0,0,0,0,0,1,2,0,2,2,35,0,0,3,39,0,0
146418,"20.0000",3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
146418,"24.0000",3,1,0,3,5,0,0,1,1,3,3,27,44,0,0,35,53,0,0
146418,"30.0000",3,2,2,5,6,0,0,3,1,3,1,74,74,0,0,87,84,0,0
146418,"43.0000",3,0,0,0,0,0,0,0,0,1,0,5,0,0,0,6,0,0,0
146418,"47.0000",3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
146418,"99.0000",3,3,2,9,11,0,0,6,4,7,6,136,192,0,0,161,215,0,0
146427,"11.0000",5,5,2,0,0,0,0,0,0,0,0,5,1,0,0,10,3,0,0
146427,"13.0000",5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0
146427,"16.0000",5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0
146427,"23.0000",5,0,0,1,1,0,0,0,0,1,0,9,9,0,0,11,10,0,0
146427,"26.0000",5,0,0,0,2,1,0,0,2,0,0,4,12,0,0,5,16,0,0
146427,"27.0000",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
146427,"30.0000",5,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,2,0,0
146427,"38.0000",5,0,0,0,0,0,0,0,0,0,0,5,2,0,0,5,2,0,0
146427,"40.0000",5,0,0,1,0,0,0,1,0,0,0,11,5,0,0,13,5,0,0
146427,"42.0000",5,0,0,0,2,0,0,0,1,0,0,4,16,0,0,4,19,0,0
146427,"45.0000",5,6,3,1,4,0,1,1,3,0,0,41,27,0,0,49,38,0,0
146427,"50.0000",5,0,0,0,0,0,0,1,0,0,0,5,1,0,0,6,1,0,0
146427,"99.0000",5,11,5,4,9,1,1,3,6,1,,86,95,0,0,106,116,0,0
146472,"01.0000",1,0,0,0,0,0,0,0,0,0,1,2,4,0,0,2,5,0,0
146472,"06.0000",1,0,0,0,1,0,0,0,1,0,1,12,6,0,0,12,9,0,0
146472,"07.0000",1,0,0,0,2,0,0,0,1,1,2,5,19,0,0,6,24,0,0
146472,"08.0000",1,0,0,0,0,0,0,0,0,0,1,3,2,0,0,3,3,0,0
146472,"15.0000",1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0
146472,"20.0000",1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0
146472,"46.0000",1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
146472,"47.0000",1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,3,1,0,0
146472,"48.0000",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
146472,"99.0000",1,0,0,,3,0,0,,2,2,5,34,35,0,0,36,45,0,0
146472,"01.0000",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
146472,"06.0000",2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4,0,0
146472,"07.0000",2,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,7,0,0
146472,"08.0000",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
146472,"15.0000",2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
146472,"20.0000",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
146472,"41.0000",2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
146472,"43.0000",2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
146472,"44.0000",2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
146472,"47.0000",2,0,0,0,0,0,0,0,0,2,0,29,0,0,0,31,0,0,0
146472,"48.0000",2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0
146472,"99.0000",2,0,0,0,0,0,0,,1,2,3,41,14,0,0,43,18,0,0
146472,"01.0000",3,0,0,0,0,0,0,0,0,0,0,6,5,0,0,6,5,0,0
146472,"06.0000",3,0,0,1,0,0,0,0,0,0,2,7,10,0,0,8,12,0,0
146472,"07.0000",3,0,0,1,1,0,0,2,1,0,2,12,24,0,0,15,28,0,0
146472,"08.0000",3,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,3,0,0
146472,"09.0000",3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
146472,"15.0000",3,0,0,3,0,0,0,0,0,0,0,31,2,0,0,34,2,0,0
146472,"17.0000",3,0,0,0,2,0,0,0,1,0,0,2,23,0,0,2,26,0,0
146472,"18.0000",3,0,0,0,2,0,1,2,2,0,0,7,64,0,0,9,69,0,0
146472,"20.0000",3,0,0,0,1,0,0,0,1,0,1,2,6,0,0,2,9,0,0
146472,"24.0000",3,0,0,3,5,0,0,0,2,4,3,67,137,0,0,74,147,0,0
146472,"25.0000",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
146472,"30.0000",3,0,0,3,5,0,0,6,1,4,3,119,143,0,0,132,152,0,0
146472,"41.0000",3,0,0,0,1,0,0,0,1,1,0,1,4,0,0,2,6,0,0
146472,"43.0000",3,0,0,0,0,1,0,0,0,0,0,11,1,0,0,12,1,0,0
146472,"44.0000",3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0
146472,"46.0000",3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0
146472,"47.0000",3,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0
146472,"48.0000",3,0,0,0,0,0,0,0,0,1,0,7,2,0,0,8,2,0,0
146472,"99.0000",3,0,0,11,19,1,1,10,9,10,11,297,426,0,0,329,466,0,0
146481,"05.0000",5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0
146481,"06.0000",5,0,0,0,1,0,0,0,0,1,0,10,10,0,0,11,11,0,0
146481,"11.0000",5,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3,0,0
146481,"16.0000",5,0,1,0,0,0,0,0,0,0,0,4,14,0,0,4,15,0,0
146481,"23.0000",5,0,0,0,2,0,0,2,0,0,0,7,14,0,0,9,16,0,0
146481,"26.0000",5,1,0,0,1,0,0,0,1,0,0,3,3,0,0,4,5,0,0
146481,"27.0000",5,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0
146481,"38.0000",5,0,0,0,0,0,0,0,1,0,0,6,2,0,0,6,3,0,0
146481,"40.0000",5,1,0,0,0,0,0,0,0,1,0,3,3,0,0,5,3,0,0
146481,"42.0000",5,0,0,3,0,0,0,0,0,0,0,9,21,0,0,12,21,0,0
146481,"45.0000",5,0,0,1,3,0,0,2,0,0,2,44,38,0,0,47,43,0,0
146481,"50.0000",5,0,0,0,0,0,0,0,0,0,0,10,20,0,0,10,20,0,0
146481,"99.0000",5,2,2,4,7,0,0,4,2,2,2,103,129,0,0,115,142,0,0
146481,"24.0000",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
146481,"99.0000",7,0,0,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,0
146490,"06.0000",7,0,0,3,0,0,0,0,4,1,0,117,46,0,0,121,50,0,0
146490,"99.0000",7,0,0,3,,0,0,,4,1,,117,46,0,0,121,50,0,0
146506,"07.0000",1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,4,0,0
146506,"12.0000",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
146506,"15.0000",1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
146506,"17.0000",1,0,0,0,0,0,1,0,0,1,0,2,53,0,0,3,54,0,0
146506,"46.0000",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
146506,"99.0000",1,0,0,2,,,1,0,0,1,,9,58,0,0,12,59,0,0
146506,"07.0000",2,0,0,0,0,0,0,0,0,0,0,1,24,0,0,1,24,0,0
146506,"12.0000",2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0
146506,"20.0000",2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0
146506,"46.0000",2,0,0,3,0,0,0,0,0,1,0,9,1,0,0,13,1,0,0
146506,"47.0000",2,0,0,7,0,0,0,0,0,2,0,11,0,0,0,20,0,0,0
146506,"48.0000",2,0,0,3,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0
146506,"99.0000",2,0,0,13,,0,0,0,0,3,1,25,36,0,0,41,37,0,0
146506,"01.0000",3,0,0,0,0,0,0,0,0,0,0,25,3,0,0,25,3,0,0
146506,"07.0000",3,0,0,0,0,0,0,0,0,0,0,8,37,0,0,8,37,0,0
146506,"08.0000",3,0,0,0,0,0,0,0,0,0,0,5,7,0,0,5,7,0,0
146506,"10.0000",3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
146506,"15.0000",3,0,0,0,0,0,0,0,0,0,0,37,4,0,0,37,4,0,0
146506,"17.0000",3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0
146506,"18.0000",3,0,0,0,0,0,0,0,0,0,0,2,39,0,0,2,39,0,0
146506,"20.0000",3,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,16,0,0
146506,"24.0000",3,0,0,3,0,1,0,0,0,2,0,11,12,0,0,17,12,0,0
146506,"30.0000",3,0,0,0,1,0,0,0,0,0,0,101,112,0,0,101,113,0,0
146506,"43.0000",3,0,0,0,0,0,0,0,0,0,0,16,1,0,0,16,1,0,0
146506,"47.0000",3,0,0,0,0,0,0,0,0,0,0,9,1,0,0,9,1,0,0
146506,"48.0000",3,0,0,0,0,0,0,0,0,0,0,11,1,0,0,11,1,0,0
146506,"99.0000",3,0,0,3,1,1,,0,0,2,1,225,255,0,0,231,257,0,0
146533,"18.0000",5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0
146533,"99.0000",5,0,0,0,0,0,0,0,0,0,0,,15,0,0,0,15,0,0
146603,"06.0000",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
146603,"07.0000",1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0
146603,"17.0000",1,0,0,4,19,0,0,0,1,0,0,12,111,0,0,16,131,0,0
146603,"99.0000",1,0,0,4,20,0,0,,1,0,0,13,122,0,0,17,143,0,0
146603,"06.0000",2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
146603,"07.0000",2,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,20,0,0
146603,"08.0000",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
146603,"17.0000",2,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,10,0,0
146603,"20.0000",2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0
146603,"25.0000",2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
146603,"46.0000",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
146603,"47.0000",2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
146603,"48.0000",2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
146603,"99.0000",2,0,0,,1,0,0,,1,0,0,13,38,0,0,13,40,0,0
146603,"01.0000",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
146603,"06.0000",3,0,0,0,0,0,0,0,0,0,0,8,4,0,0,8,4,0,0
146603,"07.0000",3,0,0,0,1,0,0,0,0,0,0,13,37,0,0,13,38,0,0
146603,"10.0000",3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2,0,0
146603,"17.0000",3,0,0,0,1,0,0,0,0,0,0,1,5,0,0,1,6,0,0
146603,"18.0000",3,0,0,0,1,1,0,0,0,0,0,4,58,0,0,5,59,0,0
146603,"20.0000",3,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,8,0,0
146603,"24.0000",3,0,0,1,1,0,1,1,0,0,0,5,18,0,0,7,20,0,0
146603,"30.0000",3,0,0,0,7,0,0,1,0,0,0,77,136,0,0,78,143,0,0
146603,"43.0000",3,0,0,0,0,0,0,0,0,0,0,9,5,0,0,9,5,0,0
146603,"47.0000",3,0,0,1,0,0,0,0,0,0,0,17,3,0,0,18,3,0,0
146603,"48.0000",3,0,0,2,0,0,0,0,0,0,0,3,2,0,0,5,2,0,0
146603,"99.0000",3,0,0,4,12,1,1,2,,0,0,141,277,0,0,148,290,0,0
146612,"47.0000",2,0,0,0,0,1,0,0,0,1,0,32,0,0,0,34,0,0,0
146612,"99.0000",2,0,0,0,0,1,,0,0,1,,32,,0,0,34,0,0,0
146612,"24.0000",3,0,0,9,5,0,0,0,1,3,1,8,3,0,0,20,10,0,0
146612,"47.0000",3,0,0,1,0,0,0,0,0,0,0,5,1,0,0,6,1,0,0
146612,"99.0000",3,0,0,10,5,0,0,,1,3,1,13,4,0,0,26,11,0,0
146612,"06.0000",5,0,0,2,5,0,0,1,0,4,1,93,57,0,0,100,63,0,0
146612,"09.0000",5,0,0,3,0,0,0,0,0,0,1,10,6,0,0,13,7,0,0
146612,"11.0000",5,0,0,0,0,0,0,1,0,0,0,4,2,0,0,5,2,0,0
146612,"13.0000",5,0,0,0,0,0,0,0,0,0,0,1,19,0,0,1,19,0,0
146612,"18.0000",5,0,0,0,17,0,0,0,5,0,2,3,40,0,0,3,64,0,0
146612,"23.0000",5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0
146612,"24.0000",5,0,0,1,0,0,0,0,0,0,0,2,9,0,0,3,9,0,0
146612,"26.0000",5,0,0,0,0,0,0,0,1,0,0,3,4,0,0,3,5,0,0
146612,"27.0000",5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0
