unitid,cipcode,awlevel,crace15,crace16
131159,239999,5,1,1
131159,240101,3,2,8
131159,260101,5,2,5
131159,260101,7,8,7
131159,260501,5,2,0
131159,269999,7,1,1
131159,270101,5,1,1
131159,270101,7,1,1
131159,270301,5,0,1
131159,270501,5,1,2
131159,270501,7,2,0
131159,300101,5,3,0
131159,380101,5,1,0
131159,380101,7,1,0
131159,380101,9,1,0
131159,380201,5,0,1
131159,400501,5,3,3
131159,400501,7,3,2
131159,400501,9,1,3
131159,400801,5,5,0
131159,400801,7,3,2
131159,400801,9,1,0
131159,420101,5,7,36
131159,420101,7,1,5
131159,420101,9,1,6
131159,420201,7,2,0
131159,420201,9,0,1
131159,430104,3,4,2
131159,430104,5,31,20
131159,430104,7,9,11
131159,440401,7,55,41
131159,440401,9,3,0
131159,449999,7,19,14
131159,450101,5,20,29
131159,450201,5,2,2
131159,450201,7,2,8
131159,450201,9,3,2
131159,450601,5,23,5
131159,450601,7,17,10
131159,450601,9,7,4
131159,450801,5,7,5
131159,450801,7,5,3
131159,450801,9,1,1
131159,450901,5,58,75
131159,450901,7,71,51
131159,450901,9,2,2
131159,451001,5,46,29
131159,451001,7,10,2
131159,451001,9,0,1
131159,451101,5,0,6
131159,451101,7,0,4
131159,451101,9,7,3
131159,451201,5,0,1
131159,500301,5,0,1
131159,500301,7,0,4
131159,500401,5,1,4
131159,500501,5,0,4
131159,500501,7,1,0
131159,500601,7,3,9
131159,500701,5,1,4
131159,500703,5,0,7
131159,500703,7,1,4
131159,500704,7,3,10
131159,500708,7,5,13
131159,500709,7,0,1
131159,500799,7,1,1
131159,500901,5,0,2
131159,500903,7,3,2
131159,990000,10,173,158
131159,990000,3,6,10
131159,990000,5,451,581
131159,990000,7,515,502
131159,990000,9,35,32
131247,60201,3,2,5
131247,60201,5,15,8
131247,60301,7,8,4
131247,990000,3,2,5
131247,990000,5,15,8
131247,990000,7,8,4
162061,150303,2,47,2
162061,150303,3,19,1
162061,150399,3,6,1
162061,150402,3,8,0
162061,159999,5,87,4
162061,990000,2,47,2
162061,990000,3,33,2
162061,990000,5,87,4
131283,40201,5,39,14
131283,40201,7,26,14
131283,40301,7,1,0
131283,60201,5,4,4
131283,60201,7,3,1
131283,60401,5,12,7
131283,60401,7,1,2
131283,60499,7,14,0
131283,110101,5,13,6
131283,130301,7,2,3
131283,130301,9,2,0
131283,130401,7,3,2
131283,130401,9,4,2
131283,130604,9,3,2
131283,130801,7,0,1
131283,131101,7,1,3
131283,131101,9,1,5
131283,131202,5,0,10
131283,131312,5,0,2
131283,131312,7,2,3
131283,131312,9,1,0
131283,140501,5,9,6
131283,140501,7,2,0
131283,140701,5,7,0
131283,140701,7,2,0
131283,140801,5,16,3
131283,140801,7,16,0
131283,140801,9,1,0
131283,141001,5,25,8
131283,141001,7,6,0
131283,141901,5,18,6
131283,141901,7,14,2
131283,141901,9,3,0
131283,160101,9,0,1
131283,160601,9,0,1
131283,160901,5,0,6
131283,160901,7,1,2
131283,160901,9,0,3
131283,160902,5,0,1
131283,160903,5,1,0
131283,160903,7,1,0
131283,160905,5,1,3
131283,160905,7,0,2
131283,161102,7,1,0
131283,161199,7,1,0
131283,161199,9,1,1
131283,180901,5,0,6
131283,180901,7,2,4
131283,180901,9,0,1
131283,181101,5,5,105
131283,181101,7,2,81
131283,181101,9,0,13
131283,220101,10,134,103
131283,230101,5,4,13
131283,230101,7,2,3
131283,230101,9,1,4
131283,230301,7,0,1
131283,230301,9,0,1
131283,240101,5,15,11
131283,250101,7,16,64
131283,260101,5,5,9
131283,260101,7,1,1
131283,260201,5,0,2
131283,260401,7,1,0
131283,260401,9,1,1
131283,260501,7,1,0
131283,260501,9,0,2
131283,270101,5,0,1
131283,270101,9,1,0
131283,300401,5,0,1
131283,300401,7,2,1
131283,380101,5,10,1
131283,380101,7,8,3
131283,380101,9,3,0
131283,380201,5,2,2
131283,380201,7,4,1
131283,380201,9,3,1
131283,390401,7,6,6
131283,390401,9,2,1
131283,390501,7,3,2
131283,390601,7,53,8
131283,390601,9,10,3
131283,390601,10,27,0
131283,400501,5,1,0
131283,400501,9,3,1
131283,400801,5,1,0
131283,400801,7,3,0
131283,400801,9,5,0
131283,420101,5,8,9
131283,420101,7,9,21
131283,420101,9,0,1
131283,420201,7,2,6
131283,420201,9,3,10
131283,420801,7,1,1
131283,420801,9,0,1
131283,440701,5,1,6
131283,440701,7,10,94
131283,440701,9,4,4
131283,450201,5,1,1
131283,450201,7,3,3
131283,450201,9,2,1
131283,450601,5,5,7
131283,450601,7,4,2
131283,450601,9,3,0
131283,450801,5,19,7
131283,450801,7,3,1
131283,450801,9,2,1
131283,450901,7,7,2
131283,450901,9,0,1
131283,451001,5,31,34
131283,451001,7,10,2
131283,451001,9,2,1
131283,451101,5,2,7
131283,451101,7,1,0
131283,500501,5,14,14
131283,500501,7,5,8
131283,500708,5,1,2
131283,500708,7,2,2
131283,500902,5,0,3
131283,500902,7,2,1
131283,500902,9,1,0
131283,500903,5,5,14
131283,500903,7,13,11
131283,500903,9,1,5
131283,500904,9,1,0
131283,990000,10,161,103
131283,990000,5,275,331
131283,990000,7,273,364
131283,990000,9,64,68
131450,60101,5,3,1
131450,60201,5,5,5
131450,90101,5,1,2
131450,110101,5,8,4
131450,110301,5,4,4
131450,129999,3,4,5
131450,130402,9,2,1
131450,130499,7,1,1
131450,130501,7,5,7
131450,130801,7,2,8
131450,131003,7,3,29
131450,131007,7,0,2
131450,131101,7,2,16
131450,131202,5,0,3
131450,131205,5,1,2
131450,131314,5,3,1
131450,160901,5,0,1
131450,170407,7,4,8
131450,180101,7,4,7
131450,200102,5,0,2
131450,230101,5,1,1
131450,230601,7,0,6
131450,260101,5,1,3
131450,270101,5,0,1
131450,279999,5,1,0
131450,310101,5,2,3
131450,420101,5,4,10
131450,420701,7,4,5
131450,440701,5,2,3
131450,450601,5,1,0
131450,450801,5,1,2
131450,451001,5,1,1
131450,451101,5,1,1
131450,500101,5,5,3
131450,500501,5,0,1
131450,500701,5,1,2
131450,500703,5,0,1
131450,990000,3,4,5
131450,990000,5,46,57
131450,990000,7,25,89
131450,990000,9,2,1
131469,40301,7,1,8
131469,50102,5,2,3
131469,50102,7,2,5
131469,50102,9,2,3
131469,50104,5,3,2
131469,50104,7,2,3
131469,50106,5,1,1
131469,50107,5,2,4
131469,50107,7,2,4
131469,50108,5,3,0
131469,50108,7,2,2
131469,50110,7,6,6
131469,50205,5,1,0
131469,60101,5,5,3
131469,60101,7,11,8
131469,60201,5,29,32
131469,60201,7,15,7
131469,60201,9,0,4
131469,60301,5,60,35
131469,60301,7,91,73
131469,60401,7,5,3
131469,60402,5,0,2
131469,60402,7,7,5
131469,60404,7,3,2
131469,60404,9,1,0
131469,60601,7,36,25
131469,60601,9,2,0
131469,60705,7,1,0
131469,60901,5,21,20
131469,60901,7,74,33
131469,60901,9,3,1
131469,61201,7,54,26
131469,61302,7,2,0
131469,61401,5,24,48
131469,61401,7,22,36
131469,61501,7,5,8
131469,61501,9,0,1
131469,61601,5,7,5
131469,61601,7,4,11
131469,69999,7,10,4
131469,81104,5,1,4
131469,81104,7,7,3
131469,90401,5,9,22
131469,90701,5,7,15
131469,99999,7,8,5
131469,110101,5,1,1
131469,110101,7,60,18
131469,110101,9,9,1
131469,110401,5,19,12
131469,110401,7,26,16
131469,119999,5,8,5
131469,119999,7,1,0
131469,130401,7,1,1
131469,130401,9,1,0
131469,130402,7,1,3
131469,130402,9,2,14
131469,130404,7,13,33
131469,130405,7,3,2
131469,130406,7,4,8
131469,130406,9,6,9
131469,130601,7,0,1
131469,130701,7,1,6
131469,131001,7,2,30
131469,131001,9,4,0
131469,131004,7,0,1
131469,131008,7,0,1
131469,131099,5,0,9
131469,131099,7,1,10
131469,131101,7,1,11
131469,131101,9,4,6
131469,131201,7,0,5
131469,131201,9,1,1
131469,131202,5,0,8
131469,131202,7,1,0
131469,131204,7,0,4
131469,131205,7,1,3
131469,131299,5,0,1
131469,131299,9,0,3
131469,131305,5,0,2
131469,131314,5,1,1
131469,131314,7,4,8
131469,131315,7,0,1
131469,131317,5,0,1
131469,139999,5,0,10
131469,139999,7,5,27
131469,139999,9,0,3
131469,140201,7,14,4
131469,140501,7,4,1
131469,140801,5,27,4
131469,140801,7,31,4
131469,140801,9,3,0
131469,141001,5,78,18
131469,141001,7,33,7
131469,141001,9,8,0
131469,141401,7,2,0
131469,141501,7,3,0
131469,141701,7,109,5
131469,141701,9,8,0
131469,141801,5,25,2
131469,141801,7,24,5
131469,141801,9,4,0
131469,142401,7,3,0
131469,142602,5,0,2
131469,142701,7,3,2
131469,142701,9,4,0
131469,160301,5,1,0
131469,160402,5,1,2
131469,160402,7,1,2
131469,160501,5,2,1
131469,160901,5,3,11
131469,160901,7,0,1
131469,160901,9,2,0
131469,160905,5,1,4
131469,160905,7,0,1
131469,170208,3,18,7
131469,170208,5,5,0
131469,170209,3,24,3
131469,170209,5,4,3
131469,170309,3,40,14
131469,170508,5,11,16
131469,170509,5,26,6
131469,170699,5,1,10
131469,170801,7,1,17
131469,170803,5,0,1
131469,170816,7,1,1
131469,180102,5,0,2
131469,180102,7,2,16
131469,180701,7,37,43
131469,180701,9,2,1
131469,180702,7,7,12
131469,180799,7,1,1
131469,181001,10,98,48
131469,181102,5,15,20
131469,220101,7,91,26
131469,220101,9,3,0
131469,220101,10,249,183
131469,230201,5,2,0
131469,230701,5,13,6
131469,230701,7,1,1
131469,230801,5,7,8
131469,230801,9,3,0
131469,231001,5,5,15
131469,239999,5,2,6
131469,240101,3,1,4
131469,240101,5,1,1
131469,250501,3,0,1
131469,250501,7,2,6
131469,260101,5,8,16
131469,260101,7,1,1
131469,260101,9,1,2
131469,260201,9,0,5
131469,260301,5,1,2
131469,260301,7,0,1
131469,260301,9,1,0
131469,260501,7,0,3
131469,260501,9,3,1
131469,260612,7,2,1
131469,260701,5,21,18
131469,260701,7,0,1
131469,260703,7,1,4
131469,260703,9,1,2
131469,260705,7,1,0
131469,260705,9,0,1
131469,260706,7,1,2
131469,260706,9,1,2
131469,270101,5,2,1
131469,270101,7,1,0
131469,270101,9,1,0
131469,270301,5,2,3
131469,270301,7,33,11
131469,270301,9,7,0
131469,270501,5,1,8
131469,270501,7,14,1
131469,270501,9,3,1
131469,300101,5,2,1
131469,300101,7,0,1
131469,300101,9,1,0
131469,300201,7,1,0
131469,300401,5,4,4
131469,300401,7,0,1
131469,300401,9,0,1
131469,300601,7,0,2
131469,300701,7,0,6
131469,309999,5,1,0
131469,309999,7,32,16
131469,380101,5,7,1
131469,380201,5,3,0
131469,380201,7,0,1
131469,400501,5,12,7
131469,400501,7,1,0
131469,400501,9,3,2
131469,400601,5,2,0
131469,400601,7,4,3
131469,400602,7,1,0
131469,400801,5,4,1
131469,420101,5,25,65
131469,420101,7,0,1
131469,420101,9,4,12
131469,430104,5,7,8
131469,430104,7,5,3
131469,430108,7,1,0
131469,430199,7,15,10
131469,440101,5,4,5
131469,440101,7,24,4
131469,440401,7,37,15
131469,440401,9,1,2
131469,440501,7,17,14
131469,450101,5,2,11
131469,450101,7,1,7
131469,450601,5,33,15
131469,450601,7,19,6
131469,450601,9,5,0
131469,450701,5,1,1
131469,450701,7,1,0
131469,450801,5,17,7
131469,450801,7,1,2
131469,450801,9,2,1
131469,450901,5,57,71
131469,450901,7,37,31
131469,450901,9,0,2
131469,451001,5,71,44
131469,451001,7,5,2
131469,451001,9,9,1
131469,451101,5,4,7
131469,451101,7,0,1
131469,451101,9,0,1
131469,451201,5,1,2
131469,500101,5,6,15
131469,500202,7,1,0
131469,500301,7,0,3
131469,500401,7,0,5
131469,500402,7,0,3
131469,500501,5,2,5
131469,500501,7,0,1
131469,500703,5,2,9
131469,500703,7,1,6
131469,500703,9,0,1
131469,500708,7,1,1
131469,500901,5,0,1
131469,500903,5,0,1
131469,500904,5,0,1
131469,990000,10,347,231
131469,990000,3,83,29
131469,990000,5,736,714
131469,990000,7,1124,791
131469,990000,9,115,84
131496,50102,5,7,7
131496,50107,7,3,7
131496,50108,7,12,11
131496,50110,7,21,5
131496,50110,9,2,1
131496,60101,5,4,1
131496,60201,5,36,23
131496,60201,7,5,2
131496,60301,5,86,28
131496,60401,7,21,12
131496,60901,5,14,12
131496,61401,5,22,17
131496,61901,7,1,4
131496,69999,5,1,1
131496,131401,7,5,9
131496,139999,7,2,1
131496,160301,5,3,8
131496,160301,7,2,1
131496,160301,9,0,1
131496,160302,5,2,10
131496,160402,5,5,8
131496,160402,7,1,0
131496,160501,5,3,9
131496,160501,7,0,2
131496,160901,5,6,37
131496,160901,7,0,2
131496,160901,9,1,1
131496,160902,5,1,7
131496,160902,7,0,2
131496,160904,5,0,2
131496,160904,7,0,1
131496,160904,9,0,1
131496,160905,5,4,15
131496,160905,7,1,3
131496,160905,9,1,1
131496,161101,5,1,1
131496,161101,7,0,1
131496,169999,2,5,20
131496,170702,2,0,6
131496,180205,7,56,17
131496,180205,9,1,1
131496,180401,10,122,28
131496,180405,7,1,1
131496,180406,7,6,0
131496,180409,7,2,1
131496,181001,10,157,50
131496,181199,5,0,112
131496,181199,7,0,43
131496,189999,7,5,0
131496,220101,10,345,274
131496,220199,7,150,64
131496,230201,5,3,2
131496,230301,5,40,52
131496,230301,7,5,22
131496,230601,5,2,11
131496,230601,7,5,28
131496,230601,9,13,11
131496,240101,5,2,2
131496,240101,7,12,11
131496,260101,5,30,32
131496,260101,7,1,3
131496,260101,9,1,4
131496,260201,7,0,1
131496,260201,9,1,0
131496,260501,7,0,1
131496,260501,9,1,0
131496,260601,9,2,0
131496,260602,7,2,1
131496,260704,7,1,0
131496,260705,9,0,2
131496,270301,5,5,5
131496,309999,5,3,6
131496,380101,5,4,7
131496,380101,7,7,5
131496,380101,9,4,3
131496,399999,5,5,4
131496,400501,5,12,6
131496,400501,7,4,4
131496,400501,9,6,2
131496,400799,5,5,1
131496,400799,7,3,2
131496,400799,9,1,0
131496,420101,5,18,37
131496,450501,7,6,3
131496,450601,5,39,20
131496,450601,7,9,5
131496,450601,9,3,1
131496,450801,5,48,29
131496,450801,7,6,5
131496,450801,9,7,2
131496,450901,5,85,79
131496,450901,7,42,27
131496,451001,5,68,65
131496,451001,7,61,21
131496,451001,9,8,0
131496,451101,5,3,2
131496,451201,7,7,4
131496,459999,5,115,66
131496,500701,5,3,9
131496,990000,10,624,352
131496,990000,2,5,26
131496,990000,5,685,733
131496,990000,7,465,332
131496,990000,9,52,31
131520,40201,5,31,9
131520,40301,5,1,1
131520,40301,7,5,2
131520,40501,5,2,5
131520,50101,7,1,0
131520,50101,9,6,3
131520,50201,5,0,3
131520,60101,5,6,16
131520,60101,7,21,10
131520,60201,5,33,39
131520,60301,5,25,17
131520,60701,5,0,2
131520,60801,5,9,9
131520,60901,5,2,3
131520,61101,7,0,1
131520,61499,5,7,19
131520,90101,5,5,34
131520,90101,7,5,9
131520,90101,9,0,5
131520,90401,5,15,41
131520,90601,5,20,31
131520,99999,5,4,0
131520,110101,7,8,2
131520,110401,5,18,25
131520,130101,7,17,28
131520,130101,9,1,5
131520,130405,5,0,10
131520,131314,5,5,3
131520,139999,5,0,1
131520,139999,7,1,5
131520,140701,5,16,7
131520,140701,7,3,1
131520,140801,5,19,7
131520,140801,7,9,1
131520,141001,5,38,21
131520,141001,7,6,3
131520,141001,9,3,0
131520,141901,5,16,8
131520,141901,7,2,0
131520,160501,5,0,1
131520,160905,5,1,3
131520,160905,7,0,1
131520,170102,2,0,8
131520,170310,5,5,6
131520,170508,2,4,10
131520,170508,5,7,10
131520,170807,5,0,6
131520,170813,5,5,17
131520,179999,2,5,13
131520,179999,5,3,10
131520,180205,9,0,1
131520,180401,10,62,27
131520,180799,7,0,4
131520,181001,10,51,58
131520,181101,5,3,53
131520,181101,7,0,5
131520,181401,5,18,16
131520,181401,10,2,0
131520,190101,5,0,3
131520,190402,5,7,10
131520,190503,5,0,1
131520,190504,5,1,4
131520,190902,5,0,6
131520,190904,5,0,3
131520,199999,5,1,10
131520,199999,7,1,7
131520,199999,9,1,2
131520,220101,10,66,82
131520,220199,7,7,1
131520,230101,5,2,13
131520,230101,7,0,1
131520,230201,5,0,1
131520,260201,9,0,1
131520,260301,7,3,0
131520,260501,5,11,25
131520,260501,9,2,1
131520,260701,5,23,24
131520,260701,7,1,3
131520,260701,9,0,1
131520,260703,7,0,2
131520,260703,9,2,0
131520,260705,9,1,0
131520,270101,5,3,2
131520,270101,7,0,1
131520,310101,5,1,0
131520,380101,5,3,2
131520,380101,7,0,1
131520,380201,9,6,2
131520,390401,7,4,1
131520,390601,10,19,11
131520,400501,5,16,16
131520,400501,7,5,2
131520,400501,9,5,1
131520,400601,5,1,0
131520,400601,7,2,1
131520,400801,7,1,0
131520,400801,9,3,0
131520,420101,5,9,33
131520,420101,7,1,6
131520,420101,9,1,1
131520,430103,5,0,1
131520,440401,7,4,8
131520,440799,5,0,9
131520,440799,7,9,34
131520,440799,9,0,5
131520,450201,5,1,0
131520,450601,5,17,19
131520,450601,7,1,3
131520,450601,9,3,0
131520,450801,5,4,1
131520,450801,7,0,1
131520,450801,9,1,1
131520,451001,5,39,33
131520,451001,7,6,2
131520,451001,9,2,0
131520,451101,5,3,5
131520,451101,7,1,4
131520,451101,9,1,3
131520,451201,7,1,0
131520,500501,5,8,10
131520,500799,7,2,3
131520,500901,5,6,3
131520,500901,7,3,1
131520,509999,5,1,4
131520,509999,7,0,1
131520,990000,10,200,178
131520,990000,2,9,31
131520,990000,5,471,671
131520,990000,7,130,155
131520,990000,9,38,32
131681,40501,5,0,25
131681,69999,5,0,16
131681,90101,5,0,17
131681,131202,5,0,4
131681,240101,3,0,5
131681,309999,5,0,5
131681,429999,5,0,12
131681,459999,5,0,10
131681,990000,3,0,5
131681,990000,5,0,89
131724,380101,5,1,0
131724,390601,10,4,0
131724,399999,7,2,1
131724,990000,10,4,0
131724,990000,5,1,0
131724,990000,7,2,1
131788,60101,3,3,2
131788,60101,5,31,9
131788,60101,7,37,18
131788,70101,3,0,1
131788,70101,5,11,14
131788,70101,7,21,3
131788,70201,5,2,5
131788,70201,7,16,4
131788,80799,3,0,2
131788,80799,5,19,9
131788,80799,7,29,13
131788,110101,3,1,2
131788,110101,5,23,3
131788,110101,7,1,1
131788,189999,7,2,1
131788,440401,5,3,0
131788,440401,7,11,4
131788,990000,3,4,7
131788,990000,5,89,40
131788,990000,7,117,44
131803,60201,3,2,1
131803,60201,5,18,28
131803,60401,3,5,10
131803,60401,5,33,52
131803,70601,1,1,5
131803,70601,3,0,20
131803,70602,3,1,8
131803,70702,1,0,1
131803,80203,3,0,2
131803,110301,1,2,1
131803,110301,3,5,9
131803,110301,5,37,33
131803,180701,5,1,7
131803,240101,3,0,1
131803,240199,2,0,6
131803,990000,1,3,7
131803,990000,2,0,6
131803,990000,3,13,51
131803,990000,5,89,120
131876,50102,5,0,3
131876,60401,5,0,14
131876,90101,5,0,1
131876,130405,7,2,1
131876,131001,7,0,10
131876,131006,5,0,1
131876,131101,7,1,9
131876,131202,5,0,1
131876,131204,5,0,1
131876,131315,7,0,1
131876,139999,7,0,5
131876,160901,5,0,2
131876,160905,5,0,1
131876,230101,5,0,12
131876,260101,5,0,7
131876,260201,5,0,1
131876,270101,5,0,2
131876,399999,5,0,2
131876,400501,5,0,2
131876,420101,5,0,2
131876,429999,7,0,4
131876,450601,5,0,14
131876,450801,5,0,8
131876,451001,5,0,14
131876,451101,5,0,8
131876,459999,5,0,3
131876,500701,5,0,2
131876,500703,5,0,1
131876,500901,5,0,2
131876,990000,5,0,104
131876,990000,7,3,30
164207,390201,2,3,6
164207,390201,3,2,4
164207,390201,7,6,2
164207,390401,5,31,12
164207,390601,7,6,0
164207,390601,10,11,0
164207,990000,10,11,0
164207,990000,2,3,6
164207,990000,3,2,4
164207,990000,5,31,12
164207,990000,7,12,2
131973,390401,7,1,8
131973,390601,7,1,3
131973,390601,10,38,29
131973,399999,9,2,0
131973,990000,10,38,29
131973,990000,7,2,11
131973,990000,9,2,0
132471,60101,5,14,13
132471,60201,5,8,17
132471,60201,7,7,2
132471,60401,7,41,25
132471,60501,5,11,4
132471,61201,5,1,0
132471,69999,5,1,2
132471,90101,5,1,9
132471,100199,7,2,5
132471,110301,5,2,3
132471,119999,5,10,7
132471,131006,5,0,1
132471,131101,7,1,1
132471,131315,7,0,4
132471,139999,5,0,17
132471,139999,7,23,44
132471,160901,5,0,1
132471,160905,5,0,2
132471,181101,5,7,72
132471,181101,7,0,2
132471,220102,5,1,0
132471,230101,5,0,5
132471,230101,7,0,7
132471,240101,5,9,43
132471,240199,5,128,153
132471,260101,5,5,7
132471,269999,7,0,1
132471,270101,5,2,2
132471,380201,5,0,1
132471,380201,7,1,3
132471,400501,5,0,2
132471,420101,5,3,14
132471,420201,7,2,6
132471,440701,5,0,4
132471,440701,7,7,59
132471,440701,9,2,3
132471,449999,7,7,13
132471,450801,5,2,1
132471,451001,5,3,4
132471,459999,5,0,4
132471,500501,5,3,0
132471,500701,5,0,2
132471,500901,5,0,1
132471,990000,5,211,391
132471,990000,7,91,172
132471,990000,9,2,3
132602,60101,5,1,1
132602,60201,5,8,9
132602,60401,5,35,26
132602,60601,5,0,1
132602,60701,5,1,0
132602,61401,5,1,2
132602,99999,5,1,11
132602,131011,5,0,1
132602,131202,5,1,11
132602,131305,5,1,0
132602,131312,5,1,1
132602,131314,5,4,1
132602,160905,5,0,2
132602,170310,5,0,3
132602,181101,5,0,5
132602,230101,5,0,1
132602,260101,5,1,3
132602,270101,5,2,3
132602,389999,5,1,1
132602,400501,5,1,1
132602,420101,5,4,6
132602,430199,5,7,9
132602,450801,5,2,1
132602,451001,5,3,2
132602,451101,5,4,13
132602,990000,5,79,114
137476,40501,5,2,5
137476,60101,5,5,2
137476,60201,5,19,22
137476,60201,7,4,2
137476,60301,5,3,2
137476,60401,7,4,0
137476,60499,5,26,12
137476,60701,5,3,0
137476,60901,5,4,2
137476,60901,7,5,2
137476,61201,5,2,0
137476,61401,5,4,5
137476,69999,5,27,13
137476,69999,7,55,15
137476,90101,5,7,7
137476,99999,5,2,0
137476,110101,5,12,10
137476,131099,7,1,15
137476,131202,5,3,18
137476,131318,5,2,2
137476,160905,5,7,34
137476,189999,7,6,11
137476,230101,5,2,5
137476,260101,5,7,5
137476,270101,5,2,1
137476,399999,5,2,2
137476,399999,7,5,6
137476,400501,5,0,2
137476,420101,5,5,20
137476,429999,5,3,7
137476,429999,7,6,8
137476,430103,5,9,7
137476,440401,5,4,1
137476,449999,7,7,4
137476,450801,5,1,1
137476,451001,5,13,5
137476,451101,5,1,5
137476,459999,5,4,10
137476,459999,7,6,18
137476,990000,5,181,205
137476,990000,7,99,81
133881,60201,7,4,1
133881,60401,5,11,3
133881,60401,7,219,59
133881,60402,7,67,24
133881,60499,7,4,0
133881,60601,7,13,10
133881,60705,7,3,0
133881,61201,5,2,1
133881,61301,5,5,8
133881,61302,7,12,1
133881,61399,5,1,0
133881,61401,5,7,9
133881,69999,5,12,1
133881,69999,7,134,20
133881,90101,5,2,8
133881,100103,3,6,2
133881,100103,5,2,1
133881,110101,5,30,14
133881,110101,7,100,22
133881,130401,7,1,0
133881,131316,7,2,1
133881,131316,9,1,2
133881,140701,5,14,5
133881,140801,5,22,4
133881,140801,7,3,1
133881,140901,5,37,7
133881,141001,5,64,5
133881,141001,7,25,1
133881,141001,9,2,0
133881,141401,5,2,3
133881,141401,7,7,2
133881,141901,5,34,3
133881,141901,7,9,0
133881,141901,9,1,0
133881,142401,5,30,2
133881,142401,7,3,1
133881,150301,3,13,6
133881,150301,5,4,1
133881,150303,3,8,0
133881,150599,3,2,0
133881,150599,5,12,3
133881,150605,3,18,3
133881,150804,3,2,0
133881,159999,3,4,0
133881,159999,5,25,9
133881,159999,7,12,2
133881,170310,3,17,8
133881,180799,7,7,4
133881,260101,5,6,3
133881,260101,9,1,2
133881,260402,5,6,4
133881,260402,9,4,1
133881,260603,7,0,2
133881,260607,5,9,5
133881,260607,7,0,3
133881,400501,5,2,2
133881,400702,5,5,8
133881,400702,7,3,2
133881,400702,9,1,1
133881,400801,5,5,0
133881,400801,7,2,0
133881,409999,5,7,1
133881,409999,7,8,0
133881,410305,5,17,8
133881,410305,7,3,3
133881,420101,5,2,9
133881,420101,7,8,12
133881,420101,9,7,6
133881,420201,9,15,15
133881,420601,9,4,4
133881,429999,9,0,1
133881,490101,5,9,2
133881,490104,3,62,9
133881,490104,5,88,9
133881,490104,9,3,0
133881,490199,3,1,0
133881,490199,5,7,0
133881,490203,7,1,0
133881,490304,3,34,4
133881,990000,3,167,32
133881,990000,5,479,138
133881,990000,7,650,171
133881,990000,9,39,32
132693,10601,2,5,6
132693,61401,3,3,3
132693,61899,3,13,13
132693,70305,3,19,51
132693,70606,3,1,27
132693,80102,3,0,8
132693,80401,3,2,1
132693,100103,3,5,3
132693,120403,2,4,29
132693,131299,3,0,1
132693,150202,3,23,7
132693,150302,3,14,1
132693,150303,3,2,0
132693,150401,3,2,2
132693,150402,3,36,3
132693,150403,3,4,1
132693,150501,3,8,0
132693,150599,3,3,0
132693,150702,3,0,2
132693,170101,2,0,8
132693,170205,1,61,30
132693,170206,2,16,3
132693,170209,3,0,6
132693,170309,3,1,7
132693,170406,3,0,5
132693,170602,1,2,45
132693,170605,2,0,13
132693,170819,2,3,5
132693,181101,3,0,46
132693,200201,3,0,8
132693,200401,3,0,1
132693,231101,3,0,1
132693,240101,3,403,492
132693,430102,1,10,3
132693,430103,3,16,9
132693,430105,1,27,9
132693,430201,3,2,0
132693,430203,1,31,1
132693,460201,2,4,1
132693,460302,2,26,1
132693,470103,2,5,0
132693,470105,2,7,1
132693,470199,1,16,45
132693,470201,2,43,0
132693,470604,2,20,1
132693,470606,2,9,1
132693,480303,2,1,1
132693,480503,2,28,1
132693,480506,2,13,1
132693,480508,2,29,0
132693,480703,2,12,0
132693,490306,2,5,0
132693,500403,3,6,1
132693,990000,1,147,133
132693,990000,2,230,72
132693,990000,3,563,699
132851,10501,2,6,4
132851,60401,3,2,6
132851,70603,3,0,1
132851,70604,3,0,3
132851,70605,3,0,2
132851,70606,3,1,7
132851,70702,2,0,2
132851,120403,2,2,20
132851,150101,3,6,0
132851,150201,3,3,1
132851,150303,3,9,2
132851,150501,2,21,0
132851,181101,3,6,42
132851,200201,2,0,14
132851,240101,3,152,160
132851,410203,3,35,10
132851,430102,3,0,1
132851,430105,3,4,1
132851,460102,2,8,0
132851,460201,2,8,1
132851,460302,2,9,0
132851,460503,2,6,0
132851,470603,2,5,0
132851,470604,2,9,1
132851,480503,2,16,0
132851,480508,2,5,0
132851,990000,2,95,42
132851,990000,3,218,236
133021,70301,3,0,2
133021,70603,3,0,5
133021,70701,2,0,7
133021,120403,2,0,12
133021,150303,2,0,1
133021,150303,3,1,0
133021,150501,2,1,0
133021,170406,3,0,2
133021,170605,2,1,21
133021,240101,3,58,89
133021,430103,3,1,1
133021,470108,2,4,0
133021,470601,2,5,0
133021,480508,2,4,0
133021,990000,2,15,41
133021,990000,3,60,99
133085,60401,5,6,2
133085,70606,3,0,5
133085,110201,5,0,1
133085,131202,5,0,15
133085,131204,3,1,0
133085,131205,5,2,0
133085,131314,5,1,2
133085,230101,5,1,0
133085,390201,5,8,0
133085,420101,5,1,0
133085,500901,5,2,0
133085,990000,3,1,5
133085,990000,5,21,20
133386,10601,3,1,6
133386,10602,2,0,2
133386,40501,2,0,1
133386,40501,3,1,4
133386,60401,3,3,12
133386,60701,1,9,12
133386,60701,3,7,6
133386,61499,3,2,7
133386,61701,1,39,56
133386,61701,3,2,0
133386,70101,2,0,1
133386,70102,3,0,3
133386,70103,3,0,2
133386,70301,3,4,2
