unitid,"cipcode",awlevel,crace01,crace02,crace03,crace04,crace05,crace06,crace07,crace08,crace09,crace10,crace11,crace12,crace13,crace14,crace15,crace16,bal_m,bal_w
207856,"99.0000",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207865,"51.0000",2,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,8,0,0
207865,"52.0000",2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0
207865,"99.0000",2,0,0,0,0,0,0,0,0,0,0,1,20,0,0,1,20,0,0
207661,"43.0000",1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,4,0,0,0
207661,"52.0000",1,2,3,0,0,0,0,0,0,0,0,0,2,0,0,2,5,0,0
207661,"99.0000",1,2,3,1,,1,,0,0,1,,3,2,0,0,8,5,0,0
207661,"01.0000",3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0
207661,"02.0000",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
207661,"09.0000",3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
207661,"13.0000",3,0,0,0,0,1,3,0,0,0,0,3,17,0,0,4,20,0,0
207661,"14.0000",3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0
207661,"22.0000",3,0,0,0,0,0,1,0,0,0,0,2,3,0,0,2,4,0,0
207661,"24.0000",3,1,0,0,0,4,2,0,0,1,0,6,21,0,0,12,23,0,0
207661,"26.0000",3,0,0,0,0,0,1,0,0,0,0,4,2,0,0,4,3,0,0
207661,"27.0000",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
207661,"31.0000",3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
207661,"43.0000",3,0,0,2,0,1,0,0,0,0,0,5,1,0,0,8,1,0,0
207661,"47.0000",3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
207661,"49.0000",3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
207661,"50.0000",3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2,0,0
207661,"51.0000",3,0,0,0,0,0,12,0,1,0,1,7,59,0,0,7,73,0,0
207661,"52.0000",3,3,3,0,1,2,4,0,0,1,0,17,27,0,0,23,35,0,0
207661,"99.0000",3,5,3,2,1,9,23,,1,2,1,62,137,0,0,80,166,0,0
207670,"15.0000",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
207670,"25.0000",2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0
207670,"48.0000",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
207670,"51.0000",2,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,7,0,0
207670,"52.0000",2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,3,0,0
207670,"99.0000",2,0,0,,2,,1,0,0,0,0,2,10,0,0,2,13,0,0
207670,"08.0000",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
207670,"09.0000",3,0,0,1,0,0,0,0,0,0,0,1,5,0,0,2,5,0,0
207670,"10.0000",3,0,0,1,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0
207670,"13.0000",3,0,0,0,4,0,0,0,0,1,0,5,17,0,0,6,21,0,0
207670,"14.0000",3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0
207670,"15.0000",3,0,0,1,0,0,0,0,0,1,0,20,3,0,0,22,3,0,0
207670,"19.0000",3,0,0,0,1,0,2,0,0,0,0,0,8,0,0,0,11,0,0
207670,"20.0000",3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0
207670,"22.0000",3,0,0,1,2,0,3,0,0,0,1,5,60,0,0,6,66,0,0
207670,"23.0000",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
207670,"24.0000",3,0,0,9,11,2,1,0,1,1,2,53,66,0,0,65,81,0,0
207670,"25.0000",3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0
207670,"26.0000",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
207670,"27.0000",3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0
207670,"40.0000",3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
207670,"42.0000",3,0,0,0,2,0,0,0,0,0,0,3,10,0,0,3,12,0,0
207670,"43.0000",3,0,0,0,1,1,1,0,0,0,0,10,8,0,0,11,10,0,0
207670,"44.0000",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100663,"52.0000",5,10,4,14,28,0,1,1,1,0,0,169,115,6,2,200,151,0,0
100663,"99.0000",5,44,13,49,127,1,3,6,6,1,4,537,666,16,14,654,833,0,0
100663,"19.0000",6,0,1,0,1,0,0,0,0,0,0,1,9,0,0,1,11,0,0
100663,"51.0000",6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
100663,"99.0000",6,,1,,1,0,0,0,0,0,0,1,11,0,0,1,13,0,0
100663,"11.0000",7,12,5,0,1,0,0,0,0,0,0,6,0,0,0,18,6,0,0
100663,"13.0000",7,1,0,2,18,0,0,0,0,1,1,53,242,0,0,57,261,0,0
100663,"14.0000",7,9,1,1,1,0,0,1,0,1,0,23,6,0,0,35,8,0,0
100663,"23.0000",7,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,6,0,0
100663,"26.0000",7,2,2,0,0,0,0,0,0,0,0,2,12,0,0,4,14,0,0
100663,"27.0000",7,1,1,0,0,0,0,0,0,0,0,4,0,0,0,5,1,0,0
100663,"40.0000",7,2,2,1,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0
100663,"42.0000",7,0,0,1,0,0,0,0,0,0,0,2,2,0,0,3,2,0,0
100663,"43.0000",7,0,0,0,1,0,0,0,0,0,0,3,3,0,0,3,4,0,0
100663,"44.0000",7,2,0,1,0,0,0,0,0,0,0,8,8,0,0,11,8,0,0
100663,"45.0000",7,0,0,0,0,0,0,0,0,0,0,6,3,0,0,6,3,0,0
100663,"50.0000",7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
100663,"51.0000",7,12,11,4,21,0,0,3,1,0,0,53,141,0,0,72,174,0,0
100663,"52.0000",7,8,7,4,2,0,0,2,0,0,0,74,39,0,0,88,48,0,0
100663,"99.0000",7,49,29,14,44,0,0,6,1,2,1,238,464,0,0,309,539,0,0
100663,"13.0000",8,0,0,2,2,0,0,0,0,0,1,5,23,0,0,7,26,0,0
100663,"42.0000",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100663,"99.0000",8,0,0,2,2,0,0,0,0,,1,5,24,0,0,7,27,0,0
100663,"11.0000",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
100663,"13.0000",9,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,7,0,0
100663,"14.0000",9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
100663,"26.0000",9,9,6,0,0,0,0,1,0,1,0,11,10,0,0,22,16,0,0
100663,"40.0000",9,5,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0
100663,"42.0000",9,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0
100663,"51.0000",9,1,0,1,1,0,0,0,0,0,0,3,22,0,1,5,24,0,0
100663,"99.0000",9,16,6,1,2,0,0,1,1,1,,20,39,,1,39,49,0,0
100663,"51.0401",10,0,0,1,1,0,0,2,1,1,0,33,10,1,0,38,12,0,0
100663,"51.1201",10,2,0,1,2,1,0,1,5,1,0,98,37,0,0,104,44,0,0
100663,"51.1701",10,0,0,0,1,0,0,2,0,0,0,18,10,0,0,20,11,0,0
100663,"99.0000",10,2,,2,4,1,,5,6,2,,149,57,1,,162,67,0,0
100672,"47.0000",1,0,0,3,0,0,0,0,0,0,0,23,1,0,0,26,1,0,0
100672,"99.0000",1,0,0,3,,0,0,0,0,0,0,23,1,0,0,26,1,0,0
100672,"15.0000",2,0,0,1,1,0,1,0,0,1,1,30,4,0,0,32,7,0,0
100672,"47.0000",2,0,0,11,1,3,0,1,0,1,0,106,7,0,0,122,8,0,0
100672,"99.0000",2,0,0,12,2,3,1,1,,2,1,136,11,0,0,154,15,0,0
100672,"15.0000",3,0,0,1,1,0,0,0,0,1,0,22,2,0,0,24,3,0,0
100672,"47.0000",3,0,0,6,1,0,0,0,0,0,0,38,2,0,0,44,3,0,0
100672,"49.0000",3,0,0,5,0,1,0,0,0,0,0,21,2,0,0,27,2,0,0
100672,"99.0000",3,0,0,12,2,1,,0,0,1,,81,6,0,0,95,8,0,0
100681,"95.0000",2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
100681,"99.0000",2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
100681,"95.0000",3,0,0,1,1,0,0,0,0,0,0,5,8,0,0,6,9,0,0
100681,"99.0000",3,0,0,1,1,0,0,0,0,0,0,5,8,0,0,6,9,0,0
100681,"95.0000",5,2,2,5,7,0,0,1,2,1,2,53,71,1,2,63,86,0,0
100681,"99.0000",5,2,2,5,7,0,0,1,2,1,2,53,71,1,2,63,86,0,0
100690,"39.0000",5,0,0,2,1,0,0,0,0,0,0,7,0,0,0,9,1,0,0
100690,"99.0000",5,0,0,2,1,0,0,0,0,0,0,7,,0,0,9,1,0,0
100690,"39.0000",7,0,0,2,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0
100690,"99.0000",7,0,0,2,,0,0,0,0,0,0,5,,0,0,7,0,0,0
100690,"39.0602",10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
100690,"99.0000",10,0,0,0,0,0,0,0,0,0,0,4,,0,0,4,0,0,0
100706,"30.0000",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100706,"51.0000",1,0,0,14,12,0,3,0,0,4,1,246,91,0,0,264,107,0,0
100706,"52.0000",1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5,0,0
100706,"99.0000",1,0,0,14,12,,3,0,0,4,1,251,97,0,0,269,113,0,0
100706,"51.0000",2,0,0,2,0,0,1,0,0,0,0,121,21,0,0,123,22,0,0
100706,"99.0000",2,0,0,2,,,1,0,0,0,0,121,21,0,0,123,22,0,0
100706,"05.0000",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100706,"11.0000",5,1,0,1,0,0,0,0,1,0,0,13,8,0,0,15,9,0,0
100706,"13.0000",5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0
100706,"14.0000",5,9,1,6,5,1,1,9,2,1,1,133,29,0,0,159,39,0,0
100706,"16.0000",5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
100706,"23.0000",5,0,0,0,1,0,0,0,1,0,1,10,18,0,0,10,21,0,0
100706,"26.0000",5,1,1,0,1,0,0,0,1,0,0,5,20,0,0,6,23,0,0
100706,"27.0000",5,0,0,0,0,0,0,0,2,0,0,5,9,0,0,5,11,0,0
100706,"40.0000",5,0,0,0,0,0,0,0,0,0,0,7,1,0,0,7,1,0,0
100706,"42.0000",5,1,0,0,0,0,0,0,0,0,0,8,8,0,0,9,8,0,0
100706,"45.0000",5,0,0,0,0,0,0,0,0,0,0,4,11,0,0,4,11,0,0
100706,"50.0000",5,0,0,0,0,0,0,0,0,0,0,5,2,0,0,5,2,0,0
100706,"51.0000",5,0,0,0,7,1,1,0,0,0,0,5,57,0,0,6,65,0,0
100706,"52.0000",5,5,0,2,5,0,0,0,2,0,1,79,83,0,0,86,91,0,0
100706,"99.0000",5,17,2,9,19,2,2,9,9,1,3,274,260,0,0,312,295,0,0
100706,"11.0000",7,5,1,3,0,0,0,1,0,0,0,11,8,0,0,20,9,0,0
100706,"14.0000",7,28,7,2,0,0,0,5,0,1,1,46,12,0,0,82,20,0,0
100706,"23.0000",7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0
100706,"26.0000",7,0,0,0,0,0,0,0,1,0,1,2,2,0,0,2,4,0,0
100706,"27.0000",7,3,1,0,0,0,0,0,0,0,0,3,1,0,0,6,2,0,0
100706,"40.0000",7,6,3,0,0,0,0,0,0,0,0,11,5,0,0,17,8,0,0
100706,"42.0000",7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
100706,"44.0000",7,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0
100706,"51.0000",7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0
100706,"52.0000",7,0,0,0,1,0,0,0,0,0,0,19,15,0,0,19,16,0,0
100706,"99.0000",7,42,12,5,1,0,0,6,1,1,2,96,57,0,0,150,73,0,0
100706,"11.0000",9,2,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0
100706,"14.0000",9,6,0,0,0,0,0,3,0,0,0,2,0,0,0,11,0,0,0
100706,"27.0000",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100706,"30.0000",9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100706,"40.0000",9,1,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0
100706,"99.0000",9,10,,0,0,0,0,3,,0,0,6,2,0,0,19,2,0,0
100724,"11.0000",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100724,"20.0000",3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
100724,"52.0000",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100724,"99.0000",3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0
100724,"09.0000",5,0,0,6,13,0,0,0,0,0,0,0,0,0,0,6,13,0,0
100724,"11.0000",5,1,1,9,9,0,0,0,0,0,0,0,0,0,0,10,10,0,0
100724,"13.0000",5,0,0,6,23,0,0,0,0,1,0,0,0,0,0,7,23,0,0
100724,"14.0000",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100724,"16.0000",5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100724,"23.0000",5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100724,"26.0000",5,0,0,5,10,0,0,0,0,0,0,0,0,0,0,5,10,0,0
100724,"27.0000",5,0,0,3,10,0,0,0,0,0,0,0,0,0,0,3,10,0,0
100724,"31.0000",5,0,0,4,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0
100724,"40.0000",5,0,0,2,6,0,0,0,0,0,0,0,0,0,0,2,6,0,0
100724,"42.0000",5,0,0,3,7,0,0,0,0,0,0,0,0,0,0,3,7,0,0
100724,"43.0000",5,0,0,11,10,0,0,0,0,0,0,0,0,0,0,11,10,0,0
100724,"44.0000",5,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,10,0,0
100724,"45.0000",5,0,0,3,13,0,0,0,0,0,0,0,0,0,0,3,13,0,0
100724,"50.0000",5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0
100724,"52.0000",5,0,0,22,42,0,0,0,0,0,0,0,0,0,0,22,42,0,0
100724,"99.0000",5,1,1,79,160,0,0,0,0,1,,0,0,0,0,81,161,0,0
100724,"13.0000",7,0,1,10,57,0,0,0,0,1,1,5,6,0,0,16,65,0,0
100724,"26.0000",7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
100724,"44.0000",7,0,0,6,11,0,0,0,0,0,1,0,1,0,0,6,13,0,0
100724,"45.0000",7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
100724,"99.0000",7,,1,19,69,0,0,0,0,1,2,5,7,0,0,25,79,0,0
100724,"13.0000",8,0,0,0,3,0,0,0,0,0,0,1,2,0,0,1,5,0,0
100724,"44.0000",8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100724,"99.0000",8,0,0,,4,0,0,0,0,0,0,1,2,0,0,1,6,0,0
100751,"04.0000",5,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0
100751,"05.0000",5,0,0,0,0,0,0,0,0,0,0,2,6,0,0,2,6,0,0
100751,"09.0000",5,1,2,10,8,0,0,1,0,2,1,125,172,0,0,139,183,0,0
100751,"11.0000",5,0,0,0,1,0,0,0,0,0,0,14,3,0,0,14,4,0,0
100751,"13.0000",5,2,4,3,11,0,0,0,1,0,2,54,266,0,0,59,284,0,0
100751,"14.0000",5,48,2,12,13,1,0,2,0,3,0,142,36,3,0,211,51,0,0
100751,"15.0000",5,0,0,6,1,0,0,0,0,0,0,21,0,0,0,27,1,0,0
100751,"16.0000",5,0,2,1,1,0,0,0,0,0,1,9,8,0,0,10,12,0,0
100751,"19.0000",5,1,1,1,4,0,1,0,0,0,0,16,117,0,0,18,123,0,0
100751,"22.0000",5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,5,0,0
100751,"23.0000",5,0,0,4,7,0,0,0,0,0,1,39,65,0,0,43,73,0,0
100751,"26.0000",5,0,1,2,7,1,1,0,1,0,0,51,27,0,0,54,37,0,0
100751,"27.0000",5,1,1,0,6,0,0,0,0,0,0,3,4,0,0,4,11,0,0
100751,"30.0000",5,0,0,1,1,0,0,0,0,1,0,54,51,0,0,56,52,0,0
100751,"31.0000",5,0,0,0,0,0,0,0,0,1,0,1,3,0,0,2,3,0,0
100751,"38.0000",5,0,0,1,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0
100751,"40.0000",5,0,0,0,0,0,0,0,0,0,0,12,6,0,0,12,6,0,0
100751,"42.0000",5,1,1,0,8,1,0,0,0,0,0,30,75,0,0,32,84,0,0
100751,"43.0000",5,0,0,11,8,0,0,0,0,0,0,36,13,0,0,47,21,0,0
100751,"44.0000",5,0,0,0,6,0,0,0,0,0,0,3,25,0,0,3,31,0,0
100751,"45.0000",5,2,2,6,6,0,0,1,1,1,1,129,61,0,0,139,71,0,0
100751,"50.0000",5,1,0,1,0,0,0,0,0,1,0,10,72,0,0,13,72,0,0
100751,"51.0000",5,0,1,2,16,0,0,0,1,0,1,23,86,0,0,25,105,0,0
100751,"52.0000",5,15,8,31,28,0,1,1,0,4,1,434,278,0,1,485,317,0,0
100751,"99.0000",5,72,25,92,132,3,3,5,4,13,8,1216,1380,3,1,1404,1553,0,0
100751,"05.0000",7,0,0,0,1,0,0,0,0,0,0,4,4,0,0,4,5,0,0
100751,"09.0000",7,1,1,0,0,0,0,0,0,0,0,3,1,0,0,4,2,0,0
100751,"11.0000",7,5,0,0,0,0,0,0,0,0,0,2,1,0,0,7,1,0,0
100751,"13.0000",7,2,6,2,6,0,1,0,0,1,1,31,161,0,1,36,176,0,0
100751,"14.0000",7,41,3,0,0,0,0,0,0,0,0,20,2,0,0,61,5,0,0
100751,"16.0000",7,0,2,0,0,0,0,0,0,0,0,1,2,0,0,1,4,0,0
100751,"19.0000",7,1,0,0,0,0,0,0,0,0,0,2,5,0,0,3,5,0,0
100751,"22.0000",7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
100751,"23.0000",7,1,1,2,0,0,0,0,0,0,0,13,19,0,0,16,20,0,0
100751,"25.0000",7,0,2,1,2,0,0,0,0,0,0,13,56,0,0,14,60,0,0
100751,"26.0000",7,0,1,1,0,0,0,0,0,0,1,4,3,0,0,5,5,0,0
100751,"27.0000",7,2,2,0,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0
100751,"40.0000",7,3,0,0,0,0,0,0,0,0,0,2,1,0,0,5,1,0,0
100751,"42.0000",7,0,0,1,0,0,0,0,0,0,0,2,9,0,0,3,9,0,0
100751,"43.0000",7,0,0,0,1,0,0,0,0,0,0,15,1,1,0,16,2,0,0
100751,"44.0000",7,5,9,1,8,0,1,0,0,0,0,15,69,0,1,21,88,0,0
100751,"45.0000",7,4,0,0,1,0,0,0,0,0,0,19,6,0,0,23,7,0,0
100751,"50.0000",7,0,1,0,0,0,0,0,0,0,0,26,23,0,0,26,24,0,0
100751,"51.0000",7,0,1,0,2,0,0,0,0,0,0,5,18,0,2,5,23,0,0
100751,"52.0000",7,3,0,3,4,0,1,0,0,2,1,95,41,0,0,103,47,0,0
100751,"99.0000",7,68,29,11,25,,3,0,0,3,3,274,423,1,5,357,488,0,0
100751,"13.0000",8,0,0,0,2,0,0,0,0,0,0,2,6,0,0,2,8,0,0
100751,"23.0000",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100751,"25.0000",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100751,"27.0000",8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
100751,"99.0000",8,,1,,2,0,0,0,0,0,0,3,8,0,0,3,11,0,0
100751,"13.0000",9,1,0,0,3,0,0,0,0,0,0,14,19,0,0,15,22,0,0
100751,"14.0000",9,10,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0
100751,"16.0000",9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100751,"23.0000",9,0,1,0,0,0,0,0,0,0,0,3,1,0,1,3,3,0,0
100751,"26.0000",9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
100751,"27.0000",9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
100751,"40.0000",9,2,1,0,0,0,0,0,0,0,0,5,0,0,0,7,1,0,0
100751,"42.0000",9,1,1,0,0,0,0,0,0,0,1,5,7,0,0,6,9,0,0
100751,"44.0000",9,0,0,0,0,0,0,0,0,0,0,7,2,0,0,7,2,0,0
100751,"45.0000",9,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,3,0,0
100751,"50.0000",9,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2,0,0
100751,"52.0000",9,8,0,0,0,0,0,1,0,0,0,7,3,1,0,17,3,0,0
100751,"99.0000",9,23,6,,3,,1,1,,,1,49,37,1,1,74,49,0,0
100751,"22.0101",10,0,0,4,6,0,0,1,0,0,1,108,58,0,0,113,65,0,0
100751,"99.0000",10,0,0,4,6,0,0,1,,,1,108,58,0,0,113,65,0,0
100760,"11.0000",2,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,11,,1
100760,"12.0000",2,0,0,0,9,0,0,0,0,0,0,1,4,0,0,1,13,0,0
100760,"46.0000",2,0,0,6,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0
100760,"47.0000",2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0
100760,"48.0000",2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
100760,"51.0000",2,0,0,0,25,0,0,0,0,0,0,3,38,0,0,3,63,0,0
100760,"52.0000",2,0,0,0,9,0,0,0,0,0,0,1,8,0,0,1,17,0,0
100760,"99.0000",2,0,0,9,47,0,0,0,0,0,0,16,56,0,0,25,104,,1
100760,"11.0000",3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3,0,0
100760,"24.0000",3,0,0,14,8,0,0,1,0,0,0,60,57,0,0,75,65,0,0
100760,"47.0000",3,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2,2,0,0
100760,"48.0000",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100760,"51.0000",3,0,0,0,1,0,0,0,0,0,0,2,3,0,0,2,4,0,0
100760,"52.0000",3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0
100760,"99.0000",3,0,0,14,12,0,0,1,,0,0,66,66,0,0,81,78,0,0
100779,"95.0000",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
100779,"99.0000",9,0,0,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,0
100812,"11.0000",5,1,1,0,4,0,1,0,0,0,0,27,26,0,0,28,32,0,0
100812,"13.0000",5,0,0,3,3,1,1,0,0,0,0,69,248,0,0,73,252,0,0
100812,"23.0000",5,0,0,0,0,0,0,0,0,0,0,2,8,0,0,2,8,0,0
100812,"24.0000",5,2,0,1,1,0,0,0,0,0,1,12,8,0,0,15,10,0,0
100812,"26.0000",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
