unitid,"cipcode",awlevel,crace01,crace02,crace03,crace04,crace05,crace06,crace07,crace08,crace09,crace10,crace11,crace12,bal_m,bal_w,crace15,crace16
213783,"11.0000",5,1,0,1,0,0,0,0,0,0,0,11,5,0,0,13,5
213783,"13.0000",5,0,0,0,0,0,1,0,0,0,0,28,84,0,0,28,85
213783,"13.0000",7,0,0,0,0,0,0,0,0,0,0,11,32,0,0,11,32
213783,"16.0000",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
213783,"17.0000",3,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,8
213783,"17.0000",5,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,9
213783,"17.0000",7,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1
213783,"19.0000",5,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,16
213783,"23.0000",5,0,0,1,0,0,0,0,0,0,0,3,10,0,0,4,10
213783,"24.0000",5,0,0,0,0,0,0,0,0,0,0,6,2,0,0,6,2
213783,"26.0000",5,0,0,0,0,0,0,0,0,0,0,10,7,0,0,10,7
213783,"27.0000",5,0,0,0,0,0,0,0,0,0,0,4,6,0,0,4,6
213783,"40.0000",5,0,0,1,0,0,0,0,0,0,0,6,0,0,0,7,0
213783,"42.0000",5,1,0,0,2,0,0,0,0,0,0,3,10,0,0,4,12
213783,"42.0000",7,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2
213783,"43.0000",5,1,0,1,0,0,0,0,0,0,0,49,16,0,0,51,16
213783,"44.0000",5,0,0,0,1,0,0,0,0,0,0,1,11,0,0,1,12
213783,"45.0000",5,0,1,0,0,0,0,1,0,0,0,12,5,0,0,13,6
213783,"50.0000",5,0,0,0,0,0,0,0,0,0,0,10,6,0,0,10,6
213783,"50.0000",7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3
213783,"99.0000",3,0,0,0,0,0,0,0,0,0,0,13,16,0,0,13,16
213783,"99.0000",5,4,1,4,5,0,1,1,0,0,0,178,212,0,0,187,219
213783,"99.0000",7,0,0,0,0,0,0,0,0,0,0,18,38,0,0,18,38
213817,"39.0000",7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
213817,"39.0601",10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0
213817,"99.0000",7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
213817,"99.0000",10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0
213826,"05.0000",7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
213826,"06.0000",5,0,1,0,1,0,0,0,0,0,0,28,48,0,0,28,50
213826,"06.0000",7,3,2,0,0,0,0,0,0,0,0,18,3,0,0,21,5
213826,"08.0000",5,0,0,0,1,0,0,0,0,0,1,0,13,0,0,0,15
213826,"09.0000",5,0,0,0,0,0,0,0,0,0,0,5,21,0,0,5,21
213826,"11.0000",5,0,0,0,1,0,0,0,0,0,0,4,10,0,0,4,11
213826,"13.0000",5,0,0,0,1,0,0,0,0,0,0,1,57,0,0,1,58
213826,"13.0000",7,0,0,0,0,0,0,0,0,0,0,7,32,0,0,7,32
213826,"16.0000",5,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4
213826,"17.0000",5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10
211307,"41.0000",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
211307,"42.0000",3,0,0,0,0,0,0,0,0,0,0,4,16,0,0,4,16
211307,"43.0000",2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1
211307,"43.0000",3,0,0,0,0,0,0,0,0,0,0,19,8,0,0,19,8
211307,"48.0000",3,0,0,0,0,0,0,0,0,0,0,5,1,0,0,5,1
211307,"50.0000",3,0,0,0,0,0,0,0,0,0,0,13,12,0,0,13,12
211307,"99.0000",2,0,0,0,0,0,0,1,0,0,0,11,9,0,0,12,9
211307,"99.0000",3,0,0,1,5,0,1,1,3,0,2,260,429,0,0,262,440
211343,"06.0000",3,0,0,0,0,0,0,0,0,0,0,25,38,0,0,25,38
211343,"07.0000",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
211343,"07.0000",3,0,0,0,0,0,0,0,0,0,0,13,46,0,0,13,46
211343,"08.0000",3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2
211343,"13.0000",3,0,0,0,0,0,0,0,0,0,0,6,12,0,0,6,12
211343,"15.0000",3,0,0,0,0,0,0,0,0,0,0,18,2,0,0,18,2
211343,"17.0000",2,0,0,1,0,0,0,0,0,0,0,2,38,0,0,3,38
211343,"18.0000",3,0,0,0,0,0,0,0,0,0,1,6,56,0,0,6,57
211343,"20.0000",3,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,5
211343,"24.0000",3,0,0,0,0,0,0,0,0,0,0,10,13,0,0,10,13
211343,"26.0000",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
211343,"27.0000",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
211343,"31.0000",3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0
211343,"48.0000",3,0,0,0,0,0,0,0,0,0,0,9,2,0,0,9,2
211343,"99.0000",2,0,0,1,0,0,0,0,0,0,0,2,39,0,0,3,39
211343,"99.0000",3,0,0,0,0,0,0,0,0,0,1,100,176,0,0,100,177
211352,"06.0000",5,0,0,4,0,0,0,0,0,0,0,19,30,0,0,23,30
211352,"09.0000",5,0,0,0,0,0,0,1,0,0,0,8,23,0,0,9,23
211352,"11.0000",5,0,0,1,0,0,0,0,0,0,0,1,7,0,0,2,7
211352,"13.0000",5,0,0,0,0,0,0,0,0,0,0,2,37,0,0,2,37
211352,"13.0000",7,0,0,0,0,0,0,0,0,0,0,2,18,0,0,2,18
211352,"16.0000",5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
211352,"18.0000",5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
211352,"23.0000",5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
211352,"24.0000",5,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,2
211352,"26.0000",5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4
211352,"27.0000",5,0,0,0,0,0,0,0,1,0,0,2,7,0,0,2,8
211352,"38.0000",5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
211352,"40.0000",5,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,9
211352,"42.0000",5,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,1
211352,"44.0000",5,0,0,0,0,0,0,0,0,0,0,2,8,0,0,2,8
211352,"45.0000",5,0,0,1,0,0,0,0,0,0,0,4,9,0,0,5,9
211352,"50.0000",5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
211352,"99.0000",5,0,0,7,0,0,0,1,1,0,0,47,147,0,0,55,148
211352,"99.0000",7,0,0,0,0,0,0,0,0,0,0,2,18,0,0,2,18
211361,"06.0000",3,0,0,0,0,0,0,0,0,0,0,9,15,0,0,9,15
211361,"06.0000",5,1,1,4,6,0,0,1,1,0,0,129,71,0,0,135,79
211361,"06.0000",7,0,0,2,0,1,0,0,1,0,0,13,5,0,0,16,6
211361,"09.0000",5,0,0,1,0,0,0,0,0,0,0,3,7,0,0,4,7
211361,"09.0000",7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
211361,"11.0000",3,0,0,0,0,0,0,0,0,0,0,12,3,0,0,12,3
211361,"11.0000",5,0,0,0,1,0,0,1,0,0,0,32,8,0,0,33,9
211361,"13.0000",5,0,0,2,2,0,0,0,0,0,0,47,144,0,0,49,146
211361,"13.0000",7,0,0,1,1,0,0,0,0,1,1,20,49,0,0,22,51
211361,"15.0000",3,0,0,0,0,0,0,0,0,0,0,15,2,0,0,15,2
211361,"15.0000",5,0,0,1,0,0,0,0,0,0,0,27,1,0,0,28,1
211361,"16.0000",5,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,2
211361,"17.0000",5,0,0,0,0,0,0,0,0,0,0,4,9,0,0,4,9
211361,"23.0000",5,0,0,2,2,0,0,0,0,0,0,26,15,0,0,28,17
211361,"23.0000",7,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3
211361,"24.0000",5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
211361,"26.0000",5,0,0,1,0,0,0,0,0,0,0,10,11,0,0,11,11
211361,"26.0000",7,0,1,0,0,0,0,0,0,0,0,2,2,0,0,2,3
211361,"27.0000",5,0,0,0,0,0,0,0,0,0,0,5,6,0,0,5,6
211361,"27.0000",7,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3
211361,"30.0000",5,0,0,0,1,0,0,1,0,0,0,18,5,0,0,19,6
211361,"31.0000",5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0
211361,"38.0000",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
211361,"40.0000",5,0,0,2,0,0,0,0,0,1,0,16,4,0,0,19,4
211361,"40.0000",7,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,4
211361,"42.0000",5,0,0,0,0,0,0,0,0,0,0,8,17,0,0,8,17
211361,"44.0000",5,0,0,0,1,0,0,0,0,0,0,2,12,0,0,2,13
211361,"45.0000",5,0,0,1,3,0,0,0,0,0,0,33,16,0,0,34,19
211361,"45.0000",7,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1
211361,"48.0000",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
211361,"48.0000",5,1,0,0,0,0,0,0,0,0,0,7,4,0,0,8,4
211361,"50.0000",5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5
211361,"99.0000",3,0,0,0,0,0,0,0,0,0,0,37,20,0,0,37,20
211361,"99.0000",5,2,1,15,16,0,0,3,1,1,0,379,338,0,0,400,356
211361,"99.0000",7,0,1,4,1,1,0,1,2,1,1,43,68,0,0,50,73
211370,"39.0601",10,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0
211370,"99.0000",10,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0
211398,"06.0000",3,0,0,0,0,0,0,0,0,0,0,12,12,0,0,12,12
211398,"07.0000",2,0,0,0,0,0,0,0,0,0,0,2,8,0,0,2,8
211398,"07.0000",3,0,0,0,2,0,0,0,0,0,0,7,70,0,0,7,72
211398,"99.0000",2,0,0,0,0,0,0,0,0,0,0,2,8,0,0,2,8
211398,"99.0000",3,0,0,0,2,0,0,0,0,0,0,19,82,0,0,19,84
211431,"06.0000",5,0,0,0,5,0,0,0,0,0,0,1,26,0,0,1,31
211431,"09.0000",5,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,11
211431,"11.0000",5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
211431,"13.0000",5,0,0,0,0,0,0,0,0,0,1,1,10,0,0,1,11
211431,"13.0000",7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
211431,"17.0000",5,0,0,0,1,0,0,0,0,0,0,2,5,0,0,2,6
211431,"18.0000",5,0,0,0,5,0,1,0,0,0,0,0,80,0,0,0,86
211431,"23.0000",5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
211431,"24.0000",5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,4
211431,"26.0000",5,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,7
211431,"27.0000",5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
211431,"30.0000",5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
211431,"40.0000",5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
211431,"42.0000",5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
211431,"45.0000",5,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,8
211431,"50.0000",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
211431,"99.0000",5,0,0,0,20,0,2,0,1,0,1,5,157,0,0,5,181
211431,"99.0000",7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
211440,"04.0000",5,0,0,1,0,0,0,0,1,1,0,21,16,0,0,23,17
211440,"04.0000",7,0,0,0,0,0,0,3,0,0,0,7,3,0,0,10,3
211440,"06.0000",5,0,0,0,1,0,0,1,1,0,0,55,36,0,0,56,38
211440,"06.0000",7,0,0,1,2,0,0,1,2,0,0,109,33,0,0,111,37
211440,"06.0000",9,0,0,0,0,0,0,2,0,0,0,3,2,0,0,5,2
211440,"11.0000",5,0,0,2,2,0,0,0,0,0,0,27,18,0,0,29,20
211440,"11.0000",7,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,3
211440,"11.0000",9,0,0,0,0,0,0,0,1,1,0,8,1,0,0,9,2
211440,"14.0000",5,0,0,3,2,0,0,25,1,2,0,244,35,0,0,274,38
211440,"14.0000",7,0,0,2,0,0,0,18,1,4,0,100,23,0,0,124,24
211440,"14.0000",9,0,0,0,0,0,0,7,0,0,0,36,1,0,0,43,1
211440,"23.0000",5,0,0,0,1,0,1,1,0,0,0,16,29,0,0,17,31
211440,"23.0000",7,0,0,0,0,0,0,0,0,0,0,9,13,0,0,9,13
211440,"23.0000",9,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,6
211440,"26.0000",5,0,0,0,0,0,0,0,2,0,0,8,9,0,0,8,11
211440,"26.0000",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
211440,"26.0000",9,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2,2
211440,"27.0000",5,0,0,2,1,0,0,7,6,0,0,106,29,0,0,115,36
211440,"27.0000",7,0,0,0,0,0,0,2,0,0,0,17,7,0,0,19,7
211440,"27.0000",9,0,0,0,0,0,0,1,1,0,0,2,0,0,0,3,1
211440,"38.0000",5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
211440,"40.0000",5,0,0,0,0,0,0,1,0,0,0,28,9,0,0,29,9
211440,"40.0000",7,0,0,0,0,0,0,1,1,0,0,19,1,0,0,20,2
211440,"40.0000",9,0,0,0,0,0,0,0,4,0,0,9,1,0,0,9,5
211440,"42.0000",5,0,0,0,0,0,0,0,1,0,0,4,5,0,0,4,6
211440,"42.0000",7,0,0,0,0,0,0,0,0,0,0,6,1,0,0,6,1
211440,"42.0000",9,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3
211440,"44.0000",7,0,0,9,6,2,0,6,2,2,0,86,64,0,0,105,72
211440,"44.0000",9,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2
211440,"45.0000",5,0,0,0,1,0,0,1,0,0,0,34,13,0,0,35,14
211440,"45.0000",7,0,0,0,0,0,0,0,0,0,0,8,2,0,0,8,2
211440,"45.0000",9,0,0,0,0,0,0,3,0,0,0,7,1,0,0,10,1
211440,"50.0000",5,0,0,3,2,0,0,0,1,0,0,37,63,0,0,40,66
211440,"50.0000",7,0,0,0,0,0,0,0,1,1,0,8,11,0,0,9,12
211440,"99.0000",5,0,0,11,10,0,1,36,13,3,0,581,263,0,0,631,287
211440,"99.0000",7,0,0,12,8,2,0,31,7,7,0,375,161,0,0,427,176
211440,"99.0000",9,0,0,0,1,0,0,13,6,1,0,72,18,0,0,86,25
211468,"06.0000",5,0,0,0,0,0,0,0,1,0,0,2,39,0,0,2,40
211468,"09.0000",5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
211468,"11.0000",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
211468,"16.0000",5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
211468,"17.0000",5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
211468,"18.0000",5,0,0,0,1,0,0,0,1,0,1,1,49,0,0,1,52
211468,"23.0000",5,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,7
211468,"26.0000",5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11
211468,"27.0000",5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3
211468,"39.0000",5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
211468,"40.0000",5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
211468,"42.0000",5,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,19
211468,"44.0000",5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10
211468,"45.0000",5,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,9
211468,"50.0000",5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
211468,"99.0000",5,0,1,0,1,0,0,0,5,0,2,3,165,0,0,3,174
211477,"06.0000",3,0,0,0,0,0,0,0,0,0,0,12,31,0,0,12,31
211477,"07.0000",3,0,0,0,1,0,0,0,0,0,1,2,64,0,0,2,66
211477,"08.0000",3,0,0,0,0,0,0,0,0,0,0,6,54,0,0,6,54
211477,"09.0000",3,0,0,0,0,0,0,0,0,0,0,7,8,0,0,7,8
211477,"11.0000",3,0,0,0,0,0,0,0,0,0,0,9,7,0,0,9,7
211477,"17.0000",3,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0,22
211477,"20.0000",3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
211477,"22.0000",3,0,0,0,2,0,0,0,0,0,0,0,27,0,0,0,29
211477,"99.0000",3,0,0,0,3,0,0,0,0,0,2,36,214,0,0,36,219
211486,"06.0000",3,0,0,0,0,0,0,0,0,0,0,74,40,0,0,74,40
211486,"07.0000",3,0,0,0,0,0,0,0,0,0,0,17,19,0,0,17,19
211486,"08.0000",3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0
211486,"15.0000",3,0,0,0,0,0,0,0,0,0,0,43,1,0,0,43,1
211486,"99.0000",3,0,0,0,0,0,0,0,0,0,0,138,60,0,0,138,60
211510,"06.0000",3,0,0,0,0,0,0,0,0,0,0,7,15,0,0,7,15
211510,"07.0000",1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
211510,"07.0000",2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
211510,"07.0000",3,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,16
211510,"17.0000",3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
211510,"99.0000",1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
211510,"99.0000",2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
211510,"99.0000",3,0,0,0,1,0,0,0,0,0,0,7,36,0,0,7,37
211556,"05.0000",5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
211556,"06.0000",5,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,19
211556,"09.0000",5,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,13
211556,"23.0000",5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10
211556,"26.0000",5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0
211556,"27.0000",5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
211556,"38.0000",5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
211556,"40.0000",5,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,5
211556,"42.0000",5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10
211556,"44.0000",5,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,5
211556,"45.0000",5,0,0,0,2,0,0,0,0,0,0,0,16,0,0,0,18
211556,"50.0000",5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
211556,"99.0000",5,0,0,0,9,0,0,0,0,0,0,6,76,0,0,6,85
211574,"18.0000",4,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,28
211574,"99.0000",4,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,28
211583,"05.0000",5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
211583,"06.0000",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
211583,"06.0000",5,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,10
211583,"13.0000",5,0,0,0,0,0,0,0,1,0,1,0,24,0,0,0,26
211583,"13.0000",6,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4
211583,"13.0000",7,0,0,0,0,0,0,0,0,0,0,2,50,0,0,2,50
211583,"16.0000",5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,4
211583,"23.0000",5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11
211583,"26.0000",5,0,0,0,0,0,0,0,1,0,2,0,14,0,0,0,17
211583,"27.0000",5,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,5
211583,"30.0000",5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
211583,"38.0000",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
211583,"40.0000",5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
211583,"42.0000",5,0,0,0,5,0,0,0,1,0,0,0,9,0,0,0,15
211583,"45.0000",5,0,0,0,4,0,0,0,0,0,2,0,23,0,0,0,29
211583,"50.0000",5,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,7
211583,"99.0000",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
211583,"99.0000",5,0,1,0,10,0,0,0,3,0,9,0,109,0,0,0,132
211583,"99.0000",6,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4
211583,"99.0000",7,0,0,0,0,0,0,0,0,0,0,2,50,0,0,2,50
211608,"06.0000",5,5,3,21,25,0,0,0,0,0,1,0,0,0,0,26,29
211608,"09.0000",5,0,1,8,3,0,0,0,0,0,0,1,0,0,0,9,4
211608,"11.0000",5,4,0,5,4,0,0,0,0,0,0,0,0,0,0,9,4
211608,"13.0000",5,0,0,6,23,0,0,0,0,0,0,0,0,0,0,6,23
211608,"13.0000",7,1,0,5,16,0,0,0,0,0,0,6,1,0,0,12,17
211608,"15.0000",5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0
211608,"19.0000",5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6
211608,"23.0000",5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
211608,"26.0000",5,0,0,3,3,0,0,0,0,0,0,1,0,0,0,4,3
211608,"27.0000",5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0
211608,"31.0000",5,0,0,4,3,0,0,0,0,0,0,0,0,0,0,4,3
211608,"40.0000",5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
211608,"42.0000",5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,3
211608,"45.0000",5,1,1,11,9,0,0,0,0,0,0,0,0,0,0,12,10
211608,"50.0000",5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0
211608,"99.0000",5,15,5,71,82,0,0,0,0,0,1,2,0,0,0,88,88
211608,"99.0000",7,1,0,5,16,0,0,0,0,0,0,6,1,0,0,12,17
211617,"11.0000",2,0,0,3,0,0,0,2,0,0,0,119,13,0,0,124,13
211617,"11.0000",3,0,0,2,0,0,0,2,0,0,0,50,2,0,0,54,2
211617,"99.0000",2,0,0,3,0,0,0,2,0,0,0,119,13,0,0,124,13
211617,"99.0000",3,0,0,2,0,0,0,2,0,0,0,50,2,0,0,54,2
211626,"06.0000",3,0,0,0,1,0,0,0,0,0,1,12,21,0,0,12,23
211626,"07.0000",2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16
211626,"07.0000",3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,22
211626,"99.0000",2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16
211626,"99.0000",3,0,0,0,1,0,0,0,0,0,1,12,43,0,0,12,45
211644,"06.0000",3,0,0,0,0,0,0,0,0,0,0,6,19,0,0,6,19
211644,"06.0000",5,10,1,2,3,2,0,0,0,0,0,170,137,0,0,184,141
211644,"06.0000",7,0,1,0,0,0,0,0,0,0,0,11,4,0,0,11,5
211644,"09.0000",5,1,1,1,2,0,0,0,0,0,0,54,46,0,0,56,49
211644,"09.0000",7,1,0,1,0,0,0,0,0,0,0,3,1,0,0,5,1
211644,"11.0000",5,2,5,2,0,0,0,1,0,0,0,36,25,0,0,41,30
211644,"13.0000",5,0,0,0,1,0,1,0,0,0,0,21,107,0,0,21,109
211644,"13.0000",7,0,2,0,1,0,0,0,0,0,0,10,23,0,0,10,26
211644,"16.0000",5,0,0,0,2,0,0,0,0,0,0,3,6,0,0,3,8
211644,"17.0000",3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
211644,"17.0000",5,0,0,0,0,0,0,0,0,0,0,8,17,0,0,8,17
211644,"18.0000",3,0,0,1,0,0,0,0,0,0,0,3,31,0,0,4,31
211644,"18.0000",5,0,0,0,2,0,0,0,0,0,0,0,24,0,0,0,26
211644,"18.0000",7,0,1,0,1,0,0,0,0,0,0,2,16,0,0,2,18
211644,"23.0000",5,0,1,0,1,0,0,0,0,0,0,13,18,0,0,13,20
211644,"23.0000",7,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,5
211644,"24.0000",3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1
211644,"24.0000",5,0,0,0,0,1,0,0,0,0,0,5,3,0,0,6,3
211644,"25.0000",5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1
211644,"25.0000",7,0,9,1,0,0,0,0,0,0,0,9,28,0,0,10,37
211644,"26.0000",5,0,0,0,0,0,0,0,0,0,0,18,16,0,0,18,16
211644,"26.0000",7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3
211644,"27.0000",5,0,0,0,0,0,0,0,0,0,0,11,12,0,0,11,12
211644,"30.0000",5,0,1,0,0,0,0,0,0,0,0,5,5,0,0,5,6
211644,"40.0000",5,0,0,0,0,0,0,0,0,0,0,25,8,0,0,25,8
211644,"42.0000",5,0,1,1,2,0,0,0,0,0,0,7,20,0,0,8,23
211644,"45.0000",5,2,4,0,0,0,0,0,0,0,0,10,6,0,0,12,10
211644,"50.0000",5,0,1,0,1,0,0,0,0,0,0,8,6,0,0,8,8
211644,"99.0000",3,0,0,1,0,0,0,0,0,0,0,11,53,0,0,12,53
211644,"99.0000",5,15,15,6,14,3,1,1,0,0,0,396,457,0,0,421,487
211644,"99.0000",7,2,14,2,2,0,0,0,0,0,0,38,79,0,0,42,95
211671,"08.0000",3,0,0,0,2,0,0,0,0,0,0,1,12,0,0,1,14
211671,"08.0000",4,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,4
211671,"99.0000",3,0,0,0,2,0,0,0,0,0,0,1,12,0,0,1,14
211671,"99.0000",4,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,4
211680,"49.0000",1,0,0,0,0,0,0,0,0,0,0,26,4,0,0,26,4
211680,"99.0000",1,0,0,0,0,0,0,0,0,0,0,26,4,0,0,26,4
211705,"13.0000",5,0,0,1,1,0,0,0,0,0,0,,1,0,0,1,2
211705,"50.0000",5,0,0,,,0,0,0,0,0,0,,1,,0,,1
211705,"50.0000",7,0,0,1,,0,0,0,0,0,0,2,,0,,3,
211705,"50.0000",9,0,0,,2,0,0,0,0,0,0,,2,,0,,4
211705,"99.0000",5,0,0,1,1,0,0,0,0,0,0,,2,0,0,1,3
211705,"99.0000",7,0,0,1,,0,0,0,0,0,0,2,,0,,3,
211705,"99.0000",9,0,0,,2,0,0,0,0,0,0,,2,,0,,4
211787,"11.0000",3,0,0,4,5,2,0,0,1,1,1,19,25,0,0,26,32
211787,"99.0000",3,0,0,4,5,2,0,0,1,1,1,19,25,0,0,26,32
211802,"17.0000",4,0,0,0,0,0,0,0,0,0,0,3,8,0,0,3,8
211802,"99.0000",4,0,0,0,0,0,0,0,0,0,0,3,8,0,0,3,8
